region_set	control_set	module_id	track_id	mark	stage	n_regions	mean_signal	max_signal	signal_density	overlap_fraction	peak_count_mean
matched_random	matched_non_age_0016	M12	H3K4me3_blastocyst	H3K4me3	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M01	H3K27ac_8cell	H3K27ac	8cell	21	0.2124861572535991	1.0	0.2124861572535991	0.23809523809523808	0.23809523809523808
matched_random	matched_non_age_0017	M01	H3K27ac_blastocyst	H3K27ac	blastocyst	21	0.3963178294573643	1.0	0.3963178294573643	0.42857142857142855	0.42857142857142855
matched_random	matched_non_age_0017	M01	H3K27me3_8cell	H3K27me3	8cell	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M01	H3K27me3_blastocyst	H3K27me3	blastocyst	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M01	H3K27me3_morula	H3K27me3	morula	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M01	H3K4me3_8cell	H3K4me3	8cell	21	0.09523809523809523	1.0	0.09523809523809523	0.09523809523809523	0.09523809523809523
matched_random	matched_non_age_0017	M01	H3K4me3_blastocyst	H3K4me3	blastocyst	21	0.047619047619047616	1.0	0.047619047619047616	0.047619047619047616	0.047619047619047616
matched_random	matched_non_age_0017	M02	H3K27ac_8cell	H3K27ac	8cell	30	0.16695485659573858	1.0	0.16695485659573858	0.2	0.2
matched_random	matched_non_age_0017	M02	H3K27ac_blastocyst	H3K27ac	blastocyst	30	0.09085841694537346	1.0	0.09085841694537346	0.1	0.1
matched_random	matched_non_age_0017	M02	H3K27me3_8cell	H3K27me3	8cell	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M02	H3K27me3_blastocyst	H3K27me3	blastocyst	30	0.03333333333333333	1.0	0.03333333333333333	0.03333333333333333	0.03333333333333333
matched_random	matched_non_age_0017	M02	H3K27me3_morula	H3K27me3	morula	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M02	H3K4me3_8cell	H3K4me3	8cell	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M02	H3K4me3_blastocyst	H3K4me3	blastocyst	30	0.010070493454179255	0.3021148036253776	0.010070493454179255	0.03333333333333333	0.03333333333333333
matched_random	matched_non_age_0017	M05	H3K27ac_8cell	H3K27ac	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M05	H3K27ac_blastocyst	H3K27ac	blastocyst	6	0.16666666666666666	1.0	0.16666666666666666	0.16666666666666666	0.16666666666666666
matched_random	matched_non_age_0017	M05	H3K27me3_8cell	H3K27me3	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M05	H3K27me3_blastocyst	H3K27me3	blastocyst	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M05	H3K27me3_morula	H3K27me3	morula	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M05	H3K4me3_8cell	H3K4me3	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M05	H3K4me3_blastocyst	H3K4me3	blastocyst	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M10	H3K27ac_8cell	H3K27ac	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M10	H3K27ac_blastocyst	H3K27ac	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M10	H3K27me3_8cell	H3K27me3	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M10	H3K27me3_blastocyst	H3K27me3	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M10	H3K27me3_morula	H3K27me3	morula	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M10	H3K4me3_8cell	H3K4me3	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M10	H3K4me3_blastocyst	H3K4me3	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M12	H3K27ac_8cell	H3K27ac	8cell	4	0.25	1.0	0.25	0.25	0.25
matched_random	matched_non_age_0017	M12	H3K27ac_blastocyst	H3K27ac	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M12	H3K27me3_8cell	H3K27me3	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M12	H3K27me3_blastocyst	H3K27me3	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M12	H3K27me3_morula	H3K27me3	morula	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M12	H3K4me3_8cell	H3K4me3	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0017	M12	H3K4me3_blastocyst	H3K4me3	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M01	H3K27ac_8cell	H3K27ac	8cell	21	0.13021873643074253	1.0	0.13021873643074253	0.19047619047619047	0.19047619047619047
matched_random	matched_non_age_0018	M01	H3K27ac_blastocyst	H3K27ac	blastocyst	21	0.13434250952633306	1.0	0.13434250952633306	0.19047619047619047	0.19047619047619047
matched_random	matched_non_age_0018	M01	H3K27me3_8cell	H3K27me3	8cell	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M01	H3K27me3_blastocyst	H3K27me3	blastocyst	21	0.047619047619047616	1.0	0.047619047619047616	0.047619047619047616	0.047619047619047616
matched_random	matched_non_age_0018	M01	H3K27me3_morula	H3K27me3	morula	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M01	H3K4me3_8cell	H3K4me3	8cell	21	0.017109546521311227	0.35930047694753575	0.017109546521311227	0.047619047619047616	0.047619047619047616
matched_random	matched_non_age_0018	M01	H3K4me3_blastocyst	H3K4me3	blastocyst	21	0.041865394806571275	0.8791732909379968	0.041865394806571275	0.047619047619047616	0.047619047619047616
matched_random	matched_non_age_0018	M02	H3K27ac_8cell	H3K27ac	8cell	30	0.16704180889282225	1.0	0.16704180889282225	0.23333333333333334	0.23333333333333334
matched_random	matched_non_age_0018	M02	H3K27ac_blastocyst	H3K27ac	blastocyst	30	0.09210019267822736	1.0	0.09210019267822736	0.1	0.1
matched_random	matched_non_age_0018	M02	H3K27me3_8cell	H3K27me3	8cell	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M02	H3K27me3_blastocyst	H3K27me3	blastocyst	30	0.03333333333333333	1.0	0.03333333333333333	0.03333333333333333	0.03333333333333333
matched_random	matched_non_age_0018	M02	H3K27me3_morula	H3K27me3	morula	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M02	H3K4me3_8cell	H3K4me3	8cell	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M02	H3K4me3_blastocyst	H3K4me3	blastocyst	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M05	H3K27ac_8cell	H3K27ac	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M05	H3K27ac_blastocyst	H3K27ac	blastocyst	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M05	H3K27me3_8cell	H3K27me3	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M05	H3K27me3_blastocyst	H3K27me3	blastocyst	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M05	H3K27me3_morula	H3K27me3	morula	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M05	H3K4me3_8cell	H3K4me3	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M05	H3K4me3_blastocyst	H3K4me3	blastocyst	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M10	H3K27ac_8cell	H3K27ac	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M10	H3K27ac_blastocyst	H3K27ac	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M10	H3K27me3_8cell	H3K27me3	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M10	H3K27me3_blastocyst	H3K27me3	blastocyst	3	0.25252525252525254	0.7575757575757576	0.25252525252525254	0.3333333333333333	0.3333333333333333
matched_random	matched_non_age_0018	M10	H3K27me3_morula	H3K27me3	morula	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M10	H3K4me3_8cell	H3K4me3	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M10	H3K4me3_blastocyst	H3K4me3	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M12	H3K27ac_8cell	H3K27ac	8cell	4	0.25	1.0	0.25	0.25	0.25
matched_random	matched_non_age_0018	M12	H3K27ac_blastocyst	H3K27ac	blastocyst	4	0.25	1.0	0.25	0.25	0.25
matched_random	matched_non_age_0018	M12	H3K27me3_8cell	H3K27me3	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M12	H3K27me3_blastocyst	H3K27me3	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M12	H3K27me3_morula	H3K27me3	morula	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M12	H3K4me3_8cell	H3K4me3	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0018	M12	H3K4me3_blastocyst	H3K4me3	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M01	H3K27ac_8cell	H3K27ac	8cell	21	0.14285714285714285	1.0	0.14285714285714285	0.14285714285714285	0.14285714285714285
matched_random	matched_non_age_0019	M01	H3K27ac_blastocyst	H3K27ac	blastocyst	21	0.14285714285714285	1.0	0.14285714285714285	0.14285714285714285	0.14285714285714285
matched_random	matched_non_age_0019	M01	H3K27me3_8cell	H3K27me3	8cell	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M01	H3K27me3_blastocyst	H3K27me3	blastocyst	21	0.10848549946294307	1.0	0.10848549946294307	0.14285714285714285	0.14285714285714285
matched_random	matched_non_age_0019	M01	H3K27me3_morula	H3K27me3	morula	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M01	H3K4me3_8cell	H3K4me3	8cell	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M01	H3K4me3_blastocyst	H3K4me3	blastocyst	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M02	H3K27ac_8cell	H3K27ac	8cell	30	0.08420107719928187	1.0	0.08420107719928187	0.1	0.1
matched_random	matched_non_age_0019	M02	H3K27ac_blastocyst	H3K27ac	blastocyst	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M02	H3K27me3_8cell	H3K27me3	8cell	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M02	H3K27me3_blastocyst	H3K27me3	blastocyst	30	0.1	1.0	0.1	0.1	0.1
matched_random	matched_non_age_0019	M02	H3K27me3_morula	H3K27me3	morula	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M02	H3K4me3_8cell	H3K4me3	8cell	30	0.03333333333333333	1.0	0.03333333333333333	0.03333333333333333	0.03333333333333333
matched_random	matched_non_age_0019	M02	H3K4me3_blastocyst	H3K4me3	blastocyst	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M05	H3K27ac_8cell	H3K27ac	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M05	H3K27ac_blastocyst	H3K27ac	blastocyst	6	0.16666666666666666	1.0	0.16666666666666666	0.16666666666666666	0.16666666666666666
matched_random	matched_non_age_0019	M05	H3K27me3_8cell	H3K27me3	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M05	H3K27me3_blastocyst	H3K27me3	blastocyst	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M05	H3K27me3_morula	H3K27me3	morula	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M05	H3K4me3_8cell	H3K4me3	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M05	H3K4me3_blastocyst	H3K4me3	blastocyst	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M10	H3K27ac_8cell	H3K27ac	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M10	H3K27ac_blastocyst	H3K27ac	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M10	H3K27me3_8cell	H3K27me3	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M10	H3K27me3_blastocyst	H3K27me3	blastocyst	3	0.3333333333333333	1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333
matched_random	matched_non_age_0019	M10	H3K27me3_morula	H3K27me3	morula	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M10	H3K4me3_8cell	H3K4me3	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M10	H3K4me3_blastocyst	H3K4me3	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M12	H3K27ac_8cell	H3K27ac	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M12	H3K27ac_blastocyst	H3K27ac	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M12	H3K27me3_8cell	H3K27me3	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M12	H3K27me3_blastocyst	H3K27me3	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M12	H3K27me3_morula	H3K27me3	morula	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M12	H3K4me3_8cell	H3K4me3	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0019	M12	H3K4me3_blastocyst	H3K4me3	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M01	H3K27ac_8cell	H3K27ac	8cell	21	0.09523809523809523	1.0	0.09523809523809523	0.09523809523809523	0.09523809523809523
matched_random	matched_non_age_0020	M01	H3K27ac_blastocyst	H3K27ac	blastocyst	21	0.047619047619047616	1.0	0.047619047619047616	0.047619047619047616	0.047619047619047616
matched_random	matched_non_age_0020	M01	H3K27me3_8cell	H3K27me3	8cell	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M01	H3K27me3_blastocyst	H3K27me3	blastocyst	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M01	H3K27me3_morula	H3K27me3	morula	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M01	H3K4me3_8cell	H3K4me3	8cell	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M01	H3K4me3_blastocyst	H3K4me3	blastocyst	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M02	H3K27ac_8cell	H3K27ac	8cell	30	0.14115555555555556	1.0	0.14115555555555556	0.16666666666666666	0.16666666666666666
matched_random	matched_non_age_0020	M02	H3K27ac_blastocyst	H3K27ac	blastocyst	30	0.11938569989929507	1.0	0.11938569989929507	0.13333333333333333	0.13333333333333333
matched_random	matched_non_age_0020	M02	H3K27me3_8cell	H3K27me3	8cell	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M02	H3K27me3_blastocyst	H3K27me3	blastocyst	30	0.10703048180924286	1.0	0.10703048180924286	0.13333333333333333	0.13333333333333333
matched_random	matched_non_age_0020	M02	H3K27me3_morula	H3K27me3	morula	30	0.06209150326797386	0.8771929824561403	0.06209150326797386	0.06666666666666667	0.1
matched_random	matched_non_age_0020	M02	H3K4me3_8cell	H3K4me3	8cell	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M02	H3K4me3_blastocyst	H3K4me3	blastocyst	30	0.03333333333333333	1.0	0.03333333333333333	0.03333333333333333	0.03333333333333333
matched_random	matched_non_age_0020	M05	H3K27ac_8cell	H3K27ac	8cell	6	0.16666666666666666	1.0	0.16666666666666666	0.16666666666666666	0.16666666666666666
matched_random	matched_non_age_0020	M05	H3K27ac_blastocyst	H3K27ac	blastocyst	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M05	H3K27me3_8cell	H3K27me3	8cell	6	0.05470953186689228	0.32825719120135366	0.05470953186689228	0.16666666666666666	0.16666666666666666
matched_random	matched_non_age_0020	M05	H3K27me3_blastocyst	H3K27me3	blastocyst	6	0.16666666666666666	1.0	0.16666666666666666	0.16666666666666666	0.16666666666666666
matched_random	matched_non_age_0020	M05	H3K27me3_morula	H3K27me3	morula	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M05	H3K4me3_8cell	H3K4me3	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M05	H3K4me3_blastocyst	H3K4me3	blastocyst	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M10	H3K27ac_8cell	H3K27ac	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M10	H3K27ac_blastocyst	H3K27ac	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M10	H3K27me3_8cell	H3K27me3	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M10	H3K27me3_blastocyst	H3K27me3	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M10	H3K27me3_morula	H3K27me3	morula	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M10	H3K4me3_8cell	H3K4me3	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M10	H3K4me3_blastocyst	H3K4me3	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M12	H3K27ac_8cell	H3K27ac	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M12	H3K27ac_blastocyst	H3K27ac	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M12	H3K27me3_8cell	H3K27me3	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M12	H3K27me3_blastocyst	H3K27me3	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M12	H3K27me3_morula	H3K27me3	morula	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M12	H3K4me3_8cell	H3K4me3	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0020	M12	H3K4me3_blastocyst	H3K4me3	blastocyst	4	0.0	0.0	0.0	0.0	0.0
target	target	M01	H3K27ac_8cell	H3K27ac	8cell	21	0.11121031746031747	1.0	0.11121031746031747	0.14285714285714285	0.14285714285714285
target	target	M01	H3K27ac_blastocyst	H3K27ac	blastocyst	21	0.09523809523809523	1.0	0.09523809523809523	0.09523809523809523	0.09523809523809523
target	target	M01	H3K27me3_8cell	H3K27me3	8cell	21	0.0	0.0	0.0	0.0	0.0
target	target	M01	H3K27me3_blastocyst	H3K27me3	blastocyst	21	0.38095238095238093	1.0	0.38095238095238093	0.38095238095238093	0.38095238095238093
target	target	M01	H3K27me3_morula	H3K27me3	morula	21	0.0	0.0	0.0	0.0	0.0
target	target	M01	H3K4me3_8cell	H3K4me3	8cell	21	0.10600781209513299	0.6715116279069767	0.10600781209513299	0.19047619047619047	0.19047619047619047
target	target	M01	H3K4me3_blastocyst	H3K4me3	blastocyst	21	0.0	0.0	0.0	0.0	0.0
target	target	M02	H3K27ac_8cell	H3K27ac	8cell	30	0.25992292870905587	1.0	0.25992292870905587	0.26666666666666666	0.26666666666666666
target	target	M02	H3K27ac_blastocyst	H3K27ac	blastocyst	30	0.30979705014749265	1.0	0.30979705014749265	0.3333333333333333	0.3333333333333333
target	target	M02	H3K27me3_8cell	H3K27me3	8cell	30	0.0	0.0	0.0	0.0	0.0
target	target	M02	H3K27me3_blastocyst	H3K27me3	blastocyst	30	0.5	1.0	0.5	0.5	0.5
target	target	M02	H3K27me3_morula	H3K27me3	morula	30	0.03333333333333333	1.0	0.03333333333333333	0.03333333333333333	0.03333333333333333
target	target	M02	H3K4me3_8cell	H3K4me3	8cell	30	0.32811274896651166	1.0	0.32811274896651166	0.43333333333333335	0.5
target	target	M02	H3K4me3_blastocyst	H3K4me3	blastocyst	30	0.1253446076834732	1.0	0.1253446076834732	0.2	0.2
target	target	M05	H3K27ac_8cell	H3K27ac	8cell	6	0.0	0.0	0.0	0.0	0.0
target	target	M05	H3K27ac_blastocyst	H3K27ac	blastocyst	6	0.16666666666666666	1.0	0.16666666666666666	0.16666666666666666	0.16666666666666666
target	target	M05	H3K27me3_8cell	H3K27me3	8cell	6	0.0	0.0	0.0	0.0	0.0
target	target	M05	H3K27me3_blastocyst	H3K27me3	blastocyst	6	0.5	1.0	0.5	0.5	0.5
target	target	M05	H3K27me3_morula	H3K27me3	morula	6	0.0	0.0	0.0	0.0	0.0
target	target	M05	H3K4me3_8cell	H3K4me3	8cell	6	0.0	0.0	0.0	0.0	0.0
target	target	M05	H3K4me3_blastocyst	H3K4me3	blastocyst	6	0.0	0.0	0.0	0.0	0.0
target	target	M10	H3K27ac_8cell	H3K27ac	8cell	3	0.3333333333333333	1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333
target	target	M10	H3K27ac_blastocyst	H3K27ac	blastocyst	3	0.0	0.0	0.0	0.0	0.0
target	target	M10	H3K27me3_8cell	H3K27me3	8cell	3	0.0	0.0	0.0	0.0	0.0
target	target	M10	H3K27me3_blastocyst	H3K27me3	blastocyst	3	0.6666666666666666	1.0	0.6666666666666666	0.6666666666666666	0.6666666666666666
target	target	M10	H3K27me3_morula	H3K27me3	morula	3	0.0	0.0	0.0	0.0	0.0
target	target	M10	H3K4me3_8cell	H3K4me3	8cell	3	0.0	0.0	0.0	0.0	0.0
target	target	M10	H3K4me3_blastocyst	H3K4me3	blastocyst	3	0.23232323232323235	0.696969696969697	0.23232323232323235	0.3333333333333333	0.3333333333333333
target	target	M12	H3K27ac_8cell	H3K27ac	8cell	4	0.0	0.0	0.0	0.0	0.0
target	target	M12	H3K27ac_blastocyst	H3K27ac	blastocyst	4	0.25	1.0	0.25	0.25	0.25
target	target	M12	H3K27me3_8cell	H3K27me3	8cell	4	0.0	0.0	0.0	0.0	0.0
target	target	M12	H3K27me3_blastocyst	H3K27me3	blastocyst	4	0.25	1.0	0.25	0.25	0.25
target	target	M12	H3K27me3_morula	H3K27me3	morula	4	0.0	0.0	0.0	0.0	0.0
target	target	M12	H3K4me3_8cell	H3K4me3	8cell	4	0.0	0.0	0.0	0.0	0.0
target	target	M12	H3K4me3_blastocyst	H3K4me3	blastocyst	4	0.0	0.0	0.0	0.0	0.0
