from_stage	to_stage	from_sample_id	to_sample_id	from_tau	to_tau	delta_tau	sample_coupling_weight	n_particle_couplings
2-cell	4-cell	GSM2986355	GSM2481549	0.3333333333333333	0.5	0.16666666666666669	0.004341724394995527	144
2-cell	4-cell	GSM2986355	GSM2481550	0.3333333333333333	0.5	0.16666666666666669	0.005427078499173577	144
2-cell	4-cell	GSM2986355	GSM2481551	0.3333333333333333	0.5	0.16666666666666669	0.005567733098877332	144
2-cell	4-cell	GSM2986355	GSM2481552	0.3333333333333333	0.5	0.16666666666666669	0.001137528596321757	144
2-cell	4-cell	GSM2986355	GSM2986360	0.3333333333333333	0.5	0.16666666666666669	1.1179699193329998e-05	144
2-cell	4-cell	GSM2986355	GSM2986361	0.3333333333333333	0.5	0.16666666666666669	0.0008330119636384116	144
2-cell	4-cell	GSM2986355	GSM2986362	0.3333333333333333	0.5	0.16666666666666669	0.0005066824323571265	144
2-cell	4-cell	GSM2986355	GSM2986363	0.3333333333333333	0.5	0.16666666666666669	0.00366388034779907	144
2-cell	4-cell	GSM2986355	GSM2986364	0.3333333333333333	0.5	0.16666666666666669	5.013484180347656e-05	144
2-cell	4-cell	GSM2986355	GSM2986365	0.3333333333333333	0.5	0.16666666666666669	0.0004198926590095077	144
2-cell	4-cell	GSM2986355	GSM2986366	0.3333333333333333	0.5	0.16666666666666669	0.0001388616167923702	144
2-cell	4-cell	GSM2986355	GSM2986367	0.3333333333333333	0.5	0.16666666666666669	0.0001343374344594582	144
2-cell	4-cell	GSM2986356	GSM2481536	0.3333333333333333	0.5	0.16666666666666669	0.002052239119278241	144
2-cell	4-cell	GSM2986356	GSM2481537	0.3333333333333333	0.5	0.16666666666666669	0.0029207424604171498	144
2-cell	4-cell	GSM2986356	GSM2481538	0.3333333333333333	0.5	0.16666666666666669	0.002377847207677596	144
2-cell	4-cell	GSM2986356	GSM2481539	0.3333333333333333	0.5	0.16666666666666669	0.0021680636506374086	144
2-cell	4-cell	GSM2986356	GSM2481540	0.3333333333333333	0.5	0.16666666666666669	0.0022221818370182275	144
2-cell	4-cell	GSM2986356	GSM2481541	0.3333333333333333	0.5	0.16666666666666669	0.0017707052804035348	144
2-cell	4-cell	GSM2986356	GSM2481542	0.3333333333333333	0.5	0.16666666666666669	0.002394359361895235	144
2-cell	4-cell	GSM2986356	GSM2481543	0.3333333333333333	0.5	0.16666666666666669	0.0027683680907014353	144
2-cell	4-cell	GSM2986356	GSM2481544	0.3333333333333333	0.5	0.16666666666666669	0.0022508575803090523	144
2-cell	4-cell	GSM2986356	GSM2481545	0.3333333333333333	0.5	0.16666666666666669	0.0025738741614729902	144
2-cell	4-cell	GSM2986356	GSM2481546	0.3333333333333333	0.5	0.16666666666666669	0.002306030600321038	144
2-cell	4-cell	GSM2986356	GSM2481547	0.3333333333333333	0.5	0.16666666666666669	0.0030269935343794417	144
2-cell	4-cell	GSM2986356	GSM2481548	0.3333333333333333	0.5	0.16666666666666669	0.002772064394176011	144
2-cell	4-cell	GSM2986356	GSM2481549	0.3333333333333333	0.5	0.16666666666666669	0.002600956459436417	144
2-cell	4-cell	GSM2986356	GSM2481550	0.3333333333333333	0.5	0.16666666666666669	0.0023820868443275803	144
2-cell	4-cell	GSM2986356	GSM2481551	0.3333333333333333	0.5	0.16666666666666669	0.0018824824128047524	144
2-cell	4-cell	GSM2986356	GSM2481552	0.3333333333333333	0.5	0.16666666666666669	0.0018494889799848468	144
2-cell	4-cell	GSM2986356	GSM2986360	0.3333333333333333	0.5	0.16666666666666669	0.00018535618356630633	144
2-cell	4-cell	GSM2986356	GSM2986361	0.3333333333333333	0.5	0.16666666666666669	0.0017601797834564603	144
2-cell	4-cell	GSM2986356	GSM2986362	0.3333333333333333	0.5	0.16666666666666669	0.0016320201734003148	144
2-cell	4-cell	GSM2986356	GSM2986363	0.3333333333333333	0.5	0.16666666666666669	0.0030445425884990545	144
2-cell	4-cell	GSM2986356	GSM2986364	0.3333333333333333	0.5	0.16666666666666669	0.0004200051474419161	144
2-cell	4-cell	GSM2986356	GSM2986365	0.3333333333333333	0.5	0.16666666666666669	0.0010459974467290653	144
2-cell	4-cell	GSM2986356	GSM2986366	0.3333333333333333	0.5	0.16666666666666669	0.0008479002415594026	144
2-cell	4-cell	GSM2986356	GSM2986367	0.3333333333333333	0.5	0.16666666666666669	0.0007446564601065965	144
2-cell	4-cell	GSM2986357	GSM2481536	0.3333333333333333	0.5	0.16666666666666669	0.002617725038280446	144
2-cell	4-cell	GSM2986357	GSM2481537	0.3333333333333333	0.5	0.16666666666666669	0.002392586222370708	144
2-cell	4-cell	GSM2986357	GSM2481538	0.3333333333333333	0.5	0.16666666666666669	0.0024978759057694825	144
2-cell	4-cell	GSM2986357	GSM2481539	0.3333333333333333	0.5	0.16666666666666669	0.00259403782407818	144
2-cell	4-cell	GSM2986357	GSM2481540	0.3333333333333333	0.5	0.16666666666666669	0.0025002526193311017	144
2-cell	4-cell	GSM2986357	GSM2481541	0.3333333333333333	0.5	0.16666666666666669	0.0025497080726641645	144
2-cell	4-cell	GSM2986357	GSM2481542	0.3333333333333333	0.5	0.16666666666666669	0.0025405812302772522	144
2-cell	4-cell	GSM2986357	GSM2481543	0.3333333333333333	0.5	0.16666666666666669	0.0025638225883368427	144
2-cell	4-cell	GSM2986357	GSM2481544	0.3333333333333333	0.5	0.16666666666666669	0.0026202653606134984	144
2-cell	4-cell	GSM2986357	GSM2481545	0.3333333333333333	0.5	0.16666666666666669	0.002505346017684958	144
2-cell	4-cell	GSM2986357	GSM2481546	0.3333333333333333	0.5	0.16666666666666669	0.0009733907725397141	144
2-cell	4-cell	GSM2986357	GSM2481547	0.3333333333333333	0.5	0.16666666666666669	0.0018429441212319477	144
2-cell	4-cell	GSM2986357	GSM2481548	0.3333333333333333	0.5	0.16666666666666669	0.0025650000373184127	144
2-cell	4-cell	GSM2986357	GSM2481549	0.3333333333333333	0.5	0.16666666666666669	0.0014989611453738946	144
2-cell	4-cell	GSM2986357	GSM2481550	0.3333333333333333	0.5	0.16666666666666669	0.0010723666859522262	144
2-cell	4-cell	GSM2986357	GSM2481551	0.3333333333333333	0.5	0.16666666666666669	0.0007002069086195533	144
2-cell	4-cell	GSM2986357	GSM2481552	0.3333333333333333	0.5	0.16666666666666669	0.0017422285741916577	144
2-cell	4-cell	GSM2986357	GSM2986360	0.3333333333333333	0.5	0.16666666666666669	0.0009017153228948154	144
2-cell	4-cell	GSM2986357	GSM2986361	0.3333333333333333	0.5	0.16666666666666669	0.002332069050846741	144
2-cell	4-cell	GSM2986357	GSM2986362	0.3333333333333333	0.5	0.16666666666666669	0.002449038261671889	144
2-cell	4-cell	GSM2986357	GSM2986363	0.3333333333333333	0.5	0.16666666666666669	0.0021838725484498115	144
2-cell	4-cell	GSM2986357	GSM2986364	0.3333333333333333	0.5	0.16666666666666669	0.0012011812979071384	144
2-cell	4-cell	GSM2986357	GSM2986365	0.3333333333333333	0.5	0.16666666666666669	0.001582416385780481	144
2-cell	4-cell	GSM2986357	GSM2986366	0.3333333333333333	0.5	0.16666666666666669	0.0019728406502241063	144
2-cell	4-cell	GSM2986357	GSM2986367	0.3333333333333333	0.5	0.16666666666666669	0.001599567357590939	144
2-cell	4-cell	GSM2986358	GSM2481536	0.3333333333333333	0.5	0.16666666666666669	0.0015236888895860821	144
2-cell	4-cell	GSM2986358	GSM2481537	0.3333333333333333	0.5	0.16666666666666669	0.0017518767000699285	144
2-cell	4-cell	GSM2986358	GSM2481538	0.3333333333333333	0.5	0.16666666666666669	0.002582745110586165	144
2-cell	4-cell	GSM2986358	GSM2481539	0.3333333333333333	0.5	0.16666666666666669	0.0022367302024377572	144
2-cell	4-cell	GSM2986358	GSM2481540	0.3333333333333333	0.5	0.16666666666666669	0.0026783680597306414	144
2-cell	4-cell	GSM2986358	GSM2481541	0.3333333333333333	0.5	0.16666666666666669	0.0020692964354132337	144
2-cell	4-cell	GSM2986358	GSM2481542	0.3333333333333333	0.5	0.16666666666666669	0.002436470604806401	144
2-cell	4-cell	GSM2986358	GSM2481543	0.3333333333333333	0.5	0.16666666666666669	0.001757777625790818	144
2-cell	4-cell	GSM2986358	GSM2481544	0.3333333333333333	0.5	0.16666666666666669	0.0020787613021814484	144
2-cell	4-cell	GSM2986358	GSM2481545	0.3333333333333333	0.5	0.16666666666666669	0.0023228214066401305	144
2-cell	4-cell	GSM2986358	GSM2481546	0.3333333333333333	0.5	0.16666666666666669	0.0004056501361703142	144
2-cell	4-cell	GSM2986358	GSM2481547	0.3333333333333333	0.5	0.16666666666666669	0.0009372702256726603	144
2-cell	4-cell	GSM2986358	GSM2481548	0.3333333333333333	0.5	0.16666666666666669	0.0012390699137157324	144
2-cell	4-cell	GSM2986358	GSM2481549	0.3333333333333333	0.5	0.16666666666666669	0.00030193251787603875	144
2-cell	4-cell	GSM2986358	GSM2481550	0.3333333333333333	0.5	0.16666666666666669	0.0002719251301467404	144
2-cell	4-cell	GSM2986358	GSM2481551	0.3333333333333333	0.5	0.16666666666666669	0.00014832817741866088	144
2-cell	4-cell	GSM2986358	GSM2481552	0.3333333333333333	0.5	0.16666666666666669	0.0002540021469897419	144
2-cell	4-cell	GSM2986358	GSM2986360	0.3333333333333333	0.5	0.16666666666666669	0.0023583280062654003	144
2-cell	4-cell	GSM2986358	GSM2986361	0.3333333333333333	0.5	0.16666666666666669	0.0032034944167041255	144
2-cell	4-cell	GSM2986358	GSM2986362	0.3333333333333333	0.5	0.16666666666666669	0.0024916624236022544	144
2-cell	4-cell	GSM2986358	GSM2986363	0.3333333333333333	0.5	0.16666666666666669	0.0008780547020362416	144
2-cell	4-cell	GSM2986358	GSM2986364	0.3333333333333333	0.5	0.16666666666666669	0.004065047747184484	144
2-cell	4-cell	GSM2986358	GSM2986365	0.3333333333333333	0.5	0.16666666666666669	0.004930766623183704	144
2-cell	4-cell	GSM2986358	GSM2986366	0.3333333333333333	0.5	0.16666666666666669	0.0030408337435323023	144
2-cell	4-cell	GSM2986358	GSM2986367	0.3333333333333333	0.5	0.16666666666666669	0.004035097752258807	144
2-cell	4-cell	GSM2986359	GSM2481536	0.3333333333333333	0.5	0.16666666666666669	0.001709028885671063	144
2-cell	4-cell	GSM2986359	GSM2481537	0.3333333333333333	0.5	0.16666666666666669	0.0027632158296258505	144
2-cell	4-cell	GSM2986359	GSM2481538	0.3333333333333333	0.5	0.16666666666666669	0.003060488528000006	144
2-cell	4-cell	GSM2986359	GSM2481539	0.3333333333333333	0.5	0.16666666666666669	0.002485909037318565	144
2-cell	4-cell	GSM2986359	GSM2481540	0.3333333333333333	0.5	0.16666666666666669	0.002974632054001796	144
2-cell	4-cell	GSM2986359	GSM2481541	0.3333333333333333	0.5	0.16666666666666669	0.001939878500257507	144
2-cell	4-cell	GSM2986359	GSM2481542	0.3333333333333333	0.5	0.16666666666666669	0.0029147917772306556	144
2-cell	4-cell	GSM2986359	GSM2481543	0.3333333333333333	0.5	0.16666666666666669	0.002545703817702003	144
2-cell	4-cell	GSM2986359	GSM2481544	0.3333333333333333	0.5	0.16666666666666669	0.00240996351607719	144
2-cell	4-cell	GSM2986359	GSM2481545	0.3333333333333333	0.5	0.16666666666666669	0.0030069782853457063	144
2-cell	4-cell	GSM2986359	GSM2481546	0.3333333333333333	0.5	0.16666666666666669	0.0012607169266667503	144
2-cell	4-cell	GSM2986359	GSM2481547	0.3333333333333333	0.5	0.16666666666666669	0.0020564364882164204	144
2-cell	4-cell	GSM2986359	GSM2481548	0.3333333333333333	0.5	0.16666666666666669	0.0019506011089685598	144
2-cell	4-cell	GSM2986359	GSM2481549	0.3333333333333333	0.5	0.16666666666666669	0.0008625123697319652	144
2-cell	4-cell	GSM2986359	GSM2481550	0.3333333333333333	0.5	0.16666666666666669	0.0009013300933291474	144
2-cell	4-cell	GSM2986359	GSM2481551	0.3333333333333333	0.5	0.16666666666666669	0.0006001440847230763	144
2-cell	4-cell	GSM2986359	GSM2481552	0.3333333333333333	0.5	0.16666666666666669	0.0005007753107099073	144
2-cell	4-cell	GSM2986359	GSM2986360	0.3333333333333333	0.5	0.16666666666666669	0.0006096363234306347	144
2-cell	4-cell	GSM2986359	GSM2986361	0.3333333333333333	0.5	0.16666666666666669	0.002933071931164155	144
2-cell	4-cell	GSM2986359	GSM2986362	0.3333333333333333	0.5	0.16666666666666669	0.0021551946576888084	144
2-cell	4-cell	GSM2986359	GSM2986363	0.3333333333333333	0.5	0.16666666666666669	0.001779652472123963	144
2-cell	4-cell	GSM2986359	GSM2986364	0.3333333333333333	0.5	0.16666666666666669	0.0015303023958270236	144
2-cell	4-cell	GSM2986359	GSM2986365	0.3333333333333333	0.5	0.16666666666666669	0.003336091555471515	144
2-cell	4-cell	GSM2986359	GSM2986366	0.3333333333333333	0.5	0.16666666666666669	0.0016332260160295546	144
2-cell	4-cell	GSM2986359	GSM2986367	0.3333333333333333	0.5	0.16666666666666669	0.0020797180346881165	144
4-cell	8-cell	GSM2481536	GSM2481618	0.5	0.6666666666666666	0.16666666666666663	0.00010200932551154557	40
4-cell	8-cell	GSM2481536	GSM2481619	0.5	0.6666666666666666	0.16666666666666663	0.0003746655883451585	80
4-cell	8-cell	GSM2481536	GSM2481620	0.5	0.6666666666666666	0.16666666666666663	0.00011383023908136629	104
4-cell	8-cell	GSM2481536	GSM2481621	0.5	0.6666666666666666	0.16666666666666663	0.00016121417901276915	40
4-cell	8-cell	GSM2481536	GSM2481622	0.5	0.6666666666666666	0.16666666666666663	0.00013956502275973756	32
4-cell	8-cell	GSM2481536	GSM2481623	0.5	0.6666666666666666	0.16666666666666663	0.0011540735731165115	120
4-cell	8-cell	GSM2481536	GSM2481624	0.5	0.6666666666666666	0.16666666666666663	0.0003900542909946124	72
4-cell	8-cell	GSM2481536	GSM2481626	0.5	0.6666666666666666	0.16666666666666663	8.809798297073346e-05	88
4-cell	8-cell	GSM2481536	GSM2481627	0.5	0.6666666666666666	0.16666666666666663	0.002608233671253353	72
4-cell	8-cell	GSM2481536	GSM2481628	0.5	0.6666666666666666	0.16666666666666663	0.0011794648097777781	72
4-cell	8-cell	GSM2481536	GSM2481629	0.5	0.6666666666666666	0.16666666666666663	0.0009334357657331532	96
4-cell	8-cell	GSM2481536	GSM2481630	0.5	0.6666666666666666	0.16666666666666663	0.0013300878281223237	112
4-cell	8-cell	GSM2481536	GSM2481631	0.5	0.6666666666666666	0.16666666666666663	0.0006530810187222821	48
4-cell	8-cell	GSM2481536	GSM2481632	0.5	0.6666666666666666	0.16666666666666663	0.0005290756430079659	64
4-cell	8-cell	GSM2481536	GSM2481633	0.5	0.6666666666666666	0.16666666666666663	0.0008805458068064228	96
4-cell	8-cell	GSM2481536	GSM2481634	0.5	0.6666666666666666	0.16666666666666663	0.0009128325258219944	64
4-cell	8-cell	GSM2481536	GSM2481635	0.5	0.6666666666666666	0.16666666666666663	0.0007775974623668095	88
4-cell	8-cell	GSM2481536	GSM2481636	0.5	0.6666666666666666	0.16666666666666663	0.000858547583567982	48
4-cell	8-cell	GSM2481536	GSM2481637	0.5	0.6666666666666666	0.16666666666666663	0.0018922309866252964	72
4-cell	8-cell	GSM2481536	GSM2481638	0.5	0.6666666666666666	0.16666666666666663	0.001317059678732465	72
4-cell	8-cell	GSM2481536	GSM2481639	0.5	0.6666666666666666	0.16666666666666663	0.0009273179989525035	56
4-cell	8-cell	GSM2481536	GSM2481640	0.5	0.6666666666666666	0.16666666666666663	0.0011423679762709057	64
4-cell	8-cell	GSM2481536	GSM2481641	0.5	0.6666666666666666	0.16666666666666663	0.0006765314509078168	56
4-cell	8-cell	GSM2481536	GSM2481642	0.5	0.6666666666666666	0.16666666666666663	0.0009375852357872786	72
4-cell	8-cell	GSM2481536	GSM2481643	0.5	0.6666666666666666	0.16666666666666663	0.0011227743811360593	64
4-cell	8-cell	GSM2481536	GSM2986368	0.5	0.6666666666666666	0.16666666666666663	0.0010384771737158769	72
4-cell	8-cell	GSM2481536	GSM2986369	0.5	0.6666666666666666	0.16666666666666663	0.0010245835485429764	96
4-cell	8-cell	GSM2481536	GSM2986370	0.5	0.6666666666666666	0.16666666666666663	0.0005369366863026138	56
4-cell	8-cell	GSM2481536	GSM2986371	0.5	0.6666666666666666	0.16666666666666663	0.0009185967372491695	88
4-cell	8-cell	GSM2481536	GSM2986372	0.5	0.6666666666666666	0.16666666666666663	0.00046312869515272644	88
4-cell	8-cell	GSM2481536	GSM2986373	0.5	0.6666666666666666	0.16666666666666663	0.00028260221517405567	48
4-cell	8-cell	GSM2481536	GSM2986374	0.5	0.6666666666666666	0.16666666666666663	0.001531895865357956	112
4-cell	8-cell	GSM2481536	GSM2986375	0.5	0.6666666666666666	0.16666666666666663	0.0008627691479685493	64
4-cell	8-cell	GSM2481536	GSM2986376	0.5	0.6666666666666666	0.16666666666666663	0.0019264639784982952	80
4-cell	8-cell	GSM2481536	GSM2986377	0.5	0.6666666666666666	0.16666666666666663	0.001057395828691211	104
4-cell	8-cell	GSM2481536	GSM2986378	0.5	0.6666666666666666	0.16666666666666663	0.0003139871224701848	88
4-cell	8-cell	GSM2481536	GSM2986379	0.5	0.6666666666666666	0.16666666666666663	0.0027976777711105163	72
4-cell	8-cell	GSM2481536	GSM2986381	0.5	0.6666666666666666	0.16666666666666663	0.00033215998987173764	72
4-cell	8-cell	GSM2481536	GSM2986382	0.5	0.6666666666666666	0.16666666666666663	0.0010940214747248201	88
4-cell	8-cell	GSM2481536	GSM2986383	0.5	0.6666666666666666	0.16666666666666663	0.0009360610198754164	88
4-cell	8-cell	GSM2481536	GSM2986384	0.5	0.6666666666666666	0.16666666666666663	1.909659304381915e-05	48
4-cell	8-cell	GSM2481536	GSM2986385	0.5	0.6666666666666666	0.16666666666666663	3.026923365588428e-05	96
4-cell	8-cell	GSM2481536	GSM2986386	0.5	0.6666666666666666	0.16666666666666663	0.001752944760638809	56
4-cell	8-cell	GSM2481536	GSM2986388	0.5	0.6666666666666666	0.16666666666666663	0.001859209974490492	88
4-cell	8-cell	GSM2481536	GSM2986389	0.5	0.6666666666666666	0.16666666666666663	1.9442158080073745e-05	64
4-cell	8-cell	GSM2481537	GSM2481618	0.5	0.6666666666666666	0.16666666666666663	0.0007977508021109453	40
4-cell	8-cell	GSM2481537	GSM2481619	0.5	0.6666666666666666	0.16666666666666663	0.0019906962250042766	80
4-cell	8-cell	GSM2481537	GSM2481620	0.5	0.6666666666666666	0.16666666666666663	0.0015040172619890395	104
4-cell	8-cell	GSM2481537	GSM2481621	0.5	0.6666666666666666	0.16666666666666663	0.000976665691590589	40
4-cell	8-cell	GSM2481537	GSM2481622	0.5	0.6666666666666666	0.16666666666666663	0.0007571181915007348	32
4-cell	8-cell	GSM2481537	GSM2481623	0.5	0.6666666666666666	0.16666666666666663	0.0025062350711459913	120
4-cell	8-cell	GSM2481537	GSM2481624	0.5	0.6666666666666666	0.16666666666666663	0.0018705689734449128	72
4-cell	8-cell	GSM2481537	GSM2481626	0.5	0.6666666666666666	0.16666666666666663	0.0012950233087379297	88
4-cell	8-cell	GSM2481537	GSM2481627	0.5	0.6666666666666666	0.16666666666666663	0.0001745288629966022	72
4-cell	8-cell	GSM2481537	GSM2481628	0.5	0.6666666666666666	0.16666666666666663	0.000548338707308514	72
4-cell	8-cell	GSM2481537	GSM2481629	0.5	0.6666666666666666	0.16666666666666663	0.0016894045629469408	96
4-cell	8-cell	GSM2481537	GSM2481630	0.5	0.6666666666666666	0.16666666666666663	0.0011846355870233653	112
4-cell	8-cell	GSM2481537	GSM2481631	0.5	0.6666666666666666	0.16666666666666663	0.0004549961159887535	48
4-cell	8-cell	GSM2481537	GSM2481632	0.5	0.6666666666666666	0.16666666666666663	0.0013334418800460602	64
4-cell	8-cell	GSM2481537	GSM2481633	0.5	0.6666666666666666	0.16666666666666663	0.0013792627100222964	96
4-cell	8-cell	GSM2481537	GSM2481634	0.5	0.6666666666666666	0.16666666666666663	0.0005352495661767038	64
4-cell	8-cell	GSM2481537	GSM2481635	0.5	0.6666666666666666	0.16666666666666663	0.0019004940586793756	88
4-cell	8-cell	GSM2481537	GSM2481636	0.5	0.6666666666666666	0.16666666666666663	0.00048240997868198126	48
4-cell	8-cell	GSM2481537	GSM2481637	0.5	0.6666666666666666	0.16666666666666663	0.0002979879243677569	72
4-cell	8-cell	GSM2481537	GSM2481638	0.5	0.6666666666666666	0.16666666666666663	0.00047811004768205716	72
4-cell	8-cell	GSM2481537	GSM2481639	0.5	0.6666666666666666	0.16666666666666663	0.0007087985653582781	56
4-cell	8-cell	GSM2481537	GSM2481640	0.5	0.6666666666666666	0.16666666666666663	0.0002768514703004873	64
4-cell	8-cell	GSM2481537	GSM2481641	0.5	0.6666666666666666	0.16666666666666663	0.0005508947808891116	56
4-cell	8-cell	GSM2481537	GSM2481642	0.5	0.6666666666666666	0.16666666666666663	0.0008282309733462133	72
4-cell	8-cell	GSM2481537	GSM2481643	0.5	0.6666666666666666	0.16666666666666663	0.0005970255699861269	64
4-cell	8-cell	GSM2481537	GSM2986368	0.5	0.6666666666666666	0.16666666666666663	0.00046895737984162033	72
4-cell	8-cell	GSM2481537	GSM2986369	0.5	0.6666666666666666	0.16666666666666663	0.00037188448515928824	96
4-cell	8-cell	GSM2481537	GSM2986370	0.5	0.6666666666666666	0.16666666666666663	0.0005863043283994131	56
4-cell	8-cell	GSM2481537	GSM2986371	0.5	0.6666666666666666	0.16666666666666663	8.871479806069924e-05	88
4-cell	8-cell	GSM2481537	GSM2986372	0.5	0.6666666666666666	0.16666666666666663	0.0013137905387414167	88
4-cell	8-cell	GSM2481537	GSM2986373	0.5	0.6666666666666666	0.16666666666666663	0.0013175103939447824	48
4-cell	8-cell	GSM2481537	GSM2986374	0.5	0.6666666666666666	0.16666666666666663	0.0008689913957451658	112
4-cell	8-cell	GSM2481537	GSM2986375	0.5	0.6666666666666666	0.16666666666666663	0.0009632280102301863	64
4-cell	8-cell	GSM2481537	GSM2986376	0.5	0.6666666666666666	0.16666666666666663	0.0006680494243511814	80
4-cell	8-cell	GSM2481537	GSM2986377	0.5	0.6666666666666666	0.16666666666666663	0.0020361464454932226	104
4-cell	8-cell	GSM2481537	GSM2986378	0.5	0.6666666666666666	0.16666666666666663	0.0019838648671696804	88
4-cell	8-cell	GSM2481537	GSM2986379	0.5	0.6666666666666666	0.16666666666666663	4.680831139981475e-05	72
4-cell	8-cell	GSM2481537	GSM2986381	0.5	0.6666666666666666	0.16666666666666663	0.0015188344364431366	72
4-cell	8-cell	GSM2481537	GSM2986382	0.5	0.6666666666666666	0.16666666666666663	0.0002305670860223092	88
4-cell	8-cell	GSM2481537	GSM2986383	0.5	0.6666666666666666	0.16666666666666663	0.00020297496288512656	88
4-cell	8-cell	GSM2481537	GSM2986384	0.5	0.6666666666666666	0.16666666666666663	0.0005450918145982461	48
4-cell	8-cell	GSM2481537	GSM2986385	0.5	0.6666666666666666	0.16666666666666663	0.000849044037733194	96
4-cell	8-cell	GSM2481537	GSM2986386	0.5	0.6666666666666666	0.16666666666666663	0.0002757449141616331	56
4-cell	8-cell	GSM2481537	GSM2986388	0.5	0.6666666666666666	0.16666666666666663	8.106897000564939e-07	88
4-cell	8-cell	GSM2481537	GSM2986389	0.5	0.6666666666666666	0.16666666666666663	0.0005439447925947856	64
4-cell	8-cell	GSM2481538	GSM2481618	0.5	0.6666666666666666	0.16666666666666663	0.00034678146641624135	40
4-cell	8-cell	GSM2481538	GSM2481619	0.5	0.6666666666666666	0.16666666666666663	0.0010265551769133643	80
4-cell	8-cell	GSM2481538	GSM2481620	0.5	0.6666666666666666	0.16666666666666663	0.0005501986307743176	104
4-cell	8-cell	GSM2481538	GSM2481621	0.5	0.6666666666666666	0.16666666666666663	0.0004887453478896292	40
4-cell	8-cell	GSM2481538	GSM2481622	0.5	0.6666666666666666	0.16666666666666663	0.0003691558403406619	32
4-cell	8-cell	GSM2481538	GSM2481623	0.5	0.6666666666666666	0.16666666666666663	0.0019001659639183322	120
4-cell	8-cell	GSM2481538	GSM2481624	0.5	0.6666666666666666	0.16666666666666663	0.001061106918209029	72
4-cell	8-cell	GSM2481538	GSM2481626	0.5	0.6666666666666666	0.16666666666666663	0.00047785884002615953	88
4-cell	8-cell	GSM2481538	GSM2481627	0.5	0.6666666666666666	0.16666666666666663	0.000309230929380929	72
4-cell	8-cell	GSM2481538	GSM2481628	0.5	0.6666666666666666	0.16666666666666663	0.0009907725423771586	72
4-cell	8-cell	GSM2481538	GSM2481629	0.5	0.6666666666666666	0.16666666666666663	0.001962057621303005	96
4-cell	8-cell	GSM2481538	GSM2481630	0.5	0.6666666666666666	0.16666666666666663	0.0019092095726312684	112
4-cell	8-cell	GSM2481538	GSM2481631	0.5	0.6666666666666666	0.16666666666666663	0.000761442809110044	48
4-cell	8-cell	GSM2481538	GSM2481632	0.5	0.6666666666666666	0.16666666666666663	0.0013666751097823557	64
4-cell	8-cell	GSM2481538	GSM2481633	0.5	0.6666666666666666	0.16666666666666663	0.0019058354634771974	96
4-cell	8-cell	GSM2481538	GSM2481634	0.5	0.6666666666666666	0.16666666666666663	0.0009497731628206901	64
4-cell	8-cell	GSM2481538	GSM2481635	0.5	0.6666666666666666	0.16666666666666663	0.001794169456346159	88
4-cell	8-cell	GSM2481538	GSM2481636	0.5	0.6666666666666666	0.16666666666666663	0.0007176409813761136	48
4-cell	8-cell	GSM2481538	GSM2481637	0.5	0.6666666666666666	0.16666666666666663	0.0006168723455326772	72
4-cell	8-cell	GSM2481538	GSM2481638	0.5	0.6666666666666666	0.16666666666666663	0.000899679867944537	72
4-cell	8-cell	GSM2481538	GSM2481639	0.5	0.6666666666666666	0.16666666666666663	0.0008947063490559742	56
4-cell	8-cell	GSM2481538	GSM2481640	0.5	0.6666666666666666	0.16666666666666663	0.000628951569205256	64
4-cell	8-cell	GSM2481538	GSM2481641	0.5	0.6666666666666666	0.16666666666666663	0.0009226992319964583	56
4-cell	8-cell	GSM2481538	GSM2481642	0.5	0.6666666666666666	0.16666666666666663	0.001243509545585933	72
4-cell	8-cell	GSM2481538	GSM2481643	0.5	0.6666666666666666	0.16666666666666663	0.0009420655073229054	64
4-cell	8-cell	GSM2481538	GSM2986368	0.5	0.6666666666666666	0.16666666666666663	0.0009366358124448189	72
4-cell	8-cell	GSM2481538	GSM2986369	0.5	0.6666666666666666	0.16666666666666663	0.0009439912740515655	96
4-cell	8-cell	GSM2481538	GSM2986370	0.5	0.6666666666666666	0.16666666666666663	0.0009784368675196421	56
4-cell	8-cell	GSM2481538	GSM2986371	0.5	0.6666666666666666	0.16666666666666663	0.00033217573568271953	88
4-cell	8-cell	GSM2481538	GSM2986372	0.5	0.6666666666666666	0.16666666666666663	0.0018211428989968516	88
4-cell	8-cell	GSM2481538	GSM2986373	0.5	0.6666666666666666	0.16666666666666663	0.0009189680454648458	48
4-cell	8-cell	GSM2481538	GSM2986374	0.5	0.6666666666666666	0.16666666666666663	0.0016138240778354842	112
4-cell	8-cell	GSM2481538	GSM2986375	0.5	0.6666666666666666	0.16666666666666663	0.0011416478326550085	64
4-cell	8-cell	GSM2481538	GSM2986376	0.5	0.6666666666666666	0.16666666666666663	0.0007539459859269226	80
4-cell	8-cell	GSM2481538	GSM2986377	0.5	0.6666666666666666	0.16666666666666663	0.0015214511785851482	104
4-cell	8-cell	GSM2481538	GSM2986378	0.5	0.6666666666666666	0.16666666666666663	0.0009280406112588238	88
4-cell	8-cell	GSM2481538	GSM2986379	0.5	0.6666666666666666	0.16666666666666663	0.00012934648436395193	72
4-cell	8-cell	GSM2481538	GSM2986381	0.5	0.6666666666666666	0.16666666666666663	0.000701941598136162	72
4-cell	8-cell	GSM2481538	GSM2986382	0.5	0.6666666666666666	0.16666666666666663	0.0006548228764157571	88
