feature_set	alpha	sign_status	PC1_control	PC2_control	PC3_control	direction_cosine_to_measured_correction	PC3_negative_pull_recovered	latent_mean_rmse	latent_mmd_rbf	latent_sliced_wasserstein	latent_covariance_frobenius	dmr_mean_rmse	dmr_correlation	dmr_distributional_rmse	basin_radius_q90	basin_radius_q95	pred_basin_occupancy_q90	pred_basin_occupancy_q95	observed_basin_occupancy_q90	observed_basin_occupancy_q95	pred_mean_distance_to_morula_centroid	observed_mean_distance_to_morula_centroid
hESC_proxy_access_H3K4me3_naive	0.95	correct_orientation	0.0027565915941985754	0.017857133915005916	-0.016541985500180195	0.569286106190622	0.008626808750189799	1.1898246558768506	0.9293454766502807	0.9984198267560371	0.8487798699346263	0.24512988949983092	0.6252925244497296	0.2456543415673111	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1502109360613737	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	0.95	sign_flip_control	-0.0027565915941985754	-0.017857133915005916	0.016541985500180195	-0.569286106190622	-0.008626808750189799	1.2059272601640616	0.9390372601058469	1.0980130184095025	0.8487798699346262	0.24530770945522345	0.624747402311428	0.24583188530564118	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.28888888888888886	0.875	0.875	2.1767348469201226	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.0	correct_orientation	0.00290167536231429	0.01879698306842728	-0.01741261631597915	0.569286106190622	0.009080851315989262	1.1894070438718067	0.9290916627270895	1.0860272578553045	0.8487798699346262	0.2451252490132724	0.6253067690181372	0.24564970828434946	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1495233030316565	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.0	sign_flip_control	-0.00290167536231429	-0.01879698306842728	0.01741261631597915	-0.569286106190622	-0.009080851315989262	1.2063570673663968	0.9392938256407224	0.9674812819175269	0.8487798699346262	0.2453124278812412	0.6247329562910112	0.2458365963997233	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.28888888888888886	0.875	0.875	2.177443084982581	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.05	correct_orientation	0.0030467591304300045	0.019736832221848646	-0.018283247131778108	0.5692861061906221	0.009534893881788725	1.188989751231596	0.9288379274559639	0.9695630514892629	0.8487798699346262	0.24512061052653294	0.6253210084357923	0.24564507699884924	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.148836207921755	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.05	sign_flip_control	-0.0030467591304300045	-0.019736832221848646	0.018283247131778108	-0.5692861061906221	-0.009534893881788725	1.206787180660039	0.93955044602984	1.0159370208990839	0.8487798699346262	0.24531714830237214	0.6247185051304979	0.24584130948664912	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.28888888888888886	0.875	0.875	2.178151841855381	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.1	correct_orientation	0.003191842898545719	0.020676681375270012	-0.01915387794757707	0.5692861061906221	0.009988936447588189	1.1885727782925937	0.9285842714420287	0.9936264870106309	0.8487798699346262	0.24511597403972604	0.6253352427024237	0.2456404477109234	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1481496512139495	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.1	sign_flip_control	-0.003191842898545719	-0.020676681375270012	0.01915387794757707	-0.5692861061906221	-0.009988936447588189	1.2072175997178212	0.9398071206792566	1.083498757188885	0.8487798699346262	0.24532187071850112	0.6247040488301749	0.24584602456630408	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.28888888888888886	0.875	0.875	2.1788611170655066	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.15	correct_orientation	0.003336926666661433	0.02161653052869137	-0.020024508763376022	0.5692861061906219	0.01044297901338765	1.188156125391388	0.9283306952906304	1.1223150459892752	0.8487798699346263	0.24511133955296527	0.6253494718177603	0.24563582042068488	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1474636333907364	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.15	sign_flip_control	-0.003336926666661433	-0.02161653052869137	0.020024508763376022	-0.5692861061906219	-0.01044297901338765	1.20764832421281	0.9400638489953552	1.1067846982054463	0.8487798699346262	0.24532659512951294	0.6246895873903289	0.24585074163857343	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.28888888888888886	0.875	0.875	2.1795709101401837	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.2	correct_orientation	0.0034820104347771477	0.022556379682112736	-0.020895139579174982	0.569286106190622	0.010897021579187115	1.1877397928647822	0.9280771996073327	0.9964087961608392	0.8487798699346262	0.24510670706636403	0.6253636957815323	0.24563119512824663	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1467781549348217	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.2	sign_flip_control	-0.0034820104347771477	-0.022556379682112736	0.020895139579174982	-0.569286106190622	-0.010897021579187115	1.2080793538183063	0.9403206303848461	1.050904910198343	0.8487798699346262	0.24533132153529236	0.6246751208112473	0.24585546070334263	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.28888888888888886	0.875	0.875	2.1802812206068753	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.25	correct_orientation	0.003627094202892862	0.0234962288355341	-0.02176577039497394	0.569286106190622	0.011351064144986578	1.187323781049792	0.927823784997915	1.0204707108408473	0.8487798699346262	0.24510207658003574	0.6253779145934694	0.24562657183372147	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.146093216329125	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.25	sign_flip_control	-0.003627094202892862	-0.0234962288355341	0.02176577039497394	-0.569286106190622	-0.011351064144986578	1.2085106882078476	0.9405774642547706	1.039565982868561	0.8487798699346262	0.24533604993572405	0.6246606490932181	0.24586018176049676	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.28888888888888886	0.875	0.875	2.180992047993285	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.3	correct_orientation	0.003772177971008577	0.024436077988955467	-0.022636401210772896	0.569286106190622	0.01180510671078604	1.1869080902836464	0.9275704520683694	1.0605862952208323	0.8487798699346263	0.24509744809409384	0.6253921282533018	0.24562195053722222	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1454088180567745	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.3	sign_flip_control	-0.003772177971008577	-0.024436077988955467	0.022636401210772896	-0.569286106190622	-0.01180510671078604	1.2089423270552042	0.9408343500125033	1.021313967811955	0.8487798699346262	0.2453407803306927	0.6246461722365289	0.2458649048099212	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.181703391827357	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.35	correct_orientation	0.003917261739124291	0.025375927142376832	-0.023507032026571856	0.569286106190622	0.012259149276585505	1.186492720903786	0.927317201424898	1.0621317812629645	0.8487798699346262	0.2450928216086515	0.6254063367607602	0.24561733123886167	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1447249606011116	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.35	sign_flip_control	-0.003917261739124291	-0.025375927142376832	0.023507032026571856	-0.569286106190622	-0.012259149276585505	1.2093742700343837	0.9410912870657537	1.0740149512823844	0.8487798699346262	0.24534551272008295	0.6246316902414683	0.2458696298515011	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.1824152516372757	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.4	correct_orientation	0.004062345507240005	0.02631577629579819	-0.02437766284237081	0.5692861061906219	0.012713191842384966	1.1860776732478633	0.9270640336739104	1.0153525037428877	0.8487798699346262	0.24508819712382213	0.625420540115576	0.24561271393875259	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.144041644445684	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.4	sign_flip_control	-0.004062345507240005	-0.02631577629579819	0.02437766284237081	-0.5692861061906219	-0.012713191842384966	1.2098065168196286	0.9413482748225694	1.0899509496952762	0.8487798699346262	0.24535024710377942	0.6246172031083254	0.24587435688512155	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.1831276269514666	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.45	correct_orientation	0.00420742927535572	0.027255625449219556	-0.02524829365816977	0.5692861061906221	0.01316723440818443	1.1856629476537417	0.9268109494220212	1.0472562333018745	0.8487798699346262	0.24508357463971894	0.6254347383174805	0.2456080986370076	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1433588700742474	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.45	sign_flip_control	-0.00420742927535572	-0.027255625449219556	0.02524829365816977	-0.5692861061906221	-0.01316723440818443	1.2102390670854193	0.9416053126913384	1.05738205340355	0.8487798699346262	0.24535498348166665	0.6246027108373889	0.2458790859106677	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.183840517298598	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.5	correct_orientation	0.004352513043471435	0.02819547460264092	-0.026118924473968727	0.569286106190622	0.013621276973983893	1.1852485444594956	0.9265579492760471	0.9885921316772843	0.8487798699346262	0.24507895415645514	0.6254489313662056	0.24560348533373944	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.142676637970769	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.5	sign_flip_control	-0.004352513043471435	-0.02819547460264092	0.026118924473968727	-0.569286106190622	-0.013621276973983893	1.210671920506472	0.9418624000807914	0.938995329539966	0.8487798699346262	0.24535972186815475	0.6245882132820781	0.24588381692802366	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.1845539222075807	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.55	correct_orientation	0.0044975968115871495	0.029135323756062287	-0.026989555289767684	0.5692861061906219	0.014075319539783356	1.184834464003409	0.9263050338430039	1.016682697691821	0.8487798699346262	0.2450743356741439	0.6254631192614838	0.24559887402906067	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1419949486194207	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.55	sign_flip_control	-0.0044975968115871495	-0.029135323756062287	0.026989555289767684	-0.5692861061906219	-0.014075319539783356	1.21110507675774	0.9421195364000037	1.0404028166856731	0.8487798699346262	0.24536446244415216	0.6245737086086043	0.24588854993685336	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.185267841207568	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.6	correct_orientation	0.004642680579702864	0.030075172909483652	-0.027860186105566644	0.569286106190622	0.01452936210558282	1.184420706623975	0.9260522037301055	1.0053197693672598	0.8487798699346262	0.24506971919289838	0.6254773020030471	0.2455942647230839	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1413138025045817	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.6	sign_flip_control	-0.004642680579702864	-0.030075172909483652	0.027860186105566644	-0.569286106190622	-0.01452936210558282	1.2115385355144144	0.9423767210583984	1.095881522449364	0.8487798699346262	0.24536920501320864	0.6245591987991822	0.24589328493687182	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.1859822738279586	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.65	correct_orientation	0.0047877643478185785	0.03101502206290501	-0.028730816921365598	0.5692861061906221	0.014983404671382282	1.1840072726598967	0.925799459544759	0.9977123533789495	0.8487798699346262	0.24506510471283163	0.6254914795906291	0.24558965741592165	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.140633200110837	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.65	sign_flip_control	-0.0047877643478185785	-0.03101502206290501	0.028730816921365598	-0.5692861061906221	-0.014983404671382282	1.2119722964519242	0.9426339534657489	0.9767111908154352	0.8487798699346262	0.24537394957520867	0.6245446838541022	0.245898021927964	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.1866972195983916	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.7	correct_orientation	0.004932848115934293	0.031954871216326376	-0.029601447737164558	0.5692861061906221	0.015437447237181746	1.1835941624500843	0.925546801894564	0.9285573013741837	0.8487798699346262	0.2450604922340567	0.625505652023963	0.2455850521076864	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1399531419229763	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.7	sign_flip_control	-0.004932848115934293	-0.031954871216326376	0.029601447737164558	-0.5692861061906221	-0.015437447237181746	1.2124063592459375	0.9428912330321804	1.033042599038304	0.8487798699346262	0.2453786961300366	0.6245301637736547	0.24590276091001492	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.1874126780487546	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.75	correct_orientation	0.005077931884050008	0.03289472036974774	-0.030472078552963515	0.569286106190622	0.015891489802981208	1.1831813763336558	0.9252942313873082	1.0911948976409636	0.8487798699346262	0.24505588175668658	0.6255198193027826	0.24558044879849064	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.139273628425995	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.75	sign_flip_control	-0.005077931884050008	-0.03289472036974774	0.030472078552963515	-0.569286106190622	-0.015891489802981208	1.2128407235723604	0.9431485591681724	1.1306368065844534	0.8487798699346262	0.24538344467757678	0.624515638558131	0.2459075018829094	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.1881286487091787	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.8	correct_orientation	0.005223015652165722	0.03383456952316911	-0.031342709368762475	0.569286106190622	0.016345532368780672	1.1827689146499374	0.9250417486309666	1.01928175505284	0.8487798699346262	0.2450512732808343	0.625533981426822	0.24557584748844677	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.138594660105091	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.8	sign_flip_control	-0.005223015652165722	-0.03383456952316911	0.031342709368762475	-0.569286106190622	-0.016345532368780672	1.213275389107338	0.9434059312845625	1.1165003542754048	0.8487798699346262	0.24538819521771357	0.6245011082078219	0.24591224484653235	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.18884513111004	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.85	correct_orientation	0.005368099420281437	0.03477441867659047	-0.03221334018456143	0.569286106190622	0.016799574934580133	1.1823567777384614	0.9247893542336971	1.0506057204810855	0.8487798699346263	0.2450466668066127	0.6255481383958158	0.24557124817766718	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.137916237445666	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.85	sign_flip_control	-0.005368099420281437	-0.03477441867659047	0.03221334018456143	-0.569286106190622	-0.016799574934580133	1.2137103555272557	0.943663348792547	1.014633342327525	0.8487798699346262	0.24539294775033127	0.6244865727230196	0.24591698980076857	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.1895621247819634	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.9	correct_orientation	0.005513183188397151	0.03571426783001183	-0.03308397100036039	0.569286106190622	0.017253617500379598	1.181944965938965	0.9245370488038394	1.0038606979207867	0.8487798699346262	0.2450420623341347	0.6255622902094987	0.2455666508662642	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.137238360933324	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.9	sign_flip_control	-0.005513183188397151	-0.03571426783001183	0.03308397100036039	-0.569286106190622	-0.017253617500379598	1.2141456225087384	0.9439208111036842	1.1064288091540961	0.8487798699346262	0.24539770227531404	0.624472032104016	0.2459217367455028	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.1902796292558184	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.95	correct_orientation	0.005658266956512865	0.036654116983433196	-0.03395460181615934	0.5692861061906219	0.01770766006617906	1.1815334795913932	0.924284832949911	1.1041296096326425	0.8487798699346262	0.2450374598635132	0.6255764368676066	0.24556205555435012	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1365610310538705	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	1.95	sign_flip_control	-0.005658266956512865	-0.036654116983433196	0.03395460181615934	-0.5692861061906219	-0.01770766006617906	1.2145811897286505	0.9441783176298966	1.0611780074112476	0.8487798699346262	0.24540245879254613	0.6244574863511035	0.2459264856806198	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.190997644062723	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	2.0	correct_orientation	0.00580335072462858	0.03759396613685456	-0.0348252326319583	0.569286106190622	0.018161702631978523	1.181122319035894	0.9240327072806056	0.9355219315460299	0.8487798699346262	0.24503285939486089	0.6255905783698744	0.24555746224203712	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1358842482933125	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	2.0	sign_flip_control	-0.00580335072462858	-0.03759396613685456	0.0348252326319583	-0.569286106190622	-0.018161702631978523	1.2150170568640988	0.9444358677834728	1.0487980531070757	0.8487798699346262	0.24540721730191165	0.6244429354645752	0.24593123660600433	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.1917161687340423	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	2.05	correct_orientation	0.005948434492744294	0.03853381529027592	-0.035695863447757256	0.5692861061906221	0.018615745197777984	1.1807114846128202	0.9237806724047894	1.1169736937119539	0.8487798699346262	0.24502826092829064	0.6256047147160386	0.24555287092943756	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.135208013137856	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	2.05	sign_flip_control	-0.005948434492744294	-0.03853381529027592	0.035695863447757256	-0.5692861061906221	-0.018615745197777984	1.2154532235924291	0.9446934609770714	1.0677398278561523	0.8487798699346262	0.24541197780329477	0.6244283794447242	0.24593598952154092	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.192435202801391	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	2.1	correct_orientation	0.006093518260860009	0.03947366444369729	-0.036566494263556217	0.5692861061906221	0.01906978776357745	1.1803009766627284	0.9235287289314993	1.036603220189434	0.8487798699346262	0.2450236644639151	0.6256188459058357	0.2455482816166635	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1345323260739075	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	2.1	sign_flip_control	-0.006093518260860009	-0.03947366444369729	0.036566494263556217	-0.5692861061906221	-0.01906978776357745	1.21588968959123	0.9449510966237213	1.0474997411738793	0.8487798699346262	0.2454167402965795	0.6244138182918442	0.24594074442711428	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.193154745796631	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	2.15	correct_orientation	0.006238602028975723	0.04041351359711865	-0.03743712507935518	0.569286106190622	0.019523830329376914	1.1798907955263782	0.9232768774699401	1.0602026385725474	0.8487798699346262	0.24501907000184697	0.6256329719390022	0.24554369430382714	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1338571875880734	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	2.15	sign_flip_control	-0.006238602028975723	-0.04041351359711865	0.03743712507935518	-0.569286106190622	-0.019523830329376914	1.2163264545383305	0.9452087741368254	1.0478458631252028	0.8487798699346262	0.24542150478164998	0.624399252006229	0.24594550132260895	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.193874797251875	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	2.2	correct_orientation	0.006383685797091438	0.041353362750540024	-0.03830775589515414	0.5692861061906221	0.019977872895176378	1.1794809415447323	0.9230251186294811	1.0291781117263592	0.8487798699346262	0.24501447754219888	0.6256470928152758	0.24553910899104053	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1331825981671546	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	2.2	sign_flip_control	-0.006383685797091438	-0.041353362750540024	0.03830775589515414	-0.5692861061906221	-0.019977872895176378	1.2167635181118033	0.9454664929301624	1.0018365293362455	0.8487798699346262	0.24542627125839014	0.6243846805881731	0.2459502602079095	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.1945953566994856	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	2.25	correct_orientation	0.006528769565207152	0.04229321190396138	-0.03917838671095309	0.569286106190622	0.02043191546097584	1.179071415058954	0.9227734530196545	1.0080166044451628	0.8487798699346262	0.2450098870850835	0.6256612085343936	0.24553452567841572	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.132508558298152	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	2.25	sign_flip_control	-0.006528769565207152	-0.04229321190396138	0.03917838671095309	-0.569286106190622	-0.02043191546097584	1.2172008799899627	0.9457242524178897	1.0153727378732385	0.8487798699346263	0.24543103972668398	0.6243701040379716	0.2459550210829004	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.1953164236720744	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	2.3	correct_orientation	0.006673853333322866	0.04323306105738274	-0.040049017526752044	0.5692861061906219	0.0208859580267753	1.1786622164104101	0.9225218812501517	1.0150951970660307	0.8487798699346262	0.24500529863061332	0.6256753190960935	0.2455299443660648	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.131835068468263	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	2.3	sign_flip_control	-0.006673853333322866	-0.04323306105738274	0.040049017526752044	-0.5692861061906219	-0.0208859580267753	1.2176385398513654	0.945982052014545	0.9513811642049206	0.8487798699346262	0.24543581018641533	0.6243555223559191	0.24595978394746615	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.1960379977025064	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	2.35	correct_orientation	0.006818937101438581	0.04417291021080411	-0.040919648342551004	0.5692861061906219	0.021340000592574765	1.1782533459406666	0.9222704039308214	1.0317079616741474	0.8487798699346262	0.24500071217890088	0.6256894245001143	0.24552536505409958	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1311621291648817	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	2.35	sign_flip_control	-0.006818937101438581	-0.04417291021080411	0.040919648342551004	-0.5692861061906219	-0.021340000592574765	1.2180764973748115	0.9462398911350489	1.0713304560392758	0.8487798699346262	0.2454405826374682	0.6243409355423112	0.24596454880149113	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.196760078323897	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	2.4	correct_orientation	0.006964020869554295	0.04511275936422547	-0.041790279158349965	0.569286106190622	0.02179404315837423	1.1778448039914895	0.9220190216716664	0.9733839039013474	0.8487798699346262	0.2449961277300586	0.6257035247461947	0.24552078774263214	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1304897408755936	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	2.4	sign_flip_control	-0.006964020869554295	-0.04511275936422547	0.041790279158349965	-0.569286106190622	-0.02179404315837423	1.2185147522393451	0.9464977691947078	1.0681504873144654	0.8487798699346262	0.24544535707972637	0.6243263435974442	0.24596931564485974	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.197482665069612	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	2.45	correct_orientation	0.007109104637670011	0.046052608517646844	-0.042660909974148925	0.5692861061906219	0.022248085724173694	1.177436590904845	0.921767735082841	1.013391670983108	0.8487798699346262	0.24499154528419903	0.6257176198340736	0.24551621243177432	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1298179040881844	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	2.45	sign_flip_control	-0.007109104637670011	-0.046052608517646844	0.042660909974148925	-0.5692861061906219	-0.022248085724173694	1.2189533041242533	0.9467556856092155	1.0636215531218352	0.8487798699346262	0.24545013351347966	0.6243117464879977	0.24597408447745622	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.198205757473273	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	2.5	correct_orientation	0.007254188405785724	0.0469924576710682	-0.04353154078994788	0.569286106190622	0.022702128289973155	1.177028707022898	0.9215165447746487	1.0453644230104926	0.8487798699346262	0.2449869648414345	0.6257317097634905	0.24551163912163795	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1291466192906268	1.0224014859114376
hESC_proxy_access_H3K4me3_naive	2.5	sign_flip_control	-0.007254188405785724	-0.0469924576710682	0.04353154078994788	-0.569286106190622	-0.022702128289973155	1.219392152709068	0.9470136397946558	1.0050475202147848	0.8487798699346262	0.24545491193936986	0.624297144151076	0.2459788552991625	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.1989293550687514	1.0224014859114376
hESC_proxy_closure_H3K27ac_loss_primed_to_naive	0.0	correct_orientation	0.0	-0.0	-0.0		0.0	1.1978195174977648	0.9341820819670775	1.1120922011265688	0.8487798699346262	0.2452184386000582	0.6250208986295589	0.2457427533106557	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.163377528533326	1.0224014859114376
hESC_proxy_closure_H3K27ac_loss_primed_to_naive	0.0	sign_flip_control	-0.0	0.0	0.0		-0.0	1.1978195174977648	0.9341820819670775	1.0541056075992326	0.8487798699346262	0.2452184386000582	0.6250208986295589	0.2457427533106557	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.163377528533326	1.0224014859114376
hESC_proxy_closure_H3K27ac_loss_primed_to_naive	0.05	correct_orientation	0.008513311230523003	-0.00923131429408178	-0.008361800745381622	0.3069854507782315	0.004360761641147369	1.1951743003267	0.9323417522466642	0.9951758982065231	0.8487798699346262	0.2451881292109114	0.6251441713483759	0.2457124264301515	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1586940020810146	1.0224014859114376
hESC_proxy_closure_H3K27ac_loss_primed_to_naive	0.05	sign_flip_control	-0.008513311230523003	0.00923131429408178	0.008361800745381622	-0.3069854507782315	-0.004360761641147369	1.2005221060291555	0.9360361777851945	1.0871838060447263	0.8487798699346262	0.24524936550761428	0.6248953092364088	0.2457736978480978	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1681537111779066	1.0224014859114376
