train_protocol	rollout_mode	start_stage	target_stage	start_tau	target_tau	n_predicted_particles	n_observed_samples	latent_mean_rmse	latent_mmd_rbf	latent_sliced_wasserstein	latent_covariance_frobenius	dmr_mean_rmse	dmr_correlation	dmr_distributional_rmse	basin_threshold_morula_q90	pred_basin_occupancy	observed_basin_occupancy	pred_mean_distance_to_morula_centroid	observed_mean_distance_to_morula_centroid
leave_morula_transitions	stochastic_residual	8-cell	8-cell	0.6666666666666666	0.6666666666666666	900	45	8.634318976846619e-15	2.220446049250313e-16	0.033727322406019944	0.03792321055721394	0.09901868669855973	0.9390599665047518	0.10474191612042262	1.5666635350021403	0.37777777777777777	0.37777777777777777	1.947572381279893	1.9475723812798929
leave_morula_transitions	deterministic	8-cell	morula	0.6666666666666666	0.8333333333333334	45	8	1.7232337682802363	1.1074912256108418	1.4813339400297614	1.0098226220646305	0.25165498879827936	0.5982382749998453	0.2521229573913699	1.5666635350021403	0.0	0.875	3.006582106518574	1.0224014859114376
leave_morula_transitions	stochastic_residual	8-cell	morula	0.6666666666666666	0.8333333333333334	900	8	1.766610675881256	0.16048365869894843	3.5795093468322445	41.94005717725496	0.2533186975573537	0.5892121334664316	0.29563930848092257	1.5666635350021403	0.005555555555555556	0.875	7.920653590493898	1.0224014859114376
leave_morula_transitions	deterministic	8-cell	blastocyst	0.6666666666666666	1.0	45	5	0.9571982548578052	0.9591426386838315	0.9320556701412427	1.1326715789553923	0.15326082432014318	0.6921005822206029	0.15329158426602071	1.5666635350021403	0.0	0.0	2.4102824267532883	3.397489915056115
leave_morula_transitions	stochastic_residual	8-cell	blastocyst	0.6666666666666666	1.0	900	5	1.0025196166770178	0.11085892954910226	3.688534645216704	46.10946295006006	0.16250332464603168	0.673807211188636	0.22792955068600895	1.5666635350021403	0.005555555555555556	0.0	8.265499331605078	3.397489915056115
early_to_4cell_transitions	deterministic	MII oocyte	MII oocyte	0.0	0.0	36	36	0.0	0.0	0.0	0.0	0.033000156429057355	0.9958510597738592	0.10350441372305587	1.5666635350021403	0.0	0.0	11.446637235175949	11.446637235175949
early_to_4cell_transitions	stochastic_residual	MII oocyte	MII oocyte	0.0	0.0	720	36	5.3182657297855745e-15	0.0	0.21417932840646486	1.0219698063843037	0.03300015642905743	0.9958510597738595	0.10350441372305587	1.5666635350021403	0.0	0.0	11.446637235175952	11.446637235175949
early_to_4cell_transitions	deterministic	MII oocyte	zygote/PN	0.0	0.16666666666666666	36	30	0.4101034852592732	0.3381945293882307	1.3030404774272142	11.53756668990237	0.04694281928118691	0.9934815483875201	0.05786932154079446	1.5666635350021403	0.0	0.0	9.19877403975668	10.476711921316689
early_to_4cell_transitions	stochastic_residual	MII oocyte	zygote/PN	0.0	0.16666666666666666	720	30	0.4468638379854242	0.06341616855504784	2.2836030497035296	40.670257285309425	0.0695884382730324	0.9862951856554447	0.1708592024778985	1.5666635350021403	0.0	0.0	11.79724879472503	10.476711921316689
early_to_4cell_transitions	deterministic	MII oocyte	2-cell	0.0	0.3333333333333333	36	20	0.20079717101583602	0.4039058789294977	0.7367074127672465	3.0529911576348163	0.09963615056022583	0.8795126006764842	0.100056295715972	1.5666635350021403	0.0	0.0	3.801505810533794	3.895913884170207
early_to_4cell_transitions	stochastic_residual	MII oocyte	2-cell	0.0	0.3333333333333333	720	20	0.22913468131235631	0.09864060110163675	3.476260415483561	56.42834792130053	0.10754846560926863	0.8712119193265837	0.1994774096802574	1.5666635350021403	0.008333333333333333	0.0	9.07594349396881	3.895913884170207
early_to_4cell_transitions	deterministic	MII oocyte	4-cell	0.0	0.5	36	25	0.1229225099695702	0.3999988387808039	0.6464680082317458	1.7470355087832878	0.11078215444304024	0.8327319351551546	0.11087176962301669	1.5666635350021403	0.0	0.0	3.9451295515670903	4.246478430257651
early_to_4cell_transitions	stochastic_residual	MII oocyte	4-cell	0.0	0.5	720	25	0.2602017136624383	0.10505416213418295	3.6404439436872655	59.422440280720245	0.12561239356995338	0.8148462705392886	0.20607001884213647	1.5666635350021403	0.004166666666666667	0.0	9.354135646772567	4.246478430257651
early_to_4cell_transitions	deterministic	MII oocyte	8-cell	0.0	0.6666666666666666	36	45	2.5995058502272856	0.9949107911678386	2.4265013116288117	1.7904463098824264	0.14587198870559157	0.8952565129750752	0.14588526690548217	1.5666635350021403	0.0	0.37777777777777777	4.407411569939222	1.9475723812798929
early_to_4cell_transitions	stochastic_residual	MII oocyte	8-cell	0.0	0.6666666666666666	720	45	2.502028887310554	0.2015460034987906	4.201111004924356	61.246478791789066	0.13935288914447155	0.8879905475182894	0.21141943247859468	1.5666635350021403	0.002777777777777778	0.37777777777777777	9.540712300672045	1.9475723812798929
early_to_4cell_transitions	deterministic	MII oocyte	morula	0.0	0.8333333333333334	36	8	2.8366873470738954	0.8812623714730281	2.6960062955514994	1.1320865645274516	0.26120992739187465	0.6078398053715132	0.26121186887197606	1.5666635350021403	0.0	0.875	4.913460860640186	1.0224014859114376
early_to_4cell_transitions	stochastic_residual	MII oocyte	morula	0.0	0.8333333333333334	720	8	2.6868960768502377	0.21155214929755317	4.336336469225465	55.80064050999135	0.25203390587844166	0.6140059006557012	0.29389660797498113	1.5666635350021403	0.008333333333333333	0.875	9.489811618837264	1.0224014859114376
early_to_4cell_transitions	deterministic	MII oocyte	blastocyst	0.0	1.0	36	5	2.1415293940400835	0.9661448871506442	1.7768051233174824	1.1464145905360708	0.15330771383847347	0.6419442594003169	0.15330871451082936	1.5666635350021403	0.0	0.0	5.246670477481138	3.397489915056115
early_to_4cell_transitions	stochastic_residual	MII oocyte	blastocyst	0.0	1.0	720	5	2.3087776331771854	0.17509426036704934	4.310212715324473	59.10177012785926	0.145777225443505	0.6586740083156657	0.20824148098449383	1.5666635350021403	0.002777777777777778	0.0	9.963890123184214	3.397489915056115
early_to_4cell_transitions	deterministic	zygote/PN	zygote/PN	0.16666666666666666	0.16666666666666666	30	30	0.0	0.0	0.0	0.0	0.041099346165881956	0.9933843213424108	0.08915314043668542	1.5666635350021403	0.0	0.0	10.476711921316689	10.476711921316689
early_to_4cell_transitions	stochastic_residual	zygote/PN	zygote/PN	0.16666666666666666	0.16666666666666666	600	30	1.2127376262701771e-14	0.0	0.0809187782988619	0.4374356026288835	0.04109934616588192	0.9933843213424111	0.08915314043668542	1.5666635350021403	0.0	0.0	10.476711921316689	10.476711921316689
early_to_4cell_transitions	deterministic	zygote/PN	2-cell	0.16666666666666666	0.3333333333333333	30	20	0.2467733293698999	0.08720257201008907	0.5385064219936988	2.9286289001164785	0.10074376781343629	0.879839546790282	0.1084797307246419	1.5666635350021403	0.0	0.0	3.9796842866719486	3.895913884170207
early_to_4cell_transitions	stochastic_residual	zygote/PN	2-cell	0.16666666666666666	0.3333333333333333	600	20	0.2536127629882484	0.10321489791916427	2.957274481078322	52.10088031822738	0.10761880064484981	0.8692565643031769	0.19031168416679825	1.5666635350021403	0.0016666666666666668	0.0	8.686523792072636	3.895913884170207
early_to_4cell_transitions	deterministic	zygote/PN	4-cell	0.16666666666666666	0.5	30	25	0.2179631998932269	0.18818022895574882	0.5326843337519556	1.4930448779321215	0.1118119601554356	0.8315902263385564	0.11304460688581817	1.5666635350021403	0.0	0.0	3.9836095433817813	4.246478430257651
early_to_4cell_transitions	stochastic_residual	zygote/PN	4-cell	0.16666666666666666	0.5	600	25	0.14130893598635794	0.1058851120880433	3.642985506768762	58.83650850090884	0.12380634111312351	0.8182421569568987	0.20442463271917077	1.5666635350021403	0.008333333333333333	0.0	9.283767238058676	4.246478430257651
early_to_4cell_transitions	deterministic	zygote/PN	8-cell	0.16666666666666666	0.6666666666666666	30	45	2.561057184820159	0.9976655780448903	2.2792077786994125	1.7275791370897324	0.14493152917639043	0.896416884274445	0.14525839309771102	1.5666635350021403	0.0	0.37777777777777777	4.373874086013563	1.9475723812798929
early_to_4cell_transitions	stochastic_residual	zygote/PN	8-cell	0.16666666666666666	0.6666666666666666	600	45	2.5868424996516137	0.2084867961308947	4.245007495584222	60.80058337903456	0.13752681051955312	0.891502855161961	0.21138306310228075	1.5666635350021403	0.0016666666666666668	0.37777777777777777	9.72882037781782	1.9475723812798929
early_to_4cell_transitions	deterministic	zygote/PN	morula	0.16666666666666666	0.8333333333333334	30	8	2.8163293465978843	1.0537401084750133	2.634871183328736	1.1122205291316583	0.2609501112105184	0.6083677054176577	0.260993666198286	1.5666635350021403	0.0	0.875	4.881805946211647	1.0224014859114376
early_to_4cell_transitions	stochastic_residual	zygote/PN	morula	0.16666666666666666	0.8333333333333334	600	8	2.9091177746913517	0.22697142481752608	4.503440468369521	57.64121184797405	0.25353103688707684	0.6095420297448761	0.294873150888098	1.5666635350021403	0.0033333333333333335	0.875	9.734413545716828	1.0224014859114376
early_to_4cell_transitions	deterministic	zygote/PN	blastocyst	0.16666666666666666	1.0	30	5	2.1244477830530917	1.0113470079552687	1.886219466304667	1.143205463096666	0.15312147381200722	0.6428258579876021	0.15314528480706938	1.5666635350021403	0.0	0.0	5.2257544363646495	3.397489915056115
early_to_4cell_transitions	stochastic_residual	zygote/PN	blastocyst	0.16666666666666666	1.0	600	5	2.2661405483356525	0.17884588657512435	4.268066202941056	61.82745080023142	0.1455148081074335	0.6585432814933163	0.20954410072390287	1.5666635350021403	0.0016666666666666668	0.0	10.163324127043621	3.397489915056115
early_to_4cell_transitions	deterministic	2-cell	2-cell	0.3333333333333333	0.3333333333333333	20	20	0.0	0.0	0.0	0.0	0.09895639633962156	0.8818711690117954	0.111486271507989	1.5666635350021403	0.0	0.0	3.895913884170207	3.895913884170207
early_to_4cell_transitions	stochastic_residual	2-cell	2-cell	0.3333333333333333	0.3333333333333333	400	20	3.3351378076690726e-15	0.0	0.1058196672324772	0.14879708809369327	0.09895639633962156	0.8818711690117955	0.111486271507989	1.5666635350021403	0.0	0.0	3.8959138841702075	3.895913884170207
early_to_4cell_transitions	deterministic	2-cell	4-cell	0.3333333333333333	0.5	20	25	0.18359315291845676	0.07219617218743113	0.42708206567899065	1.520353441886798	0.11134876243696411	0.8320879669907065	0.11547764837940463	1.5666635350021403	0.0	0.0	4.159784472198679	4.246478430257651
early_to_4cell_transitions	stochastic_residual	2-cell	4-cell	0.3333333333333333	0.5	400	25	0.06858322511152765	0.10973828459431312	3.0200352855224724	47.6937810729704	0.1190454591734641	0.8249058121731317	0.1888849414836311	1.5666635350021403	0.0025	0.0	8.446057582712763	4.246478430257651
early_to_4cell_transitions	deterministic	2-cell	8-cell	0.3333333333333333	0.6666666666666666	20	45	2.5821678454049453	1.071846516127437	2.231840032378839	1.6977555974239151	0.14541789914233755	0.8958723600327895	0.1459121938172752	1.5666635350021403	0.0	0.37777777777777777	4.405862137848995	1.9475723812798929
early_to_4cell_transitions	stochastic_residual	2-cell	8-cell	0.3333333333333333	0.6666666666666666	400	45	2.500820042736025	0.21581237298163858	4.134018380279296	59.24108485870897	0.13773585356854406	0.889247754018999	0.2085349334250458	1.5666635350021403	0.0	0.37777777777777777	9.518201924140456	1.9475723812798929
early_to_4cell_transitions	deterministic	2-cell	morula	0.3333333333333333	0.8333333333333334	20	8	2.8292837850676342	1.394684432310159	2.4610127041099696	1.0902477045882724	0.2610677099861627	0.6081048519808403	0.26116012809224276	1.5666635350021403	0.0	0.875	4.909094598202872	1.0224014859114376
early_to_4cell_transitions	stochastic_residual	2-cell	morula	0.3333333333333333	0.8333333333333334	400	8	2.6175108688221607	0.19557830494082729	4.5068490884060015	62.83534913560867	0.25216297096909696	0.6093075624010039	0.2983743071036975	1.5666635350021403	0.005	0.875	9.872655063493566	1.0224014859114376
early_to_4cell_transitions	deterministic	2-cell	blastocyst	0.3333333333333333	1.0	20	5	2.1357681406877305	1.0766354727650722	1.9217962332982188	1.1414151890802393	0.1532437569513336	0.6422406916423842	0.15328616034119347	1.5666635350021403	0.0	0.0	5.240279393459229	3.397489915056115
early_to_4cell_transitions	stochastic_residual	2-cell	blastocyst	0.3333333333333333	1.0	400	5	2.1440874478509135	0.1567395881099649	4.221169450395623	66.07795060820362	0.14539058572974234	0.6618246320049741	0.21248965873916797	1.5666635350021403	0.0	0.0	10.249963301297198	3.397489915056115
early_to_4cell_transitions	deterministic	4-cell	4-cell	0.5	0.5	25	25	0.0	0.0	0.0	0.0	0.10923907471806982	0.8351006911534042	0.11467669279215184	1.5666635350021403	0.0	0.0	4.246478430257651	4.246478430257651
early_to_4cell_transitions	stochastic_residual	4-cell	4-cell	0.5	0.5	500	25	8.75153442921609e-15	0.0	0.057129036742128214	0.06755436318122511	0.10923907471806991	0.835100691153404	0.11467669279215183	1.5666635350021403	0.0	0.0	4.24647843025765	4.246478430257651
early_to_4cell_transitions	deterministic	4-cell	8-cell	0.5	0.6666666666666666	25	45	2.65445113665788	1.0109446174994692	2.3354549289427884	1.6294486239351034	0.14711701017981446	0.8932090993485612	0.14840803722131274	1.5666635350021403	0.0	0.37777777777777777	4.555633600115309	1.9475723812798929
early_to_4cell_transitions	stochastic_residual	4-cell	8-cell	0.5	0.6666666666666666	500	45	2.6872613629232602	0.2556667342561654	3.9533800329159554	51.68113778157171	0.1419312553014463	0.8883778607084981	0.20101744303498617	1.5666635350021403	0.002	0.37777777777777777	8.807606619989729	1.9475723812798929
early_to_4cell_transitions	deterministic	4-cell	morula	0.5	0.8333333333333334	25	8	2.868930062415642	1.2858924976005215	2.2522079149429106	1.0786780315638798	0.261461554900136	0.6074642623300838	0.26159868905031985	1.5666635350021403	0.0	0.875	4.979638779079095	1.0224014859114376
early_to_4cell_transitions	stochastic_residual	4-cell	morula	0.5	0.8333333333333334	500	8	2.927539077881488	0.22607904584091187	4.6098003848430995	61.41415533163733	0.2519789556844683	0.6151007419332141	0.29413006308245204	1.5666635350021403	0.002	0.875	9.855518417009188	1.0224014859114376
early_to_4cell_transitions	deterministic	4-cell	blastocyst	0.5	1.0	25	5	2.169826855738578	1.034761040322456	1.8201231413984642	1.1354059219933417	0.15360887024204328	0.6404822467315436	0.15369176038793259	1.5666635350021403	0.0	0.0	5.285693638392781	3.397489915056115
early_to_4cell_transitions	stochastic_residual	4-cell	blastocyst	0.5	1.0	500	5	2.0574842509383258	0.1654885206949368	4.081735122007029	57.79493705190809	0.14456171698350825	0.6676173309814624	0.20690194013254476	1.5666635350021403	0.002	0.0	9.826953825225885	3.397489915056115
early_to_4cell_transitions	deterministic	8-cell	8-cell	0.6666666666666666	0.6666666666666666	45	45	0.0	0.0	0.0	0.0	0.09901868669855979	0.9390599665047517	0.10474191612042263	1.5666635350021403	0.37777777777777777	0.37777777777777777	1.9475723812798929	1.9475723812798929
early_to_4cell_transitions	stochastic_residual	8-cell	8-cell	0.6666666666666666	0.6666666666666666	900	45	8.634318976846619e-15	2.220446049250313e-16	0.033784147853779985	0.03792321055721394	0.09901868669855973	0.9390599665047518	0.10474191612042262	1.5666635350021403	0.37777777777777777	0.37777777777777777	1.947572381279893	1.9475723812798929
early_to_4cell_transitions	deterministic	8-cell	morula	0.6666666666666666	0.8333333333333334	45	8	2.3950362428917638	1.195254574511881	2.157921057308661	0.9881693744834747	0.2597242007695299	0.5791834949552745	0.26025565529300637	1.5666635350021403	0.0	0.875	4.199592544238277	1.0224014859114376
early_to_4cell_transitions	stochastic_residual	8-cell	morula	0.6666666666666666	0.8333333333333334	900	8	2.3996268561348884	0.22269417732440133	4.055393742908075	53.796599688191726	0.25797027577030107	0.5705804924366361	0.2994769672012052	1.5666635350021403	0.0044444444444444444	0.875	8.758653336416986	1.0224014859114376
early_to_4cell_transitions	deterministic	8-cell	blastocyst	0.6666666666666666	1.0	45	5	1.4417335759056167	0.938548309539793	1.2054292432376603	1.1317545438919372	0.14785858661983187	0.670938489033709	0.148004304440616	1.5666635350021403	0.0	0.0	4.280046000056623	3.397489915056115
early_to_4cell_transitions	stochastic_residual	8-cell	blastocyst	0.6666666666666666	1.0	900	5	1.535304596459488	0.1363676457530849	4.059644401431788	60.993059914338545	0.14758876511844587	0.6633923391580634	0.2143350636993436	1.5666635350021403	0.0022222222222222222	0.0	9.457344218536047	3.397489915056115
