control_model	module_id	candidate_control	control_modality	control_value	control_stage_window	leakage_status	interpretation	control_value_z	linked_genes	n_DMRs	latent_control_PC1	latent_control_PC2	latent_control_PC3	latent_control_norm	ridge_weight	candidate_control_direction_PC1	candidate_control_direction_PC2	candidate_control_direction_PC3	u	beta	weighted_PC1	weighted_PC2	weighted_PC3
RNA_ridge_beta_diagnostic	M05	RNA_delta_8cell_to_morula_M05	RNA	0.2214140271493213	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.1608826462271731	MYH1,VASH2	6	-0.0709520148060098	-0.3247762057329219	-0.516029791698755	0.6138407921733174	1.121745077362747	0.0114149478971404	0.0522508554099332	0.0830202384205526	-0.1608826462271731	-4.232787521668638	-0.04831704901951364	-0.22116676877567776	-0.35140702923247036
RNA_ridge_beta_diagnostic	M05	RNA_delta_morula_to_blastocyst_M05	RNA	2.0698808446455508	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	0.131269639062682	MYH1,VASH2	6	-0.0709520148060098	-0.3247762057329219	-0.516029791698755	0.6138407921733174	1.121745077362747	-0.0093138453743549	-0.042633255302708	-0.0677390445018865	0.131269639062682	3.453675727174992	-0.03216700169607085	-0.14724143900941716	-0.2339486937781921
RNA_ridge_beta_diagnostic	M06	RNA_delta_8cell_to_morula_M06	RNA	0.2766993778280571	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.1521447336009018	ARID3C,ATN1,C11orf63,COMP,CRYBA2,GIPR,IFI30,JAKMIP2,MKRN1,NKX2-5,SLC24A5,SMYD1,SNORA18,TNFRSF18,TNFRSF25,WNT1	23	-0.023293816180393	0.0655179931735613	-0.0910964315804362	0.114602657684828	0.6980463113959128	0.0035440314573142	-0.0099682176174571	0.0138598423147982	-0.1521447336009018	-0.13212363999252766	-0.0004682503363883837	0.0013170371958560853	-0.0018312128163536043
RNA_ridge_beta_diagnostic	M06	RNA_delta_morula_to_blastocyst_M06	RNA	-10.068134772725951	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	-1.7871575503971413	ARID3C,ATN1,C11orf63,COMP,CRYBA2,GIPR,IFI30,JAKMIP2,MKRN1,NKX2-5,SLC24A5,SMYD1,SNORA18,TNFRSF18,TNFRSF25,WNT1	23	-0.023293816180393	0.0655179931735613	-0.0910964315804362	0.114602657684828	0.6980463113959128	0.0416297194643524	-0.1170909761869984	0.1628036755132131	-1.7871575503971413	-1.5519811643168384	-0.06460854048446907	0.18172298955369304	-0.2526682378780573
RNA_ridge_beta_diagnostic	M07	RNA_delta_8cell_to_morula_M07	RNA	3.3942107304460243	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	0.3405814854816131	ADAM29,C1QTNF7,CFD,IRF9,PLA2G12B,TMEM223,TNFRSF25	9	-0.1042632721021358	-0.0244059898099321	-0.0486586294431352	0.117618639965487	0.3396809001439573	-0.035510140093719	-0.0083122282641157	-0.0165722282972423	0.3405814854816131	0.5044343561960133	-0.017912534656605403	-0.004192973512963552	-0.008359601311852795
RNA_ridge_beta_diagnostic	M07	RNA_delta_morula_to_blastocyst_M07	RNA	10.307047249669097	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	1.4331631687502162	ADAM29,C1QTNF7,CFD,IRF9,PLA2G12B,TMEM223,TNFRSF25	9	-0.1042632721021358	-0.0244059898099321	-0.0486586294431352	0.117618639965487	0.3396809001439573	-0.1494262814301629	-0.0349777656924877	-0.0697357555597662	1.4331631687502162	2.1226542579966283	-0.3171803325343379	-0.07424570328236757	-0.14802489847354977
RNA_ridge_beta_diagnostic	M08	RNA_delta_8cell_to_morula_M08	RNA	-0.2051425339366515	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.2283003964118624	KRTAP13-4,MYBPC1,SCGN,TAS2R20	7	-0.0714679361606645	0.0172513731017562	-0.0800353954263481	0.1086781500303199	0.5664617239942059	0.0163161581562173	-0.0039384953177798	0.0182721125028154	-0.2283003964118624	-0.3533023191649988	-0.005764536516454512	0.001391479529792121	-0.006455579723288463
RNA_ridge_beta_diagnostic	M08	RNA_delta_morula_to_blastocyst_M08	RNA	1.5863159416100594	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	0.0548416555194642	KRTAP13-4,MYBPC1,SCGN,TAS2R20	7	-0.0714679361606645	0.0172513731017562	-0.0800353954263481	0.1086781500303199	0.5664617239942059	-0.0039194199356102	0.0009460938608842	-0.0043892735853358	0.0548416555194642	0.08486925290712187	-0.0003326382417645192	8.029427915326199e-05	-0.0003725143699924206
RNA_ridge_beta_diagnostic	M10	RNA_delta_8cell_to_morula_M10	RNA	-0.2910520361990951	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.24187849106659	C6orf47,PDLIM3	3	-0.1427484754713723	-0.0500932577625472	-0.1450418877707968	0.2095796052357729	0.739203368289564	0.0345277858490716	0.0121164816002146	0.03508251295545	-0.24187849106659	-1.242154997331885	-0.04288886173922951	-0.01505054816978648	-0.04357791878657284
RNA_ridge_beta_diagnostic	M10	RNA_delta_morula_to_blastocyst_M10	RNA	0.231928493075552	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	-0.1592208229150773	C6orf47,PDLIM3	3	-0.1427484754713723	-0.0500932577625472	-0.1450418877707968	0.2095796052357729	0.739203368289564	0.0227285297344246	0.0079758897234498	0.0230936887280225	-0.1592208229150773	-0.817670641118756	-0.01858445147963369	-0.0065216508636657365	-0.01888303126803919
RNA_ridge_beta_diagnostic	M11	RNA_delta_8cell_to_morula_M11	RNA	-0.0453461538461542	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.2030443965840049	CDH24,TNFRSF25	4	0.0007243590994191	0.0015692050144277	-0.0096860483672329	0.0098390362055738	0.0463894872238132	-0.0001470770562516	-0.000318618285271	0.0019666978460082	-0.2030443965840049	-0.0570484381810276	8.390516351421734e-06	1.8176675550631484e-05	-0.00011219704048876406
RNA_ridge_beta_diagnostic	M11	RNA_delta_morula_to_blastocyst_M11	RNA	27.28534615384616	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	4.116602643151108	CDH24,TNFRSF25	4	0.0007243590994191	0.0015692050144277	-0.0096860483672329	0.0098390362055738	0.0463894872238132	0.0029818985832592	0.006459793510039	-0.0398736123102404	4.116602643151108	1.1566226665432722	0.003448931490730888	0.007471543594900281	-0.04611872379498293
RNA_ridge_beta_diagnostic	M12	RNA_delta_8cell_to_morula_M12	RNA	1.603583710407241	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	0.0575708460400637	MS4A3,PCDH17	4	-0.0156929743396202	0.0433355236843867	-0.2064177489278492	0.2115006480582615	1.093930175059908	-0.0009034578096169	0.0024948627620993	-0.0118836444434617	0.0575708460400637	0.31268287181834375	-0.00028249578247773675	0.0007801008532458734	-0.003715812072249717
RNA_ridge_beta_diagnostic	M12	RNA_delta_morula_to_blastocyst_M12	RNA	-1.6178273001508303	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	-0.4515768322867948	MS4A3,PCDH17	4	-0.0156929743396202	0.0433355236843867	-0.2064177489278492	0.2115006480582615	1.093930175059908	0.0070865836414436	-0.0195693185108847	0.093213473188609	-0.4515768322867948	-2.4526361948511886	-0.01738081153684502	0.04799641888836721	-0.22861873819017345
RNA_ridge_beta_diagnostic	M13	RNA_delta_8cell_to_morula_M13	RNA	-0.1412307692307692	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.2181990692260045	DAPL1,IL1R2	7	-0.0193467288145157	0.0463898469783355	-0.0478061524370573	0.0693667213390611	0.4282442670836051	0.0042214382198952	-0.0101222214322095	0.0104312579650423	-0.2181990692260045	-0.007872702071320263	-3.323412541771983e-05	7.968923363571874e-05	-8.21221861878652e-05
RNA_ridge_beta_diagnostic	M13	RNA_delta_morula_to_blastocyst_M13	RNA	0.0	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	-0.1958773853345393	DAPL1,IL1R2	7	-0.0193467288145157	0.0463898469783355	-0.0478061524370573	0.0693667213390611	0.4282442670836051	0.0037895866549637	-0.0090867219321857	0.0093641441422752	-0.1958773853345393	-0.007067327567977678	-2.6782250237865455e-05	6.421884041388365e-05	-6.617947404721819e-05
RNA_ridge_beta_diagnostic	M14	RNA_delta_8cell_to_morula_M14	RNA	-1.4311153846153846	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.4220668014340834	C16orf13,CYBA,HAND2,HMHA1	5	-0.0039174201224136	0.0153751559921976	-0.0150992284493165	0.0219027007915588	0.1333504329492505	0.0016534129809406	-0.0064893429111769	0.0063728830557255	-0.4220668014340834	-0.0033639401030106496	-5.561982233424547e-06	2.1829760861095926e-05	-2.1437996882952165e-05
RNA_ridge_beta_diagnostic	M14	RNA_delta_morula_to_blastocyst_M14	RNA	2.877096153846153	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	0.2588509378297041	C16orf13,CYBA,HAND2,HMHA1	5	-0.0039174201224136	0.0153751559921976	-0.0150992284493165	0.0219027007915588	0.1333504329492505	-0.0010140278725597	0.0039798735478583	-0.0039084494446105	0.2588509378297041	0.0020630834917810133	-2.0920241640837678e-06	8.21081141596248e-06	-8.063457527636642e-06
RNA_ridge_beta_diagnostic	M15	RNA_delta_8cell_to_morula_M15	RNA	0.0352647058823529	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.1903037584151451	IFLTD1,MIR568	3	-0.0059302035659389	-0.020474215795891	-0.0283206811703073	0.0354460408048683	0.0556550758103894	0.001128540026765	0.0038963202165607	0.0053895320675865	-0.1903037584151451	-0.2866879311015274	-0.0003235388054385398	-0.0011170279817948677	-0.0015451137980617136
RNA_ridge_beta_diagnostic	M15	RNA_delta_morula_to_blastocyst_M15	RNA	0.1672993966817496	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	-0.1694355251910116	IFLTD1,MIR568	3	-0.0059302035659389	-0.020474215795891	-0.0283206811703073	0.0354460408048683	0.0556550758103894	0.0010047871556844	0.0034690595062508	0.0047985294878582	-0.1694355251910116	-0.25525045105071187	-0.00025647237469842213	-0.0008854790036923013	-0.0012248268161559497
internal_genomic_proxy_unit_beta	M00	internal_genomic_cpg_density_M00	internal_genomic_proxy	5.347763263654622	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	0.3601526354615986		16	-0.0081985191332342	0.057452217932008	-0.0699484369421926	0.090888706074742	0.5428994746098068	-0.0029527182727166	0.0206915677013267	-0.0251921139111501	0.3601526354615986	1.0	-0.002952718272716638	0.020691567701326793	-0.02519211391115011
internal_genomic_proxy_unit_beta	M01	internal_genomic_cpg_density_M01	internal_genomic_proxy	1.88656407415425	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.5741781123512976		21	-0.3117448188641859	-0.0636752082685404	-0.2795223512991518	0.4235234457648272	1.6309226688047955	0.1789970516307354	0.0365609108872062	0.1604956160289432	-0.5741781123512976	1.0	0.17899705163073545	0.03656091088720626	0.16049561602894327
internal_genomic_proxy_unit_beta	M02	internal_genomic_cpg_density_M02	internal_genomic_proxy	5.663068050838871	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	0.4452673432462641		30	0.0309839911569153	0.2007135480187998	-0.1859313267638452	0.2753477698084201	1.5159442960259268	0.0137961594256054	0.0893711882798624	-0.0827891478943903	0.4452673432462641	1.0	0.013796159425605416	0.08937118827986244	-0.08278914789439035
internal_genomic_proxy_unit_beta	M03	internal_genomic_cpg_density_M03	internal_genomic_proxy	2.291364556376892	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.4649045581399613		5	-0.0004019823407494	-0.035387958443813	-0.0705802778346977	0.0789559675505685	0.1684932521077122	0.0001868834225061	0.0164520231837961	0.0328130928801358	-0.4649045581399613	1.0	0.00018688342250616717	0.016452023183796193	0.032813092880135834
internal_genomic_proxy_unit_beta	M04	internal_genomic_cpg_density_M04	internal_genomic_proxy	0.821430257948435	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.8617048395143301		10	-0.0176945819967978	0.0011726581924131	-0.0268486449009252	0.032176436911094	0.158611941316062	0.0152475069398238	-0.0010104852394984	0.0231356072455289	-0.8617048395143301	1.0	0.015247506939823803	-0.0010104852394984948	0.023135607245528985
internal_genomic_proxy_unit_beta	M05	internal_genomic_cpg_density_M05	internal_genomic_proxy	4.106683201705029	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	0.0251302345854371		6	-0.0709520148060098	-0.3247762057329219	-0.516029791698755	0.6138407921733174	1.121745077362747	-0.0017830407763844	-0.0081617022378365	-0.0129679497184639	0.0251302345854371	1.0	-0.0017830407763844325	-0.008161702237836507	-0.012967949718463954
internal_genomic_proxy_unit_beta	M06	internal_genomic_cpg_density_M06	internal_genomic_proxy	1.1437273437778368	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.7747026010605615		23	-0.023293816180393	0.0655179931735613	-0.0910964315804362	0.114602657684828	0.6980463113959128	0.018045779983577	-0.050756959727826	0.0705726424926994	-0.7747026010605615	1.0	0.01804577998357705	-0.050756959727826054	0.07057264249269941
internal_genomic_proxy_unit_beta	M07	internal_genomic_cpg_density_M07	internal_genomic_proxy	2.994335462092399	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.2751416187459157		9	-0.1042632721021358	-0.0244059898099321	-0.0486586294431352	0.117618639965487	0.3396809001439573	0.0286871654619275	0.006715103543401	0.0133880140709418	-0.2751416187459157	1.0	0.028687165461927518	0.006715103543401041	0.013388014070941893
internal_genomic_proxy_unit_beta	M08	internal_genomic_cpg_density_M08	internal_genomic_proxy	1.8286456786623229	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.589812848987159		7	-0.0714679361606645	0.0172513731017562	-0.0800353954263481	0.1086781500303199	0.5664617239942059	0.0421527070381539	-0.0101750815180872	0.0472059045962282	-0.589812848987159	1.0	0.042152707038153936	-0.010175081518087267	0.04720590459622821
internal_genomic_proxy_unit_beta	M09	internal_genomic_cpg_density_M09	internal_genomic_proxy	1.8721139832855391	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.5780788309947905		3	-0.0274640862498153	0.0361868642738797	-0.0964862081446236	0.106645926043338	0.6164484768865169	0.0158764068736333	-0.0209188601968115	0.055776634411364	-0.5780788309947905	1.0	0.015876406873633328	-0.020918860196811526	0.055776634411364046
internal_genomic_proxy_unit_beta	M10	internal_genomic_cpg_density_M10	internal_genomic_proxy	13.212607532711631	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	2.4832219605762718		3	-0.1427484754713723	-0.0500932577625472	-0.1450418877707968	0.2095796052357729	0.739203368289564	-0.3544761491292948	-0.1243926777527649	-0.3601712009158815	2.4832219605762718	1.0	-0.3544761491292949	-0.12439267775276501	-0.3601712009158816
internal_genomic_proxy_unit_beta	M11	internal_genomic_cpg_density_M11	internal_genomic_proxy	0.7897525659228273	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.8702560496755531		4	0.0007243590994191	0.0015692050144277	-0.0096860483672329	0.0098390362055738	0.0463894872238132	-0.000630377888407	-0.0013656101569869	0.0084293421890344	-0.8702560496755531	1.0	-0.0006303778884070071	-0.0013656101569869197	0.008429342189034445
internal_genomic_proxy_unit_beta	M12	internal_genomic_cpg_density_M12	internal_genomic_proxy	4.16947629631447	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	0.0420808681178558		4	-0.0156929743396202	0.0433355236843867	-0.2064177489278492	0.2115006480582615	1.093930175059908	-0.0006603739835624	0.0018235964569808	-0.0086862380698174	0.0420808681178558	1.0	-0.0006603739835624529	0.0018235964569808933	-0.008686238069817493
internal_genomic_proxy_unit_beta	M13	internal_genomic_cpg_density_M13	internal_genomic_proxy	12.192437432543835	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	2.207832929087527		7	-0.0193467288145157	0.0463898469783355	-0.0478061524370573	0.0693667213390611	0.4282442670836051	-0.0427143449468142	0.1024210317341006	-0.105547997563513	2.207832929087527	1.0	-0.04271434494681425	0.10242103173410064	-0.10554799756351303
internal_genomic_proxy_unit_beta	M14	internal_genomic_cpg_density_M14	internal_genomic_proxy	2.308006801495895	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.4604120801067717		5	-0.0039174201224136	0.0153751559921976	-0.0150992284493165	0.0219027007915588	0.1333504329492505	0.0018036275472125	-0.0070789075523337	0.0069518671783571	-0.4604120801067717	1.0	0.0018036275472125697	-0.007078907552333792	0.006951867178357155
internal_genomic_proxy_unit_beta	M15	internal_genomic_cpg_density_M15	internal_genomic_proxy	3.589447969732177	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.114494431498612		3	-0.0059302035659389	-0.020474215795891	-0.0283206811703073	0.0354460408048683	0.0556550758103894	0.0006789752859532	0.0023441836979304	0.0032425602902477	-0.114494431498612	1.0	0.000678975285953216	0.002344183697930442	0.00324256029024778
internal_genomic_proxy_ridge_beta_diagnostic	M00	internal_genomic_cpg_density_M00	internal_genomic_proxy	5.347763263654622	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	0.3601526354615986		16	-0.0081985191332342	0.057452217932008	-0.0699484369421926	0.090888706074742	0.5428994746098068	-0.0029527182727166	0.0206915677013267	-0.0251921139111501	0.3601526354615986	0.9600558275520504	-0.0028347743848410327	0.019865060152846573	-0.02418583576875474
internal_genomic_proxy_ridge_beta_diagnostic	M01	internal_genomic_cpg_density_M01	internal_genomic_proxy	1.88656407415425	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.5741781123512976		21	-0.3117448188641859	-0.0636752082685404	-0.2795223512991518	0.4235234457648272	1.6309226688047955	0.1789970516307354	0.0365609108872062	0.1604956160289432	-0.5741781123512976	2.07479021459173	0.37138133116422056	0.07585622014533579	0.3329947336217231
internal_genomic_proxy_ridge_beta_diagnostic	M02	internal_genomic_cpg_density_M02	internal_genomic_proxy	5.663068050838871	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	0.4452673432462641		30	0.0309839911569153	0.2007135480187998	-0.1859313267638452	0.2753477698084201	1.5159442960259268	0.0137961594256054	0.0893711882798624	-0.0827891478943903	0.4452673432462641	4.57660187488196	0.06313952909339617	0.4090163478420471	-0.3788929694733467
internal_genomic_proxy_ridge_beta_diagnostic	M03	internal_genomic_cpg_density_M03	internal_genomic_proxy	2.291364556376892	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.4649045581399613		5	-0.0004019823407494	-0.035387958443813	-0.0705802778346977	0.0789559675505685	0.1684932521077122	0.0001868834225061	0.0164520231837961	0.0328130928801358	-0.4649045581399613	-4.557400575072253	-0.0008517026172010771	-0.07497845991893481	-0.1495424083618303
internal_genomic_proxy_ridge_beta_diagnostic	M04	internal_genomic_cpg_density_M04	internal_genomic_proxy	0.821430257948435	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.8617048395143301		10	-0.0176945819967978	0.0011726581924131	-0.0268486449009252	0.032176436911094	0.158611941316062	0.0152475069398238	-0.0010104852394984	0.0231356072455289	-0.8617048395143301	-0.5585541938223358	-0.008516558946573756	0.0005644107683174518	-0.012922490453616634
internal_genomic_proxy_ridge_beta_diagnostic	M05	internal_genomic_cpg_density_M05	internal_genomic_proxy	4.106683201705029	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	0.0251302345854371		6	-0.0709520148060098	-0.3247762057329219	-0.516029791698755	0.6138407921733174	1.121745077362747	-0.0017830407763844	-0.0081617022378365	-0.0129679497184639	0.0251302345854371	1.7046749389166749	-0.003039504926569073	-0.013913049263740037	-0.022106138894197054
internal_genomic_proxy_ridge_beta_diagnostic	M06	internal_genomic_cpg_density_M06	internal_genomic_proxy	1.1437273437778368	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.7747026010605615		23	-0.023293816180393	0.0655179931735613	-0.0910964315804362	0.114602657684828	0.6980463113959128	0.018045779983577	-0.050756959727826	0.0705726424926994	-0.7747026010605615	-1.987206595002757	-0.03586069299533306	0.10086456511342529	-0.14024242058826408
internal_genomic_proxy_ridge_beta_diagnostic	M07	internal_genomic_cpg_density_M07	internal_genomic_proxy	2.994335462092399	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.2751416187459157		9	-0.1042632721021358	-0.0244059898099321	-0.0486586294431352	0.117618639965487	0.3396809001439573	0.0286871654619275	0.006715103543401	0.0133880140709418	-0.2751416187459157	1.5892300996388538	0.04559050682541535	0.010671844673364456	0.02127663493592936
