bootstrap_type	iteration	model	rmse	correlation	baseline_rmse	delta_rmse_vs_baseline
stage_sample_bootstrap	846	8-cell_baseline	0.3000627046559706	0.47449585481221657	0.3000627046559706	0.0
DMR_bootstrap	846	DMR_module_ridge_k16	0.2924683068070097	0.38973227085598344	0.29770787499896534	-0.005239568191955646
stage_sample_bootstrap	846	DMR_module_ridge_k16	0.28844137831081806	0.47818438681490294	0.3000627046559706	-0.01162132634515256
DMR_bootstrap	846	latent_PCA_ridge_q3	0.23545406132592728	0.6159686159256638	0.29770787499896534	-0.06225381367303806
stage_sample_bootstrap	846	latent_PCA_ridge_q3	0.27220437248735174	0.5150606766876732	0.3000627046559706	-0.027858332168618882
DMR_bootstrap	847	8-cell_baseline	0.3153694700596231	0.38861638375899343	0.3153694700596231	0.0
stage_sample_bootstrap	847	8-cell_baseline	0.3052178465427722	0.4571691352448286	0.3052178465427722	0.0
DMR_bootstrap	847	DMR_module_ridge_k16	0.2993406040820594	0.40894735380216285	0.3153694700596231	-0.0160288659775637
stage_sample_bootstrap	847	DMR_module_ridge_k16	0.2926487744797492	0.46189768164199685	0.3052178465427722	-0.01256907206302299
DMR_bootstrap	847	latent_PCA_ridge_q3	0.287187726948908	0.42789298253353214	0.3153694700596231	-0.02818174311071514
stage_sample_bootstrap	847	latent_PCA_ridge_q3	0.2754531365182495	0.5076430559443222	0.3052178465427722	-0.02976471002452269
DMR_bootstrap	848	8-cell_baseline	0.2764954321979111	0.41386590625267516	0.2764954321979111	0.0
stage_sample_bootstrap	848	8-cell_baseline	0.30569723004009075	0.448900941955566	0.30569723004009075	0.0
DMR_bootstrap	848	DMR_module_ridge_k16	0.25994510277512056	0.3564843709698897	0.2764954321979111	-0.016550329422790555
stage_sample_bootstrap	848	DMR_module_ridge_k16	0.293248899642114	0.45424378805527915	0.30569723004009075	-0.01244833039797677
DMR_bootstrap	848	latent_PCA_ridge_q3	0.2308742656554044	0.4541243783174865	0.2764954321979111	-0.045621166542506725
stage_sample_bootstrap	848	latent_PCA_ridge_q3	0.2715070695176091	0.5185761133455373	0.30569723004009075	-0.03419016052248164
DMR_bootstrap	849	8-cell_baseline	0.2832144179552037	0.5680572203125465	0.2832144179552037	0.0
stage_sample_bootstrap	849	8-cell_baseline	0.30432303289088836	0.46156614268569846	0.30432303289088836	0.0
DMR_bootstrap	849	DMR_module_ridge_k16	0.2651705823271055	0.5874393368940176	0.2832144179552037	-0.018043835628098193
stage_sample_bootstrap	849	DMR_module_ridge_k16	0.2927482186910219	0.4596371680216659	0.30432303289088836	-0.011574814199866446
DMR_bootstrap	849	latent_PCA_ridge_q3	0.24375975080386764	0.6275623561355055	0.2832144179552037	-0.039454667151336054
stage_sample_bootstrap	849	latent_PCA_ridge_q3	0.27413292802457184	0.5088829697763451	0.30432303289088836	-0.030190104866316514
DMR_bootstrap	850	8-cell_baseline	0.25419177400537757	0.6361187001159099	0.25419177400537757	0.0
stage_sample_bootstrap	850	8-cell_baseline	0.2988625556595781	0.480044000798818	0.2988625556595781	0.0
DMR_bootstrap	850	DMR_module_ridge_k16	0.2519731324166949	0.6202540121389184	0.25419177400537757	-0.0022186415886826794
stage_sample_bootstrap	850	DMR_module_ridge_k16	0.28670981013471913	0.48413302048882995	0.2988625556595781	-0.012152745524858954
DMR_bootstrap	850	latent_PCA_ridge_q3	0.23535291859093957	0.667357046202614	0.25419177400537757	-0.018838855414438
stage_sample_bootstrap	850	latent_PCA_ridge_q3	0.26980069082255353	0.524882718707572	0.2988625556595781	-0.029061864837024554
DMR_bootstrap	851	8-cell_baseline	0.28543425673689193	0.3580320345669669	0.28543425673689193	0.0
stage_sample_bootstrap	851	8-cell_baseline	0.3033048883033906	0.47383116916444323	0.3033048883033906	0.0
DMR_bootstrap	851	DMR_module_ridge_k16	0.2802932786920811	0.33425777704450493	0.28543425673689193	-0.00514097804481084
stage_sample_bootstrap	851	DMR_module_ridge_k16	0.29239416194142503	0.4743479213214511	0.3033048883033906	-0.01091072636196555
DMR_bootstrap	851	latent_PCA_ridge_q3	0.24985140113561938	0.4790373669674469	0.28543425673689193	-0.035582855601272556
stage_sample_bootstrap	851	latent_PCA_ridge_q3	0.276083022651953	0.51538425725342	0.3033048883033906	-0.027221865651437582
DMR_bootstrap	852	8-cell_baseline	0.29597200775478794	0.42278524160709535	0.29597200775478794	0.0
stage_sample_bootstrap	852	8-cell_baseline	0.2905304861693327	0.5095913543159301	0.2905304861693327	0.0
DMR_bootstrap	852	DMR_module_ridge_k16	0.2794011675496762	0.37626001023800937	0.29597200775478794	-0.016570840205111736
stage_sample_bootstrap	852	DMR_module_ridge_k16	0.2803332453933333	0.5129668445076433	0.2905304861693327	-0.010197240775999372
DMR_bootstrap	852	latent_PCA_ridge_q3	0.25166472539006796	0.44960338932673816	0.29597200775478794	-0.04430728236471998
stage_sample_bootstrap	852	latent_PCA_ridge_q3	0.2725847781088785	0.5226915966197186	0.2905304861693327	-0.017945708060454202
DMR_bootstrap	853	8-cell_baseline	0.31580084748797554	0.3652578104327526	0.31580084748797554	0.0
stage_sample_bootstrap	853	8-cell_baseline	0.30488265755647426	0.45952001112783325	0.30488265755647426	0.0
DMR_bootstrap	853	DMR_module_ridge_k16	0.3037821698005712	0.32885484809699195	0.31580084748797554	-0.012018677687404333
stage_sample_bootstrap	853	DMR_module_ridge_k16	0.2903275837729878	0.4645861636551048	0.30488265755647426	-0.014555073783486472
DMR_bootstrap	853	latent_PCA_ridge_q3	0.26622625046539294	0.4350159330291629	0.31580084748797554	-0.0495745970225826
stage_sample_bootstrap	853	latent_PCA_ridge_q3	0.2741532679417873	0.5037174606728313	0.30488265755647426	-0.030729389614686964
DMR_bootstrap	854	8-cell_baseline	0.34387459335141635	0.36630838109431224	0.34387459335141635	0.0
stage_sample_bootstrap	854	8-cell_baseline	0.3012263117998045	0.47701924148448654	0.3012263117998045	0.0
DMR_bootstrap	854	DMR_module_ridge_k16	0.335791248056685	0.35299743359995395	0.34387459335141635	-0.00808334529473137
stage_sample_bootstrap	854	DMR_module_ridge_k16	0.29156939686281563	0.4773981044898632	0.3012263117998045	-0.009656914936988892
DMR_bootstrap	854	latent_PCA_ridge_q3	0.32167141890714085	0.3708392531174865	0.34387459335141635	-0.022203174444275497
stage_sample_bootstrap	854	latent_PCA_ridge_q3	0.2716707128232711	0.5319668683570034	0.3012263117998045	-0.029555598976533426
DMR_bootstrap	855	8-cell_baseline	0.2771432149422534	0.5032005532564223	0.2771432149422534	0.0
stage_sample_bootstrap	855	8-cell_baseline	0.29862319453122277	0.47659422059059964	0.29862319453122277	0.0
DMR_bootstrap	855	DMR_module_ridge_k16	0.2738451219433836	0.44879339670288043	0.2771432149422534	-0.003298092998869795
stage_sample_bootstrap	855	DMR_module_ridge_k16	0.2881843672287543	0.47389904983137576	0.29862319453122277	-0.010438827302468479
DMR_bootstrap	855	latent_PCA_ridge_q3	0.2468211598660881	0.5392856362886534	0.2771432149422534	-0.03032205507616531
stage_sample_bootstrap	855	latent_PCA_ridge_q3	0.2695283274803565	0.5227078613740168	0.29862319453122277	-0.02909486705086628
DMR_bootstrap	856	8-cell_baseline	0.28181161931107246	0.5104926986272874	0.28181161931107246	0.0
stage_sample_bootstrap	856	8-cell_baseline	0.308575177307986	0.45212366806265497	0.308575177307986	0.0
DMR_bootstrap	856	DMR_module_ridge_k16	0.2724859101860559	0.47758832692780523	0.28181161931107246	-0.009325709125016568
stage_sample_bootstrap	856	DMR_module_ridge_k16	0.29698559825536763	0.45137123821630076	0.308575177307986	-0.01158957905261837
DMR_bootstrap	856	latent_PCA_ridge_q3	0.23844511497152512	0.5733151884819763	0.28181161931107246	-0.043366504339547335
stage_sample_bootstrap	856	latent_PCA_ridge_q3	0.27672998252056596	0.5080734747928771	0.308575177307986	-0.03184519478742004
DMR_bootstrap	857	8-cell_baseline	0.3269873857430432	0.32363095862226116	0.3269873857430432	0.0
stage_sample_bootstrap	857	8-cell_baseline	0.2984099520505277	0.4787466608985675	0.2984099520505277	0.0
DMR_bootstrap	857	DMR_module_ridge_k16	0.3197079023385028	0.32125805647307804	0.3269873857430432	-0.007279483404540377
stage_sample_bootstrap	857	DMR_module_ridge_k16	0.28514523271590414	0.481633289556186	0.2984099520505277	-0.013264719334623587
DMR_bootstrap	857	latent_PCA_ridge_q3	0.2861006431307742	0.43082253605602006	0.3269873857430432	-0.04088674261226899
stage_sample_bootstrap	857	latent_PCA_ridge_q3	0.26983189378075206	0.5179546464024343	0.2984099520505277	-0.028578058269775664
DMR_bootstrap	858	8-cell_baseline	0.308625990274429	0.49447911222919366	0.308625990274429	0.0
stage_sample_bootstrap	858	8-cell_baseline	0.296193618187722	0.48964652550726395	0.296193618187722	0.0
DMR_bootstrap	858	DMR_module_ridge_k16	0.2993392382740099	0.49306293969911935	0.308625990274429	-0.009286752000419118
stage_sample_bootstrap	858	DMR_module_ridge_k16	0.2883574804763073	0.4859142788620379	0.296193618187722	-0.00783613771141467
DMR_bootstrap	858	latent_PCA_ridge_q3	0.26208740528361174	0.615858136283287	0.308625990274429	-0.046538584990817256
stage_sample_bootstrap	858	latent_PCA_ridge_q3	0.2711962735883853	0.5327570939874912	0.296193618187722	-0.024997344599336724
DMR_bootstrap	859	8-cell_baseline	0.2368326194722617	0.6493787224093138	0.2368326194722617	0.0
stage_sample_bootstrap	859	8-cell_baseline	0.3000898166774894	0.473006339860307	0.3000898166774894	0.0
DMR_bootstrap	859	DMR_module_ridge_k16	0.22361190049313992	0.6684397918335231	0.2368326194722617	-0.013220718979121776
stage_sample_bootstrap	859	DMR_module_ridge_k16	0.2899755992014975	0.47283548683593385	0.3000898166774894	-0.010114217475991893
DMR_bootstrap	859	latent_PCA_ridge_q3	0.22421722346345319	0.6630163023075316	0.2368326194722617	-0.01261539600880851
stage_sample_bootstrap	859	latent_PCA_ridge_q3	0.27060300007752564	0.5218710707488455	0.3000898166774894	-0.029486816599963772
DMR_bootstrap	860	8-cell_baseline	0.2816895536669341	0.6106029177559215	0.2816895536669341	0.0
stage_sample_bootstrap	860	8-cell_baseline	0.30329167896837883	0.4734538278934384	0.30329167896837883	0.0
DMR_bootstrap	860	DMR_module_ridge_k16	0.2787267200527916	0.6094736280043436	0.2816895536669341	-0.0029628336141425127
stage_sample_bootstrap	860	DMR_module_ridge_k16	0.29418592564629353	0.47125728200645567	0.30329167896837883	-0.009105753322085297
DMR_bootstrap	860	latent_PCA_ridge_q3	0.2547276274399815	0.6788882313285384	0.2816895536669341	-0.026961926226952593
stage_sample_bootstrap	860	latent_PCA_ridge_q3	0.27376576401460184	0.5294937643107274	0.30329167896837883	-0.02952591495377699
DMR_bootstrap	861	8-cell_baseline	0.2768896064355713	0.5460621832047965	0.2768896064355713	0.0
stage_sample_bootstrap	861	8-cell_baseline	0.30062874147904634	0.4690467978842773	0.30062874147904634	0.0
DMR_bootstrap	861	DMR_module_ridge_k16	0.26475117202542947	0.5444316070701339	0.2768896064355713	-0.01213843441014184
stage_sample_bootstrap	861	DMR_module_ridge_k16	0.2887935968215147	0.471250077663179	0.30062874147904634	-0.01183514465753166
DMR_bootstrap	861	latent_PCA_ridge_q3	0.2405933332747976	0.6121395959572433	0.2768896064355713	-0.03629627316077372
stage_sample_bootstrap	861	latent_PCA_ridge_q3	0.273897868678218	0.5077413201010763	0.30062874147904634	-0.02673087280082831
DMR_bootstrap	862	8-cell_baseline	0.273126380753197	0.5414201018063205	0.273126380753197	0.0
stage_sample_bootstrap	862	8-cell_baseline	0.3024063883049415	0.4654057380812907	0.3024063883049415	0.0
DMR_bootstrap	862	DMR_module_ridge_k16	0.260876931385858	0.549611104335696	0.273126380753197	-0.012249449367339016
stage_sample_bootstrap	862	DMR_module_ridge_k16	0.29056618400901985	0.4678351468871718	0.3024063883049415	-0.011840204295921641
DMR_bootstrap	862	latent_PCA_ridge_q3	0.25334172018332324	0.5702453143921773	0.273126380753197	-0.01978466056987377
stage_sample_bootstrap	862	latent_PCA_ridge_q3	0.27220964586450674	0.5155887816125115	0.3024063883049415	-0.030196742440434743
DMR_bootstrap	863	8-cell_baseline	0.31485679551549617	0.39617757748629895	0.31485679551549617	0.0
stage_sample_bootstrap	863	8-cell_baseline	0.3006937154310509	0.46361530770668663	0.3006937154310509	0.0
DMR_bootstrap	863	DMR_module_ridge_k16	0.3075882257249532	0.3522539285812201	0.31485679551549617	-0.007268569790542967
stage_sample_bootstrap	863	DMR_module_ridge_k16	0.2892216319135541	0.46797030117448546	0.3006937154310509	-0.01147208351749679
DMR_bootstrap	863	latent_PCA_ridge_q3	0.26552020496072665	0.46716229278795496	0.31485679551549617	-0.04933659055476952
stage_sample_bootstrap	863	latent_PCA_ridge_q3	0.269898666494951	0.5222178529457283	0.3006937154310509	-0.03079504893609991
DMR_bootstrap	864	8-cell_baseline	0.29296233169234803	0.5214507901915247	0.29296233169234803	0.0
stage_sample_bootstrap	864	8-cell_baseline	0.2949845615471928	0.49241829049462676	0.2949845615471928	0.0
DMR_bootstrap	864	DMR_module_ridge_k16	0.2808901541726849	0.51604278651576	0.29296233169234803	-0.012072177519663108
stage_sample_bootstrap	864	DMR_module_ridge_k16	0.2882211357804342	0.48815060784223435	0.2949845615471928	-0.006763425766758646
DMR_bootstrap	864	latent_PCA_ridge_q3	0.26101877632274306	0.5675035802761762	0.29296233169234803	-0.03194355536960497
stage_sample_bootstrap	864	latent_PCA_ridge_q3	0.27189509681816165	0.5320476560166567	0.2949845615471928	-0.023089464729031173
DMR_bootstrap	865	8-cell_baseline	0.30208773730144933	0.4605925825670439	0.30208773730144933	0.0
stage_sample_bootstrap	865	8-cell_baseline	0.2976793215505036	0.4732654769162447	0.2976793215505036	0.0
DMR_bootstrap	865	DMR_module_ridge_k16	0.27993853255308077	0.46167880567678216	0.30208773730144933	-0.022149204748368567
stage_sample_bootstrap	865	DMR_module_ridge_k16	0.28611492340967587	0.47920363780132025	0.2976793215505036	-0.011564398140827714
DMR_bootstrap	865	latent_PCA_ridge_q3	0.2647515203902132	0.5021121179327561	0.30208773730144933	-0.03733621691123612
stage_sample_bootstrap	865	latent_PCA_ridge_q3	0.27153533552016584	0.5124187376514011	0.2976793215505036	-0.02614398603033774
DMR_bootstrap	866	8-cell_baseline	0.24736133383182865	0.6483989796318899	0.24736133383182865	0.0
stage_sample_bootstrap	866	8-cell_baseline	0.2964054037810596	0.4814976418181929	0.2964054037810596	0.0
DMR_bootstrap	866	DMR_module_ridge_k16	0.23919124302564027	0.6568989474862028	0.24736133383182865	-0.008170090806188385
stage_sample_bootstrap	866	DMR_module_ridge_k16	0.28519548397051225	0.4862042338387479	0.2964054037810596	-0.011209919810547364
DMR_bootstrap	866	latent_PCA_ridge_q3	0.22194424482316008	0.7026606252562122	0.24736133383182865	-0.02541708900866857
stage_sample_bootstrap	866	latent_PCA_ridge_q3	0.2716015646205371	0.514352879748585	0.2964054037810596	-0.024803839160522534
DMR_bootstrap	867	8-cell_baseline	0.2869989710819256	0.5704790348223612	0.2869989710819256	0.0
stage_sample_bootstrap	867	8-cell_baseline	0.30239894785511495	0.47335784519848517	0.30239894785511495	0.0
DMR_bootstrap	867	DMR_module_ridge_k16	0.2661682238704121	0.5900953673628112	0.2869989710819256	-0.02083074721151351
stage_sample_bootstrap	867	DMR_module_ridge_k16	0.2932079259168519	0.46993057511381703	0.30239894785511495	-0.009191021938263044
DMR_bootstrap	867	latent_PCA_ridge_q3	0.2456821058899571	0.6412264207962044	0.2869989710819256	-0.04131686519196853
stage_sample_bootstrap	867	latent_PCA_ridge_q3	0.2723367453422606	0.5283372880788407	0.30239894785511495	-0.030062202512854352
DMR_bootstrap	868	8-cell_baseline	0.3071887250712169	0.48707054385236914	0.3071887250712169	0.0
stage_sample_bootstrap	868	8-cell_baseline	0.3010366959366759	0.47329698765511846	0.3010366959366759	0.0
DMR_bootstrap	868	DMR_module_ridge_k16	0.2981836358873197	0.4799776124291103	0.3071887250712169	-0.009005089183897197
stage_sample_bootstrap	868	DMR_module_ridge_k16	0.28862324165788206	0.4738294965841623	0.3010366959366759	-0.012413454278793867
DMR_bootstrap	868	latent_PCA_ridge_q3	0.265876737084912	0.5747670846837534	0.3071887250712169	-0.04131198798630492
stage_sample_bootstrap	868	latent_PCA_ridge_q3	0.27032060103363426	0.5175067885804079	0.3010366959366759	-0.03071609490304167
DMR_bootstrap	869	8-cell_baseline	0.29148640872043224	0.5105097111781149	0.29148640872043224	0.0
stage_sample_bootstrap	869	8-cell_baseline	0.29702823209430285	0.49024705372016797	0.29702823209430285	0.0
DMR_bootstrap	869	DMR_module_ridge_k16	0.278611303920339	0.5406793193687122	0.29148640872043224	-0.01287510480009324
stage_sample_bootstrap	869	DMR_module_ridge_k16	0.2863863046348444	0.49589048323097956	0.29702823209430285	-0.010641927459458467
DMR_bootstrap	869	latent_PCA_ridge_q3	0.27090233072435543	0.5641604730775109	0.29148640872043224	-0.02058407799607681
stage_sample_bootstrap	869	latent_PCA_ridge_q3	0.27246317311906276	0.530187934073391	0.29702823209430285	-0.024565058975240084
DMR_bootstrap	870	8-cell_baseline	0.33216138221680513	0.41918119350852023	0.33216138221680513	0.0
stage_sample_bootstrap	870	8-cell_baseline	0.3019801647205111	0.4609197207468002	0.3019801647205111	0.0
DMR_bootstrap	870	DMR_module_ridge_k16	0.3146517783314844	0.4549182990064635	0.33216138221680513	-0.017509603885320746
stage_sample_bootstrap	870	DMR_module_ridge_k16	0.29049663842557377	0.46470647100359314	0.3019801647205111	-0.011483526294937318
DMR_bootstrap	870	latent_PCA_ridge_q3	0.3058339705663667	0.46948659234678675	0.33216138221680513	-0.026327411650438448
stage_sample_bootstrap	870	latent_PCA_ridge_q3	0.2719097988731359	0.5154636952663896	0.3019801647205111	-0.030070365847375213
DMR_bootstrap	871	8-cell_baseline	0.32242637570375854	0.454820966854202	0.32242637570375854	0.0
stage_sample_bootstrap	871	8-cell_baseline	0.2983440441052456	0.47626231148630155	0.2983440441052456	0.0
DMR_bootstrap	871	DMR_module_ridge_k16	0.3084808487669539	0.4330792626480698	0.32242637570375854	-0.01394552693680462
stage_sample_bootstrap	871	DMR_module_ridge_k16	0.29003891178131785	0.4714340647038047	0.2983440441052456	-0.008305132323927766
DMR_bootstrap	871	latent_PCA_ridge_q3	0.28605907276659437	0.4751803331806476	0.32242637570375854	-0.03636730293716417
stage_sample_bootstrap	871	latent_PCA_ridge_q3	0.2729598662053679	0.5144483053769467	0.2983440441052456	-0.025384177899877736
DMR_bootstrap	872	8-cell_baseline	0.27450037048929105	0.639494274899604	0.27450037048929105	0.0
stage_sample_bootstrap	872	8-cell_baseline	0.3034832829085931	0.4592242878447553	0.3034832829085931	0.0
DMR_bootstrap	872	DMR_module_ridge_k16	0.2712433136976953	0.6368674159384773	0.27450037048929105	-0.0032570567915957693
stage_sample_bootstrap	872	DMR_module_ridge_k16	0.29145902377953126	0.4621150866709426	0.3034832829085931	-0.012024259129061854
DMR_bootstrap	872	latent_PCA_ridge_q3	0.26781256737871983	0.6424165773306788	0.27450037048929105	-0.006687803110571211
stage_sample_bootstrap	872	latent_PCA_ridge_q3	0.27378215888416835	0.5091223942334243	0.3034832829085931	-0.029701124024424763
DMR_bootstrap	873	8-cell_baseline	0.2593393106221225	0.5720403044274555	0.2593393106221225	0.0
stage_sample_bootstrap	873	8-cell_baseline	0.30519839286299727	0.4647680550754976	0.30519839286299727	0.0
DMR_bootstrap	873	DMR_module_ridge_k16	0.2381048820903791	0.6119534725829687	0.2593393106221225	-0.0212344285317434
stage_sample_bootstrap	873	DMR_module_ridge_k16	0.2932891234344245	0.46715455433484926	0.30519839286299727	-0.011909269428572788
DMR_bootstrap	873	latent_PCA_ridge_q3	0.24103891990599155	0.5894083226919657	0.2593393106221225	-0.01830039071613096
stage_sample_bootstrap	873	latent_PCA_ridge_q3	0.2748266500182566	0.5110500127806362	0.30519839286299727	-0.030371742844740646
DMR_bootstrap	874	8-cell_baseline	0.30051102035999255	0.4363742434717313	0.30051102035999255	0.0
stage_sample_bootstrap	874	8-cell_baseline	0.3030823259775706	0.47370944500235485	0.3030823259775706	0.0
DMR_bootstrap	874	DMR_module_ridge_k16	0.2825379121690311	0.4539366496894122	0.30051102035999255	-0.01797310819096143
stage_sample_bootstrap	874	DMR_module_ridge_k16	0.2923491333555354	0.47562856549782845	0.3030823259775706	-0.010733192622035204
DMR_bootstrap	874	latent_PCA_ridge_q3	0.27848758403704027	0.44318986699442287	0.30051102035999255	-0.022023436322952283
stage_sample_bootstrap	874	latent_PCA_ridge_q3	0.27283852916986256	0.5268847172136125	0.3030823259775706	-0.030243796807708057
DMR_bootstrap	875	8-cell_baseline	0.295909464912017	0.44978113545588877	0.295909464912017	0.0
stage_sample_bootstrap	875	8-cell_baseline	0.3064482350100311	0.46830160021187417	0.3064482350100311	0.0
DMR_bootstrap	875	DMR_module_ridge_k16	0.27768758290144147	0.450902964730646	0.295909464912017	-0.018221882010575507
stage_sample_bootstrap	875	DMR_module_ridge_k16	0.2948827749876998	0.4708228368853314	0.3064482350100311	-0.011565460022331275
DMR_bootstrap	875	latent_PCA_ridge_q3	0.26533011157505476	0.4685430120280835	0.295909464912017	-0.03057935333696221
stage_sample_bootstrap	875	latent_PCA_ridge_q3	0.2750699568134739	0.5222115936698426	0.3064482350100311	-0.0313782781965572
DMR_bootstrap	876	8-cell_baseline	0.28841999843066185	0.5878675982059728	0.28841999843066185	0.0
stage_sample_bootstrap	876	8-cell_baseline	0.30255252434788404	0.4642690487775698	0.30255252434788404	0.0
DMR_bootstrap	876	DMR_module_ridge_k16	0.2750283716462499	0.5977636119524818	0.28841999843066185	-0.01339162678441197
stage_sample_bootstrap	876	DMR_module_ridge_k16	0.29060982336861185	0.46448366937210517	0.30255252434788404	-0.011942700979272192
DMR_bootstrap	876	latent_PCA_ridge_q3	0.26411477558290203	0.627929331540196	0.28841999843066185	-0.024305222847759822
stage_sample_bootstrap	876	latent_PCA_ridge_q3	0.2748792002718918	0.4991835483842956	0.30255252434788404	-0.027673324075992267
DMR_bootstrap	877	8-cell_baseline	0.28611547177375646	0.5949533734431266	0.28611547177375646	0.0
stage_sample_bootstrap	877	8-cell_baseline	0.29823999898398257	0.48719502542772025	0.29823999898398257	0.0
DMR_bootstrap	877	DMR_module_ridge_k16	0.2749818548118944	0.6374957287226609	0.28611547177375646	-0.011133616961862047
stage_sample_bootstrap	877	DMR_module_ridge_k16	0.28731067143716926	0.48815002591494655	0.29823999898398257	-0.010929327546813306
DMR_bootstrap	877	latent_PCA_ridge_q3	0.26435187853567843	0.6608868722118293	0.28611547177375646	-0.021763593238078027
stage_sample_bootstrap	877	latent_PCA_ridge_q3	0.27128045065134276	0.5271200357699444	0.29823999898398257	-0.026959548332639804
DMR_bootstrap	878	8-cell_baseline	0.2703492174505113	0.44810958758698277	0.2703492174505113	0.0
stage_sample_bootstrap	878	8-cell_baseline	0.2956970625529171	0.48942557977964213	0.2956970625529171	0.0
DMR_bootstrap	878	DMR_module_ridge_k16	0.25450745189899426	0.44701462609588627	0.2703492174505113	-0.015841765551517062
stage_sample_bootstrap	878	DMR_module_ridge_k16	0.28777681852077347	0.4827067850770468	0.2956970625529171	-0.007920244032143642
DMR_bootstrap	878	latent_PCA_ridge_q3	0.23490992947483566	0.4760378564252558	0.2703492174505113	-0.035439287975675665
stage_sample_bootstrap	878	latent_PCA_ridge_q3	0.2692366426324404	0.5282890482418222	0.2956970625529171	-0.026460419920476708
DMR_bootstrap	879	8-cell_baseline	0.3254714525696945	0.32149092269869717	0.3254714525696945	0.0
stage_sample_bootstrap	879	8-cell_baseline	0.29783759930089837	0.4787336197186182	0.29783759930089837	0.0
DMR_bootstrap	879	DMR_module_ridge_k16	0.3111601072473566	0.29764340940907985	0.3254714525696945	-0.01431134532233791
stage_sample_bootstrap	879	DMR_module_ridge_k16	0.28654191737998186	0.4833748446255369	0.29783759930089837	-0.011295681920916512
DMR_bootstrap	879	latent_PCA_ridge_q3	0.2842321489201256	0.39971587974950584	0.3254714525696945	-0.041239303649568904
stage_sample_bootstrap	879	latent_PCA_ridge_q3	0.2699282838194102	0.5269326877736409	0.29783759930089837	-0.027909315481488173
DMR_bootstrap	880	8-cell_baseline	0.3341482532394948	0.40849017239037483	0.3341482532394948	0.0
stage_sample_bootstrap	880	8-cell_baseline	0.30592237687498025	0.4491664854690226	0.30592237687498025	0.0
DMR_bootstrap	880	DMR_module_ridge_k16	0.31793919154572314	0.41304917919319095	0.3341482532394948	-0.016209061693771676
stage_sample_bootstrap	880	DMR_module_ridge_k16	0.29362364614488806	0.4482696284283367	0.30592237687498025	-0.012298730730092189
DMR_bootstrap	880	latent_PCA_ridge_q3	0.3097590939781259	0.4105335212536653	0.3341482532394948	-0.02438915926136892
stage_sample_bootstrap	880	latent_PCA_ridge_q3	0.2717554087675901	0.5108654887095176	0.30592237687498025	-0.03416696810739017
DMR_bootstrap	881	8-cell_baseline	0.26306638122491977	0.49523701423009414	0.26306638122491977	0.0
stage_sample_bootstrap	881	8-cell_baseline	0.3039428317745073	0.46695387354068335	0.3039428317745073	0.0
DMR_bootstrap	881	DMR_module_ridge_k16	0.2500534988682671	0.4688870915843065	0.26306638122491977	-0.013012882356652655
stage_sample_bootstrap	881	DMR_module_ridge_k16	0.29421011687416976	0.46669815620882926	0.3039428317745073	-0.009732714900337558
DMR_bootstrap	881	latent_PCA_ridge_q3	0.22509570925012587	0.548937067661859	0.26306638122491977	-0.037970671974793896
stage_sample_bootstrap	881	latent_PCA_ridge_q3	0.27247105662044824	0.5312312502515852	0.3039428317745073	-0.03147177515405908
DMR_bootstrap	882	8-cell_baseline	0.27278794926574035	0.5261702706678809	0.27278794926574035	0.0
stage_sample_bootstrap	882	8-cell_baseline	0.3036018181558243	0.4718461521188786	0.3036018181558243	0.0
DMR_bootstrap	882	DMR_module_ridge_k16	0.25826996678891856	0.5090318037553365	0.27278794926574035	-0.014517982476821789
stage_sample_bootstrap	882	DMR_module_ridge_k16	0.2920414780388466	0.47217119353266396	0.3036018181558243	-0.011560340116977708
DMR_bootstrap	882	latent_PCA_ridge_q3	0.2452248628382063	0.5385954408765571	0.27278794926574035	-0.02756308642753405
stage_sample_bootstrap	882	latent_PCA_ridge_q3	0.2719558547924169	0.5268252241666446	0.3036018181558243	-0.031645963363407414
DMR_bootstrap	883	8-cell_baseline	0.28161244129697893	0.5560040915047066	0.28161244129697893	0.0
stage_sample_bootstrap	883	8-cell_baseline	0.3085991647482033	0.4485313379139218	0.3085991647482033	0.0
DMR_bootstrap	883	DMR_module_ridge_k16	0.2706252776636791	0.5536330282136414	0.28161244129697893	-0.010987163633299823
stage_sample_bootstrap	883	DMR_module_ridge_k16	0.29556434672300247	0.45214002521327856	0.3085991647482033	-0.013034818025200845
DMR_bootstrap	883	latent_PCA_ridge_q3	0.26226770037117675	0.5712762605376884	0.28161244129697893	-0.019344740925802184
stage_sample_bootstrap	883	latent_PCA_ridge_q3	0.2759231326326094	0.5062392132075548	0.3085991647482033	-0.03267603211559389
DMR_bootstrap	884	8-cell_baseline	0.2875437963085557	0.4884855769672337	0.2875437963085557	0.0
stage_sample_bootstrap	884	8-cell_baseline	0.2982294185168475	0.47513681225410304	0.2982294185168475	0.0
DMR_bootstrap	884	DMR_module_ridge_k16	0.27969338869031807	0.46749526954229437	0.2875437963085557	-0.007850407618237631
stage_sample_bootstrap	884	DMR_module_ridge_k16	0.2880083328438531	0.4751050283146718	0.2982294185168475	-0.010221085672994401
DMR_bootstrap	884	latent_PCA_ridge_q3	0.2556015116328073	0.5077245846142604	0.2875437963085557	-0.03194228467574839
stage_sample_bootstrap	884	latent_PCA_ridge_q3	0.27171545409611514	0.5170122834979076	0.2982294185168475	-0.02651396442073234
