sample_id	cluster_23	cluster_67	cluster_123	cluster_125	cluster_126	cluster_242	cluster_293	cluster_315	cluster_386	cluster_483	cluster_543	cluster_587	cluster_618	cluster_634	cluster_643	cluster_652	cluster_832	cluster_840	cluster_883	cluster_900	cluster_915	cluster_916	cluster_950	cluster_1007	cluster_1126	cluster_1257	cluster_1333	cluster_1387	cluster_1406	cluster_1523	cluster_1556	cluster_1564	cluster_1586	cluster_1607	cluster_1688	cluster_1715	cluster_1718	cluster_1742	cluster_1758	cluster_1764	cluster_1806	cluster_1851	cluster_1921	cluster_1922	cluster_1976	cluster_2004	cluster_2126	cluster_2190	cluster_2324	cluster_2355	cluster_2365	cluster_2623	cluster_2637	cluster_2727	cluster_2743	cluster_2776	cluster_2832	cluster_2910	cluster_3123	cluster_3133	cluster_3227	cluster_3275	cluster_3303	cluster_3336	cluster_3348	cluster_3362	cluster_3369	cluster_3416	cluster_3519	cluster_3660	cluster_3684	cluster_3762	cluster_3766	cluster_3928	cluster_3967	cluster_3978	cluster_4026	cluster_4028	cluster_4064	cluster_4084	cluster_4141	cluster_4364	cluster_4373	cluster_4404	cluster_4420	cluster_4449	cluster_4532	cluster_4538	cluster_4551	cluster_4593	cluster_4605	cluster_4889	cluster_4897	cluster_4899	cluster_4904	cluster_4907	cluster_4909	cluster_4920	cluster_5002	cluster_5020	cluster_5024	cluster_5064	cluster_5215	cluster_5240	cluster_5252	cluster_5307	cluster_5336	cluster_5400	cluster_5447	cluster_5516	cluster_5580	cluster_5599	cluster_5608	cluster_5656	cluster_5659	cluster_5661	cluster_5678	cluster_5679	cluster_5760	cluster_5923	cluster_5928	cluster_5966	cluster_5977	cluster_6020	cluster_6087	cluster_6114	cluster_6143	cluster_6163	cluster_6171	cluster_6262	cluster_6275	cluster_6400	cluster_6406	cluster_6410	cluster_6442	cluster_6495	cluster_6498	cluster_6518	cluster_6532	cluster_6604	cluster_6651	cluster_6655	cluster_6871	cluster_6892	cluster_6960	cluster_6975	cluster_7000	cluster_7042	cluster_7052	cluster_7072	cluster_7095	cluster_7341	cluster_7425	cluster_7504	cluster_7612	cluster_7683
GSM2481575	0.0	0.0	0.0	0.38095238095238093	0.0	0.0	0.0	0.0	0.0	0.1534090909090909	0.4166666666666667	0.6666666666666666	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.3333333333333333	0.0	0.8333333333333334	0.0	0.3026315789473684	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.375	1.0	0.0	0.6666666666666666	0.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.3	1.0	1.0	0.0	0.6333333333333333	0.016666666666666666	0.0	0.0	0.9583333333333334	0.0	0.0	0.7619047619047619	0.0	0.0	0.0	0.0	0.0	1.0	0.775	0.5	0.0	0.0	0.0	0.5080645161290323	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.9024390243902439	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3333333333333333	1.0	0.0	0.0	1.0	0.3	0.0	0.9131944444444444	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.8888888888888888	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.8709677419354839	0.5	1.0	0.05555555555555555	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7777777777777778	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.6666666666666666	0.5	1.0	0.0	1.0	0.75	0.0	0.0	0.0
GSM2481576	0.0975609756097561	0.0	0.0	1.0	0.0	0.5	0.0	0.0	0.0	0.1534090909090909	0.4166666666666667	0.6666666666666666	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.3333333333333333	0.0	0.8333333333333334	0.36363636363636365	0.0	0.0	0.9375	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29411764705882354	0.3	1.0	1.0	0.0	0.6333333333333333	0.21428571428571427	0.2631578947368421	0.0	0.5796269727403156	0.0	1.0	0.7619047619047619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.25	0.5080645161290323	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.9024390243902439	0.3333333333333333	0.0	0.6	1.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.0	0.0	1.0	0.3	0.0	0.0	0.0	0.0	0.045454545454545456	0.3333333333333333	0.0	0.0	0.0	0.0	0.21428571428571427	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5	1.0	0.8888888888888888	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	1.0	0.8799283154121864	0.5	0.29166666666666663	0.05555555555555555	1.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.7777777777777778	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.6666666666666666	0.5	0.5555555555555556	0.0	1.0	0.75	0.0	0.09523809523809523	0.0
GSM2481577	0.3564356435643564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1534090909090909	0.4166666666666667	0.6666666666666666	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.8518518518518519	0.0	0.8333333333333334	0.0	1.0	0.25	1.0	0.0	0.0	0.55	0.0	0.0	0.5	1.0	1.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	0.0	1.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.25925925925925924	0.0	0.3333333333333333	0.0	0.20588235294117646	0.6333333333333333	0.0	0.16666666666666666	0.3235294117647059	0.3333333333333333	0.0	0.0	0.7619047619047619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.3157894736842105	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.9	0.3	0.0	0.5796178343949044	0.0	0.0	0.42857142857142855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.7	0.0	0.5	1.0	0.5	0.803921568627451	0.0	0.0	0.0	0.0	0.5	1.0	0.0	0.5	1.0	1.0	1.0	0.0	0.21428571428571427	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.7777777777777778	0.7959183673469388	1.0	0.0	1.0	1.0	1.0	0.0	0.5	0.5	0.0	0.0	1.0	0.75	0.0	0.08	0.5316455696202531
GSM2481578	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.4166666666666667	0.6666666666666666	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.6666666666666666	0.0	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.15384615384615385	0.0	1.0	1.0	0.0	0.25	0.6333333333333333	0.7692307692307693	0.0	0.0	0.5796269727403156	0.0	0.0	0.7619047619047619	0.0	0.0	0.0	0.0	0.0	0.0	0.8666666666666667	0.0	0.0	0.0	0.0	0.6666666666666666	0.08333333333333333	0.0	1.0	0.0	0.0	0.20256410256410257	1.0	0.0	1.0	0.75	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.875	0.0	0.3333333333333333	0.0	0.0	0.3	0.0	1.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5	0.0	0.05555555555555555	1.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.7777777777777778	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.6666666666666666	0.5	1.0	0.0	1.0	0.75	0.6666666666666666	0.017543859649122806	0.0
GSM2481581	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.2	0.16666666666666666	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	1.0	0.0	0.08695652173913043	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017241379310344827	0.0	0.0	0.8571428571428572	0.0	0.0	0.0	0.0	0.0	1.0	0.1111111111111111	0.0	0.0	0.0	0.2	1.0	0.0	0.0	0.0	0.625	0.7142857142857143	0.0	0.0	0.9696969696969697	0.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7692307692307693	0.0	0.0	0.5	0.23076923076923078	1.0	0.0	0.0	1.0	0.0	0.2	0.23076923076923078	0.375	0.0	0.75	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	0.0	0.0	0.21627906976744188	0.75	1.0	0.8452380952380952	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.125	0.0	0.0	0.0	0.5	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.3333333333333333	1.0	1.0	0.5789473684210527	0.0	0.26666666666666666
GSM2481586	0.0	0.0	0.2	1.0	0.0	0.5	0.0	0.0	0.0	0.2	0.16666666666666666	0.0	0.0	0.0	0.1111111111111111	0.0	1.0	0.0	0.0	0.0	0.5	0.0	0.875	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017241379310344827	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2	0.0	0.0	0.29333333333333333	0.2	1.0	0.0	0.0	0.0	0.625	0.5119047619047619	0.0	0.0	1.0	0.27906976744186046	0.0	0.0	0.13793103448275862	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.375	0.0	0.75	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.21627906976744188	0.75	1.0	0.8452380952380952	0.6666666666666666	0.0	0.0	0.0	0.0	0.25	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.125	0.0	0.0	0.0	0.5	0.0	0.25	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
GSM2481587	0.0	0.0	0.28	1.0	0.125	1.0	0.0	0.0	0.0	1.0	0.16666666666666666	0.0	0.0	0.0	0.1111111111111111	0.0	1.0	0.0	0.0	0.0	0.5	0.0	0.875	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017241379310344827	0.0	0.0	0.8571428571428572	0.0	0.0	0.0	0.0	0.0	1.0	0.1111111111111111	0.0	0.0	0.3333333333333333	0.0	0.7777777777777778	0.0	0.0	0.0	0.0	0.5119047619047619	0.0	0.0	1.0	0.27906976744186046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.875	0.0	0.0	0.5	0.23076923076923078	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.375	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.3333333333333333	1.0	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.8518518518518519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.625	0.21627906976744188	0.75	1.0	0.8452380952380952	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.125	0.0	0.0	0.0	0.5	0.0	0.25	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.1875
GSM2481588	0.0	0.0	0.2	1.0	0.0	1.0	0.0	0.0	0.0	0.2	0.16666666666666666	0.0	0.0	0.0	0.1111111111111111	0.0	1.0	0.0	0.0	0.0	0.7419354838709677	0.0	0.5	0.0	0.10344827586206896	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034482758620689655	0.0	0.0	0.8571428571428572	0.0	0.0	0.0	0.0	0.0	1.0	0.1111111111111111	0.0	0.0	0.29333333333333333	0.05555555555555555	1.0	0.0	0.0	0.0	0.625	0.0	0.2727272727272727	0.0	0.8125	0.9	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.23076923076923078	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.375	0.0	0.75	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	1.0	0.0	0.0	0.0	0.21627906976744188	0.75	1.0	0.8452380952380952	1.0	0.0	0.4	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.25	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
GSM2481589	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.2	0.16666666666666666	0.0	0.0	0.0	0.1111111111111111	0.0	1.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.8571428571428572	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.29333333333333333	0.0	1.0	0.0	0.0	0.0	0.625	0.6	0.0	0.0	0.8333333333333334	0.27906976744186046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.5	0.2	1.0	0.0	0.0	1.0	0.0	0.13333333333333333	0.02702702702702703	1.0	0.0	0.75	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.7142857142857143	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1875	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.75	1.0	0.8452380952380952	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.125	0.0	0.0	0.0	0.5	0.0	0.25	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
GSM2481590	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.1111111111111111	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.875	0.0	0.0	0.0	0.3333333333333333	0.0	1.0	0.32142857142857145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8571428571428572	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.29333333333333333	1.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.5119047619047619	0.3333333333333333	0.0	0.6818181818181818	0.75	0.0	0.0	0.0	0.5	0.0	0.1	0.0	0.5	0.875	0.0	0.0	0.5	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.16049382716049382	0.375	0.0	0.75	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.76	0.0	1.0	0.0	0.0	0.0	0.21627906976744188	0.75	1.0	0.8452380952380952	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.5	0.0	1.0	0.6	0.0	0.125	0.0	0.0	0.0	0.5	0.0	0.5	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.03076923076923077	0.0
GSM2481591	0.0	0.0	0.2	1.0	0.0	1.0	0.0	0.0	0.0	0.2	0.16666666666666666	0.0	0.0	0.0	0.75	0.0	1.0	0.0	0.0	0.0	0.4	0.0	0.875	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.017241379310344827	0.0	0.0	0.8571428571428572	0.0	0.0	1.0	0.0	0.5	1.0	0.1111111111111111	0.0	0.0	0.29333333333333333	0.0	0.3333333333333333	0.0	0.0	0.0	0.625	0.0	0.0	0.0	1.0	0.875	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.9333333333333333	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	1.0	0.375	0.0	0.75	0.8181818181818182	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.9166666666666666	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	1.0	0.0	0.0	0.0	0.21627906976744188	0.5	1.0	0.8452380952380952	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.125	0.0	0.0	0.0	0.5	0.0	0.3333333333333333	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.3	0.0
GSM2481592	0.0	0.0	0.0	0.08333333333333333	0.03225806451612903	0.4	0.0	0.2	0.14285714285714285	0.0	0.3333333333333333	0.0	0.0	1.0	0.3181818181818182	0.0	0.5263157894736842	0.25	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.25	0.0	0.0	0.0	0.0	0.019230769230769232	0.0	0.0	0.25	0.0	0.0	0.03333333333333333	0.06666666666666667	0.3333333333333333	0.0	0.5	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.2692307692307692	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.25925925925925924	0.5217391304347826	0.0	0.0	0.0	0.03571428571428571	0.0	0.0	0.0	0.0	0.0	0.5666666666666667	0.0	0.0	0.07142857142857142	0.0	0.05263157894736842	0.0	0.0	0.5	0.14285714285714285	0.0	0.2125	0.0	0.0	0.5	0.125	0.05	0.0	0.5	0.5	0.125	0.07142857142857142	0.4	0.15217391304347827	0.0	0.1111111111111111	0.0	0.3333333333333333	1.0	0.8	0.4351851851851852	0.0	0.1	0.04411764705882353	0.5	0.0	1.0	0.0	0.0	0.030303030303030304	0.0	0.0	0.0	0.0	0.1875	0.3	0.0	0.5416666666666667	0.8333333333333334	0.0	0.0196078431372549	0.0	0.0	0.0	0.06666666666666667	0.0	0.6666666666666666	0.0625	0.0	0.0	0.08333333333333333	0.0	0.0	0.08163265306122448	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.1	0.625	0.18181818181818182	0.25925925925925924	0.043478260869565216	0.0	0.35714285714285715	0.5	0.0	0.0	0.125	0.0	0.0	0.8888888888888888	0.75	0.13333333333333333	0.19101123595505617	0.0
GSM2481593	0.016666666666666666	0.0	0.10344827586206896	0.14285714285714285	0.14285714285714285	0.16666666666666666	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.25	0.0	0.0	0.5	0.0	0.0	0.06666666666666667	0.0	0.5454545454545454	0.0	0.0	0.0	0.0	0.0	0.0	0.030303030303030304	0.5	0.0	0.2	0.09090909090909091	0.0	0.02631578947368421	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.0	0.058823529411764705	0.0	0.16666666666666666	0.0	0.0	0.21428571428571427	0.2727272727272727	0.18181818181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3488372093023256	0.0	0.0	0.16666666666666666	0.0	0.16666666666666666	0.0625	0.0	0.4	0.0	0.041666666666666664	0.2	0.0	0.043478260869565216	0.5	0.20833333333333334	0.0	0.2	0.0	0.0	0.25	0.0	0.0	0.34615384615384615	0.0	0.1111111111111111	0.0	0.16666666666666666	0.1	0.13333333333333333	0.38235294117647056	0.03571428571428571	0.0	0.05263157894736842	0.25	0.0	1.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0967741935483871	0.0	0.0	0.25	0.75	0.1	0.07407407407407407	0.2857142857142857	0.0	0.0	0.0	0.1111111111111111	0.6666666666666666	0.29411764705882354	0.0	0.0	0.11764705882352941	0.25	0.0	0.05263157894736842	0.0	0.0	0.0	0.0625	0.0	0.3333333333333333	0.0	0.625	0.6666666666666666	0.8709677419354839	0.09090909090909091	0.0	0.0	0.75	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.2608695652173913	0.02857142857142857	0.0
GSM2481594	0.0	0.0	0.0	0.0	0.043478260869565216	0.5	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.2222222222222222	0.0	0.17142857142857143	0.0	0.7272727272727273	0.25	0.0	0.0	0.0	0.0	0.25	0.1111111111111111	0.047619047619047616	0.0	0.11594202898550725	0.0	0.0	0.1744186046511628	0.0	0.0	0.0	0.0	0.0	0.08	0.10526315789473684	0.0	0.6666666666666666	0.5	0.0	0.0	0.0	0.16666666666666666	0.3333333333333333	0.0	0.0	0.0	0.021739130434782608	0.07692307692307693	0.047619047619047616	0.0	0.0	0.0	0.0	0.0	0.05714285714285714	0.0	0.2702702702702703	0.0	0.3333333333333333	0.0	0.03571428571428571	0.0	0.0	0.07692307692307693	0.0	0.0	0.5111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13333333333333333	0.05263157894736842	0.0	0.16666666666666666	0.5	0.16666666666666666	0.0	0.4	0.0	0.375	0.0	0.0	0.0	0.5	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.5405405405405406	0.043478260869565216	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8333333333333334	0.8	0.3333333333333333	0.0684931506849315	0.21212121212121213	0.0	0.0	0.0	0.034482758620689655	0.6666666666666666	0.0	0.0	0.0	0.08333333333333333	0.6666666666666666	0.125	0.22666666666666666	0.0	0.0	0.0	0.19047619047619047	0.14285714285714285	0.08333333333333333	0.11764705882352941	0.5	0.2777777777777778	0.21875	0.0	0.0	0.7333333333333333	0.0	0.0	0.0	0.125	0.46153846153846156	0.0	0.8888888888888888	0.0	0.029411764705882353	0.1891891891891892	0.0
GSM2481595	0.030303030303030304	0.0	0.0	0.0	0.022727272727272728	0.3333333333333333	0.5	0.0	0.2	0.0	0.3333333333333333	0.0	0.0	0.0	0.8135593220338984	1.0	0.5263157894736842	0.0	0.0625	0.0	0.0967741935483871	0.0	0.5	0.1111111111111111	0.07407407407407407	0.09523809523809523	0.011764705882352941	0.0	0.0	0.10416666666666667	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.3684210526315789	0.16666666666666666	0.0	0.0	0.10526315789473684	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.2727272727272727	0.0	0.1111111111111111	0.1891891891891892	0.0	0.1111111111111111	0.24	0.09523809523809523	0.0	0.5	0.0	0.1	0.0	0.0	0.0	0.0	0.26666666666666666	0.0	0.0	0.0	0.0	0.3076923076923077	0.14285714285714285	0.0	0.0	0.0	0.0625	0.13333333333333333	0.0	0.14285714285714285	0.5	0.15789473684210525	0.0	0.6666666666666666	0.5	0.25	0.125	0.0	1.0	0.5652173913043478	0.0	0.0	0.0	0.2692307692307692	0.7777777777777778	0.21739130434782608	0.6162790697674418	0.375	0.0	0.0	0.0	0.0	1.0	0.2	0.0	0.018867924528301886	0.0	0.0	0.0	0.14814814814814814	0.0	0.0	0.0	0.5416666666666667	0.8166666666666667	1.0	0.046875	0.09523809523809523	0.0	0.0	0.09090909090909091	0.0	0.6666666666666666	0.3793103448275862	1.0	0.08333333333333333	0.29411764705882354	0.25	0.0	0.0625	0.0	0.15	0.0	0.03125	0.0	0.14285714285714285	0.11538461538461539	0.75	0.47058823529411764	0.10810810810810811	0.0	0.0	0.0	0.5	0.25	0.07692307692307693	0.25	0.21052631578947367	0.0	0.8888888888888888	0.43243243243243246	0.0	0.14935064935064934	0.0
GSM2481614	0.0	0.0	0.2	1.0	0.11764705882352941	1.0	0.0	0.0	0.0	0.2	0.16666666666666666	0.0	0.0	0.0	0.1111111111111111	0.0	1.0	0.0	0.0	0.0	0.5	0.0	0.875	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8571428571428572	0.0	0.0	0.0	0.0	0.0	1.0	0.1111111111111111	0.0	0.0	0.29333333333333333	0.0	1.0	0.0	0.0	0.0	0.0	0.5119047619047619	0.0	0.0	0.9411764705882353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.23076923076923078	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.375	1.0	0.75	1.0	0.5	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.21627906976744188	0.75	1.0	0.8452380952380952	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.125	0.0	0.0	0.0	0.5	0.0	0.25	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0
GSM2481615	0.0	0.0	0.2	1.0	0.0	0.0	0.0	0.0	0.0	0.2	0.16666666666666666	0.0	0.0	0.0	0.1111111111111111	0.0	1.0	0.0	1.0	0.0	0.5	0.0	0.875	0.0	0.0	0.0	0.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017241379310344827	0.0	0.0	0.8571428571428572	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.9	1.0	1.0	0.0	0.0	0.0	0.625	0.5119047619047619	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.875	0.0	0.0	0.5	0.23076923076923078	1.0	0.0	0.25	1.0	0.0	0.043478260869565216	0.4	0.375	0.0	0.75	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.05555555555555555	1.0	0.4444444444444444	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	0.0	0.21627906976744188	0.75	1.0	0.8452380952380952	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.125	0.3333333333333333	0.0	0.0	0.5	0.0	0.25	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.5	0.0	1.0	1.0	0.0	0.0	0.5
