Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[developmental stage]	Characteristics[age]	Unit[time unit]	Term Source REF	Term Accession Number	Characteristics[sex]	Characteristics[individual]	Characteristics[organism part]	Characteristics[growth condition]	Characteristics[inferred lineage]	Material Type	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[single cell isolation]	Comment[library construction]	Comment[end bias]	Comment[primer]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Protocol REF	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Protocol REF	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Factor Value[compound]	Factor Value[dose]	Unit[concentration unit]	Factor Value[inferred lineage]
C8_19	ERS5822173	SAMEA8135351	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C8	whole organism	Ctrl	epi	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C8_19	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C8_19	sequencing assay	ERX5141770	RNASeq_C8_19.fastq.gz	RNASeq_C8_19.fastq.gz	ERR5353735	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/005/ERR5353735/ERR5353735.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	epi
C8_2	ERS5822174	SAMEA8135352	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C8	whole organism	Ctrl	pe	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C8_2	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C8_2	sequencing assay	ERX5141771	RNASeq_C8_2.fastq.gz	RNASeq_C8_2.fastq.gz	ERR5353736	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/006/ERR5353736/ERR5353736.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	pe
C8_20	ERS5822175	SAMEA8135353	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C8	whole organism	Ctrl	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C8_20	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C8_20	sequencing assay	ERX5141772	RNASeq_C8_20.fastq.gz	RNASeq_C8_20.fastq.gz	ERR5353737	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/007/ERR5353737/ERR5353737.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	mural
C8_22	ERS5822176	SAMEA8135354	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C8	whole organism	Ctrl	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C8_22	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C8_22	sequencing assay	ERX5141773	RNASeq_C8_22.fastq.gz	RNASeq_C8_22.fastq.gz	ERR5353738	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/008/ERR5353738/ERR5353738.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	mural
C8_23	ERS5822177	SAMEA8135355	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C8	whole organism	Ctrl	polar	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C8_23	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C8_23	sequencing assay	ERX5141774	RNASeq_C8_23.fastq.gz	RNASeq_C8_23.fastq.gz	ERR5353739	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/009/ERR5353739/ERR5353739.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	polar
C8_3	ERS5822178	SAMEA8135356	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C8	whole organism	Ctrl	pe	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C8_3	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C8_3	sequencing assay	ERX5141775	RNASeq_C8_3.fastq.gz	RNASeq_C8_3.fastq.gz	ERR5353740	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/000/ERR5353740/ERR5353740.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	pe
C8_4	ERS5822179	SAMEA8135357	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C8	whole organism	Ctrl	pe	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C8_4	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C8_4	sequencing assay	ERX5141776	RNASeq_C8_4.fastq.gz	RNASeq_C8_4.fastq.gz	ERR5353741	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/001/ERR5353741/ERR5353741.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	pe
C8_5	ERS5822180	SAMEA8135358	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C8	whole organism	Ctrl	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C8_5	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C8_5	sequencing assay	ERX5141777	RNASeq_C8_5.fastq.gz	RNASeq_C8_5.fastq.gz	ERR5353742	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/002/ERR5353742/ERR5353742.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	mural
C8_6	ERS5822181	SAMEA8135359	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C8	whole organism	Ctrl	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C8_6	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C8_6	sequencing assay	ERX5141778	RNASeq_C8_6.fastq.gz	RNASeq_C8_6.fastq.gz	ERR5353743	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/003/ERR5353743/ERR5353743.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	mural
C8_8	ERS5822182	SAMEA8135360	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C8	whole organism	Ctrl	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C8_8	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C8_8	sequencing assay	ERX5141779	RNASeq_C8_8.fastq.gz	RNASeq_C8_8.fastq.gz	ERR5353744	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/004/ERR5353744/ERR5353744.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	mural
C8_9	ERS5822183	SAMEA8135361	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C8	whole organism	Ctrl	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C8_9	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C8_9	sequencing assay	ERX5141780	RNASeq_C8_9.fastq.gz	RNASeq_C8_9.fastq.gz	ERR5353745	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/005/ERR5353745/ERR5353745.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	mural
C8_10	ERS5822184	SAMEA8135362	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C8	whole organism	Ctrl	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C8_10	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C8_10	sequencing assay	ERX5141781	RNASeq_C8_10.fastq.gz	RNASeq_C8_10.fastq.gz	ERR5353746	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/006/ERR5353746/ERR5353746.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	NA
C8_11	ERS5822185	SAMEA8135363	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C8	whole organism	Ctrl	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C8_11	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C8_11	sequencing assay	ERX5141782	RNASeq_C8_11.fastq.gz	RNASeq_C8_11.fastq.gz	ERR5353747	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/007/ERR5353747/ERR5353747.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	NA
C8_12	ERS5822186	SAMEA8135364	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C8	whole organism	Ctrl	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C8_12	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C8_12	sequencing assay	ERX5141783	RNASeq_C8_12.fastq.gz	RNASeq_C8_12.fastq.gz	ERR5353748	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/008/ERR5353748/ERR5353748.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	NA
C8_13	ERS5822187	SAMEA8135365	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C8	whole organism	Ctrl	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C8_13	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C8_13	sequencing assay	ERX5141784	RNASeq_C8_13.fastq.gz	RNASeq_C8_13.fastq.gz	ERR5353749	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/009/ERR5353749/ERR5353749.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	NA
C8_16	ERS5822188	SAMEA8135366	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C8	whole organism	Ctrl	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C8_16	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C8_16	sequencing assay	ERX5141785	RNASeq_C8_16.fastq.gz	RNASeq_C8_16.fastq.gz	ERR5353750	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/000/ERR5353750/ERR5353750.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	NA
C8_21	ERS5822189	SAMEA8135367	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C8	whole organism	Ctrl	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C8_21	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C8_21	sequencing assay	ERX5141786	RNASeq_C8_21.fastq.gz	RNASeq_C8_21.fastq.gz	ERR5353751	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/001/ERR5353751/ERR5353751.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	NA
C8_24	ERS5822190	SAMEA8135368	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C8	whole organism	Ctrl	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C8_24	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C8_24	sequencing assay	ERX5141787	RNASeq_C8_24.fastq.gz	RNASeq_C8_24.fastq.gz	ERR5353752	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/002/ERR5353752/ERR5353752.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	NA
C8_7	ERS5822191	SAMEA8135369	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C8	whole organism	Ctrl	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C8_7	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C8_7	sequencing assay	ERX5141788	RNASeq_C8_7.fastq.gz	RNASeq_C8_7.fastq.gz	ERR5353753	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/003/ERR5353753/ERR5353753.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	NA
C9_1	ERS5822192	SAMEA8135370	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C9	whole organism	Ctrl	polar	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C9_1	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C9_1	sequencing assay	ERX5141789	RNASeq_C9_1.fastq.gz	RNASeq_C9_1.fastq.gz	ERR5353754	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/004/ERR5353754/ERR5353754.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	polar
C9_17	ERS5822193	SAMEA8135371	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C9	whole organism	Ctrl	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C9_17	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C9_17	sequencing assay	ERX5141790	RNASeq_C9_17.fastq.gz	RNASeq_C9_17.fastq.gz	ERR5353755	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/005/ERR5353755/ERR5353755.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	mural
C9_18	ERS5822194	SAMEA8135372	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C9	whole organism	Ctrl	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C9_18	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C9_18	sequencing assay	ERX5141791	RNASeq_C9_18.fastq.gz	RNASeq_C9_18.fastq.gz	ERR5353756	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/006/ERR5353756/ERR5353756.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	mural
C9_21	ERS5822195	SAMEA8135373	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C9	whole organism	Ctrl	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C9_21	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C9_21	sequencing assay	ERX5141792	RNASeq_C9_21.fastq.gz	RNASeq_C9_21.fastq.gz	ERR5353757	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/007/ERR5353757/ERR5353757.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	mural
