stage_order	J_path_order	enters_morula_from	enter_morula_A	is_canonical
4-cell -> morula -> 8-cell -> 2-cell -> blastocyst -> MII oocyte -> zygote/PN	2.788217876785368	4-cell	-0.135697481725658	False
morula -> 8-cell -> MII oocyte -> 2-cell -> zygote/PN -> 4-cell -> blastocyst	2.7882289736210613			False
blastocyst -> MII oocyte -> 8-cell -> 2-cell -> 4-cell -> morula -> zygote/PN	2.7884742845883093	4-cell	-0.135697481725658	False
blastocyst -> 8-cell -> zygote/PN -> 4-cell -> morula -> MII oocyte -> 2-cell	2.7886495034238266	4-cell	-0.135697481725658	False
blastocyst -> 4-cell -> 8-cell -> MII oocyte -> morula -> 2-cell -> zygote/PN	2.788673878530769	MII oocyte	-0.16141955089898677	False
morula -> 8-cell -> zygote/PN -> 4-cell -> blastocyst -> 2-cell -> MII oocyte	2.7887632861854694			False
blastocyst -> 8-cell -> 4-cell -> zygote/PN -> 2-cell -> MII oocyte -> morula	2.789627648487774	MII oocyte	-0.16141955089898677	False
MII oocyte -> blastocyst -> 2-cell -> 8-cell -> morula -> zygote/PN -> 4-cell	2.789702179725862	8-cell	-0.20068847739403312	False
blastocyst -> morula -> 4-cell -> 2-cell -> 8-cell -> zygote/PN -> MII oocyte	2.790932889457451	blastocyst	-0.39573323929505916	False
morula -> MII oocyte -> zygote/PN -> 8-cell -> 4-cell -> blastocyst -> 2-cell	2.7911273195530684			False
8-cell -> 4-cell -> blastocyst -> 2-cell -> zygote/PN -> MII oocyte -> morula	2.791437766410538	MII oocyte	-0.16141955089898677	False
4-cell -> zygote/PN -> blastocyst -> 2-cell -> 8-cell -> morula -> MII oocyte	2.7915136633329243	8-cell	-0.20068847739403312	False
MII oocyte -> 4-cell -> 2-cell -> blastocyst -> 8-cell -> zygote/PN -> morula	2.7916895005774416	zygote/PN	-0.20091201350124943	False
zygote/PN -> MII oocyte -> 4-cell -> morula -> 2-cell -> 8-cell -> blastocyst	2.792042942281479	4-cell	-0.135697481725658	False
blastocyst -> MII oocyte -> 8-cell -> zygote/PN -> morula -> 4-cell -> 2-cell	2.792076446537782	zygote/PN	-0.20091201350124943	False
4-cell -> MII oocyte -> blastocyst -> 2-cell -> 8-cell -> zygote/PN -> morula	2.7929711997443567	zygote/PN	-0.20091201350124943	False
blastocyst -> zygote/PN -> 2-cell -> 8-cell -> 4-cell -> morula -> MII oocyte	2.793308901861344	4-cell	-0.135697481725658	False
MII oocyte -> 2-cell -> blastocyst -> zygote/PN -> 4-cell -> 8-cell -> morula	2.7935055018417807	8-cell	-0.20068847739403312	False
blastocyst -> 4-cell -> morula -> 2-cell -> MII oocyte -> 8-cell -> zygote/PN	2.793998817764726	4-cell	-0.135697481725658	False
morula -> 8-cell -> blastocyst -> 2-cell -> 4-cell -> zygote/PN -> MII oocyte	2.7942549172784936			False
blastocyst -> zygote/PN -> 8-cell -> 2-cell -> MII oocyte -> morula -> 4-cell	2.7944937214141348	MII oocyte	-0.16141955089898677	False
blastocyst -> zygote/PN -> 8-cell -> 4-cell -> 2-cell -> morula -> MII oocyte	2.7946931587820605	2-cell	-0.2658915429166202	False
blastocyst -> 8-cell -> zygote/PN -> MII oocyte -> 2-cell -> morula -> 4-cell	2.794797816542916	2-cell	-0.2658915429166202	False
morula -> MII oocyte -> 8-cell -> 2-cell -> blastocyst -> 4-cell -> zygote/PN	2.7952295173347483			False
zygote/PN -> morula -> 8-cell -> 2-cell -> blastocyst -> MII oocyte -> 4-cell	2.7964576023424654	zygote/PN	-0.20091201350124943	False
2-cell -> morula -> 4-cell -> MII oocyte -> zygote/PN -> 8-cell -> blastocyst	2.796654874039814	2-cell	-0.2658915429166202	False
8-cell -> 2-cell -> morula -> 4-cell -> MII oocyte -> zygote/PN -> blastocyst	2.797280128431091	2-cell	-0.2658915429166202	False
blastocyst -> morula -> MII oocyte -> 4-cell -> zygote/PN -> 2-cell -> 8-cell	2.798424738875644	blastocyst	-0.39573323929505916	False
4-cell -> zygote/PN -> morula -> 8-cell -> 2-cell -> MII oocyte -> blastocyst	2.798786924155277	zygote/PN	-0.20091201350124943	False
4-cell -> 2-cell -> blastocyst -> 8-cell -> zygote/PN -> MII oocyte -> morula	2.7991225526971637	MII oocyte	-0.16141955089898677	False
zygote/PN -> 8-cell -> 2-cell -> blastocyst -> 4-cell -> morula -> MII oocyte	2.7996853078764747	4-cell	-0.135697481725658	False
MII oocyte -> 8-cell -> 2-cell -> blastocyst -> zygote/PN -> 4-cell -> morula	2.799927909086975	4-cell	-0.135697481725658	False
MII oocyte -> morula -> zygote/PN -> 4-cell -> 2-cell -> 8-cell -> blastocyst	2.8002368760303957	MII oocyte	-0.16141955089898677	False
morula -> 4-cell -> blastocyst -> 2-cell -> 8-cell -> MII oocyte -> zygote/PN	2.8004864617435015			False
4-cell -> zygote/PN -> 8-cell -> 2-cell -> blastocyst -> MII oocyte -> morula	2.8004994982657894	MII oocyte	-0.16141955089898677	False
blastocyst -> MII oocyte -> 4-cell -> morula -> 2-cell -> zygote/PN -> 8-cell	2.8005397656935305	4-cell	-0.135697481725658	False
8-cell -> MII oocyte -> zygote/PN -> 2-cell -> blastocyst -> 4-cell -> morula	2.80056613341478	4-cell	-0.135697481725658	False
2-cell -> zygote/PN -> 8-cell -> morula -> 4-cell -> MII oocyte -> blastocyst	2.8006588875726113	8-cell	-0.20068847739403312	False
8-cell -> zygote/PN -> MII oocyte -> morula -> 4-cell -> blastocyst -> 2-cell	2.8014184490898337	MII oocyte	-0.16141955089898677	False
MII oocyte -> 4-cell -> 2-cell -> blastocyst -> 8-cell -> morula -> zygote/PN	2.8015240765506224	8-cell	-0.20068847739403312	False
zygote/PN -> 4-cell -> MII oocyte -> morula -> 8-cell -> blastocyst -> 2-cell	2.8017258455250307	MII oocyte	-0.16141955089898677	False
MII oocyte -> zygote/PN -> blastocyst -> 2-cell -> 8-cell -> 4-cell -> morula	2.8017740035893604	4-cell	-0.135697481725658	False
MII oocyte -> zygote/PN -> blastocyst -> 2-cell -> 4-cell -> morula -> 8-cell	2.801892051291121	4-cell	-0.135697481725658	False
MII oocyte -> 4-cell -> zygote/PN -> 8-cell -> blastocyst -> 2-cell -> morula	2.802128039900087	2-cell	-0.2658915429166202	False
morula -> zygote/PN -> 4-cell -> blastocyst -> 2-cell -> 8-cell -> MII oocyte	2.802783699895228			False
4-cell -> MII oocyte -> blastocyst -> 2-cell -> 8-cell -> morula -> zygote/PN	2.8028057757175375	8-cell	-0.20068847739403312	False
morula -> 8-cell -> blastocyst -> 2-cell -> 4-cell -> MII oocyte -> zygote/PN	2.8028883243893907			False
morula -> 8-cell -> zygote/PN -> 4-cell -> MII oocyte -> blastocyst -> 2-cell	2.803304682866359			False
zygote/PN -> blastocyst -> 2-cell -> 8-cell -> morula -> MII oocyte -> 4-cell	2.803524396382885	8-cell	-0.20068847739403312	False
zygote/PN -> MII oocyte -> blastocyst -> 2-cell -> 8-cell -> morula -> 4-cell	2.803747212971257	8-cell	-0.20068847739403312	False
blastocyst -> morula -> MII oocyte -> zygote/PN -> 8-cell -> 2-cell -> 4-cell	2.8038305508468127	blastocyst	-0.39573323929505916	False
8-cell -> zygote/PN -> morula -> MII oocyte -> 4-cell -> blastocyst -> 2-cell	2.8039258861602314	zygote/PN	-0.20091201350124943	False
blastocyst -> zygote/PN -> 4-cell -> 8-cell -> MII oocyte -> morula -> 2-cell	2.804237888977847	MII oocyte	-0.16141955089898677	False
MII oocyte -> 2-cell -> blastocyst -> 4-cell -> 8-cell -> zygote/PN -> morula	2.8043519960276915	zygote/PN	-0.20091201350124943	False
blastocyst -> 8-cell -> MII oocyte -> 2-cell -> zygote/PN -> 4-cell -> morula	2.8051257316090474	4-cell	-0.135697481725658	False
morula -> 4-cell -> MII oocyte -> zygote/PN -> 2-cell -> 8-cell -> blastocyst	2.8060221398227343			False
morula -> 8-cell -> MII oocyte -> 4-cell -> blastocyst -> 2-cell -> zygote/PN	2.8062624584015277			False
zygote/PN -> blastocyst -> 2-cell -> 8-cell -> morula -> 4-cell -> MII oocyte	2.806548852650822	8-cell	-0.20068847739403312	False
8-cell -> morula -> 2-cell -> blastocyst -> zygote/PN -> MII oocyte -> 4-cell	2.807250521253422	8-cell	-0.20068847739403312	False
MII oocyte -> morula -> 4-cell -> blastocyst -> 2-cell -> 8-cell -> zygote/PN	2.8079136562486156	MII oocyte	-0.16141955089898677	False
4-cell -> 2-cell -> MII oocyte -> zygote/PN -> morula -> 8-cell -> blastocyst	2.8080409732723712	zygote/PN	-0.20091201350124943	False
blastocyst -> MII oocyte -> 8-cell -> zygote/PN -> 4-cell -> morula -> 2-cell	2.8082388778879017	4-cell	-0.135697481725658	False
2-cell -> blastocyst -> 8-cell -> MII oocyte -> 4-cell -> zygote/PN -> morula	2.808279824753878	zygote/PN	-0.20091201350124943	False
MII oocyte -> 8-cell -> zygote/PN -> 2-cell -> blastocyst -> 4-cell -> morula	2.808703743222968	4-cell	-0.135697481725658	False
blastocyst -> 8-cell -> 4-cell -> zygote/PN -> morula -> MII oocyte -> 2-cell	2.8088456557061106	zygote/PN	-0.20091201350124943	False
2-cell -> morula -> zygote/PN -> MII oocyte -> 4-cell -> 8-cell -> blastocyst	2.8088803933424957	2-cell	-0.2658915429166202	False
4-cell -> 2-cell -> blastocyst -> 8-cell -> morula -> MII oocyte -> zygote/PN	2.8090286770553967	8-cell	-0.20068847739403312	False
blastocyst -> morula -> zygote/PN -> 8-cell -> 2-cell -> 4-cell -> MII oocyte	2.8092908958000953	blastocyst	-0.39573323929505916	False
blastocyst -> MII oocyte -> 2-cell -> zygote/PN -> 8-cell -> morula -> 4-cell	2.8094328247614335	8-cell	-0.20068847739403312	False
blastocyst -> zygote/PN -> morula -> 4-cell -> 8-cell -> 2-cell -> MII oocyte	2.8098152453698053	zygote/PN	-0.20091201350124943	False
8-cell -> MII oocyte -> zygote/PN -> morula -> 2-cell -> 4-cell -> blastocyst	2.8098897887058296	zygote/PN	-0.20091201350124943	False
2-cell -> 8-cell -> zygote/PN -> morula -> 4-cell -> MII oocyte -> blastocyst	2.8099716235315157	zygote/PN	-0.20091201350124943	False
8-cell -> morula -> 4-cell -> blastocyst -> 2-cell -> MII oocyte -> zygote/PN	2.8104402799508494	8-cell	-0.20068847739403312	False
8-cell -> morula -> MII oocyte -> 2-cell -> blastocyst -> 4-cell -> zygote/PN	2.810782155702876	8-cell	-0.20068847739403312	False
blastocyst -> zygote/PN -> morula -> MII oocyte -> 2-cell -> 8-cell -> 4-cell	2.810973121862162	zygote/PN	-0.20091201350124943	False
2-cell -> blastocyst -> 8-cell -> MII oocyte -> zygote/PN -> 4-cell -> morula	2.8119121817131223	4-cell	-0.135697481725658	False
blastocyst -> morula -> 2-cell -> 8-cell -> zygote/PN -> 4-cell -> MII oocyte	2.811957720425603	blastocyst	-0.39573323929505916	False
MII oocyte -> 2-cell -> blastocyst -> 4-cell -> morula -> 8-cell -> zygote/PN	2.8121873856970874	4-cell	-0.135697481725658	False
zygote/PN -> 2-cell -> blastocyst -> 4-cell -> 8-cell -> morula -> MII oocyte	2.8122666780619263	8-cell	-0.20068847739403312	False
morula -> 8-cell -> 4-cell -> blastocyst -> 2-cell -> MII oocyte -> zygote/PN	2.8127304459606166			False
8-cell -> morula -> zygote/PN -> 4-cell -> blastocyst -> 2-cell -> MII oocyte	2.8127375181025758	8-cell	-0.20068847739403312	False
zygote/PN -> 8-cell -> 2-cell -> blastocyst -> MII oocyte -> 4-cell -> morula	2.813179725036052	4-cell	-0.135697481725658	False
blastocyst -> morula -> 2-cell -> 4-cell -> MII oocyte -> zygote/PN -> 8-cell	2.813555507997747	blastocyst	-0.39573323929505916	False
MII oocyte -> 2-cell -> blastocyst -> 4-cell -> 8-cell -> morula -> zygote/PN	2.8141865720008723	8-cell	-0.20068847739403312	False
blastocyst -> morula -> 4-cell -> zygote/PN -> MII oocyte -> 2-cell -> 8-cell	2.8142510155263656	blastocyst	-0.39573323929505916	False
zygote/PN -> MII oocyte -> morula -> 4-cell -> 2-cell -> 8-cell -> blastocyst	2.814281909275791	MII oocyte	-0.16141955089898677	False
2-cell -> 4-cell -> zygote/PN -> morula -> 8-cell -> MII oocyte -> blastocyst	2.8147687101957524	zygote/PN	-0.20091201350124943	False
zygote/PN -> 8-cell -> morula -> MII oocyte -> 2-cell -> blastocyst -> 4-cell	2.815278867827375	8-cell	-0.20068847739403312	False
8-cell -> zygote/PN -> 2-cell -> morula -> MII oocyte -> 4-cell -> blastocyst	2.8154239804464853	2-cell	-0.2658915429166202	False
morula -> MII oocyte -> 4-cell -> 2-cell -> 8-cell -> zygote/PN -> blastocyst	2.815637930028748			False
morula -> 4-cell -> 2-cell -> 8-cell -> zygote/PN -> MII oocyte -> blastocyst	2.815860746617119			False
8-cell -> morula -> MII oocyte -> 4-cell -> zygote/PN -> blastocyst -> 2-cell	2.8161254529324706	8-cell	-0.20068847739403312	False
zygote/PN -> 8-cell -> 2-cell -> MII oocyte -> morula -> 4-cell -> blastocyst	2.816217639262788	MII oocyte	-0.16141955089898677	False
2-cell -> blastocyst -> MII oocyte -> zygote/PN -> 8-cell -> morula -> 4-cell	2.8162192748655084	8-cell	-0.20068847739403312	False
8-cell -> morula -> 4-cell -> zygote/PN -> MII oocyte -> blastocyst -> 2-cell	2.816348269520842	8-cell	-0.20068847739403312	False
blastocyst -> zygote/PN -> morula -> 2-cell -> MII oocyte -> 4-cell -> 8-cell	2.816515746252802	zygote/PN	-0.20091201350124943	False
zygote/PN -> morula -> MII oocyte -> 4-cell -> 2-cell -> 8-cell -> blastocyst	2.816789346346189	zygote/PN	-0.20091201350124943	False
blastocyst -> 8-cell -> MII oocyte -> morula -> 4-cell -> zygote/PN -> 2-cell	2.8169688528495085	MII oocyte	-0.16141955089898677	False
8-cell -> blastocyst -> 2-cell -> 4-cell -> MII oocyte -> zygote/PN -> morula	2.817027980333316	zygote/PN	-0.20091201350124943	False
MII oocyte -> 4-cell -> morula -> 8-cell -> zygote/PN -> blastocyst -> 2-cell	2.817530682926682	4-cell	-0.135697481725658	False
MII oocyte -> 8-cell -> zygote/PN -> morula -> 2-cell -> 4-cell -> blastocyst	2.818027398514018	zygote/PN	-0.20091201350124943	False
zygote/PN -> MII oocyte -> morula -> 2-cell -> blastocyst -> 4-cell -> 8-cell	2.818530401924443	MII oocyte	-0.16141955089898677	False
morula -> 8-cell -> 4-cell -> zygote/PN -> MII oocyte -> blastocyst -> 2-cell	2.818638435530609			False
blastocyst -> MII oocyte -> 2-cell -> 8-cell -> zygote/PN -> morula -> 4-cell	2.8187455607203384	zygote/PN	-0.20091201350124943	False
MII oocyte -> zygote/PN -> morula -> 8-cell -> blastocyst -> 2-cell -> 4-cell	2.8190364338545626	zygote/PN	-0.20091201350124943	False
MII oocyte -> blastocyst -> 2-cell -> 8-cell -> zygote/PN -> 4-cell -> morula	2.8190771463510327	4-cell	-0.135697481725658	False
blastocyst -> zygote/PN -> 2-cell -> 8-cell -> MII oocyte -> morula -> 4-cell	2.81909631900556	MII oocyte	-0.16141955089898677	False
2-cell -> blastocyst -> zygote/PN -> MII oocyte -> 8-cell -> morula -> 4-cell	2.819448380847172	8-cell	-0.20068847739403312	False
MII oocyte -> 4-cell -> 8-cell -> morula -> zygote/PN -> blastocyst -> 2-cell	2.8195298692304673	8-cell	-0.20068847739403312	False
morula -> 2-cell -> 8-cell -> 4-cell -> MII oocyte -> zygote/PN -> blastocyst	2.8195824348235994			False
blastocyst -> morula -> 8-cell -> zygote/PN -> 2-cell -> 4-cell -> MII oocyte	2.819873079681763	blastocyst	-0.39573323929505916	False
morula -> zygote/PN -> 8-cell -> MII oocyte -> 4-cell -> blastocyst -> 2-cell	2.820020119102931			False
8-cell -> MII oocyte -> 4-cell -> blastocyst -> 2-cell -> zygote/PN -> morula	2.8204021143454527	zygote/PN	-0.20091201350124943	False
MII oocyte -> zygote/PN -> 4-cell -> 8-cell -> blastocyst -> 2-cell -> morula	2.8204124270947006	2-cell	-0.2658915429166202	False
blastocyst -> morula -> 8-cell -> 4-cell -> 2-cell -> zygote/PN -> MII oocyte	2.8205373953570048	blastocyst	-0.39573323929505916	False
zygote/PN -> 8-cell -> morula -> 2-cell -> 4-cell -> MII oocyte -> blastocyst	2.820595406301279	8-cell	-0.20068847739403312	False
MII oocyte -> 8-cell -> 2-cell -> blastocyst -> 4-cell -> morula -> zygote/PN	2.8206089792460665	4-cell	-0.135697481725658	False
2-cell -> blastocyst -> zygote/PN -> MII oocyte -> morula -> 8-cell -> 4-cell	2.8210281315538643	MII oocyte	-0.16141955089898677	False
MII oocyte -> zygote/PN -> blastocyst -> 4-cell -> 2-cell -> 8-cell -> morula	2.821235781427321	8-cell	-0.20068847739403312	False
blastocyst -> MII oocyte -> morula -> 4-cell -> 2-cell -> zygote/PN -> 8-cell	2.8227787326878424	MII oocyte	-0.16141955089898677	False
MII oocyte -> blastocyst -> 2-cell -> 8-cell -> morula -> 4-cell -> zygote/PN	2.822843476679624	8-cell	-0.20068847739403312	False
MII oocyte -> blastocyst -> 2-cell -> zygote/PN -> 4-cell -> 8-cell -> morula	2.824416440627498	8-cell	-0.20068847739403312	False
morula -> 4-cell -> MII oocyte -> zygote/PN -> blastocyst -> 2-cell -> 8-cell	2.824436811506958			False
blastocyst -> morula -> zygote/PN -> 4-cell -> MII oocyte -> 2-cell -> 8-cell	2.8251816607889886	blastocyst	-0.39573323929505916	False
zygote/PN -> 2-cell -> blastocyst -> MII oocyte -> 4-cell -> 8-cell -> morula	2.825761095221504	8-cell	-0.20068847739403312	False
blastocyst -> MII oocyte -> 2-cell -> morula -> 4-cell -> zygote/PN -> 8-cell	2.8257837237091517	2-cell	-0.2658915429166202	False
2-cell -> blastocyst -> zygote/PN -> morula -> 8-cell -> 4-cell -> MII oocyte	2.826560024892199	zygote/PN	-0.20091201350124943	False
blastocyst -> MII oocyte -> morula -> zygote/PN -> 2-cell -> 8-cell -> 4-cell	2.8266762449260923	MII oocyte	-0.16141955089898677	False
8-cell -> 4-cell -> blastocyst -> 2-cell -> MII oocyte -> zygote/PN -> morula	2.826870101904542	zygote/PN	-0.20091201350124943	False
4-cell -> 8-cell -> morula -> MII oocyte -> zygote/PN -> blastocyst -> 2-cell	2.8270344697352416	8-cell	-0.20068847739403312	False
8-cell -> morula -> zygote/PN -> 4-cell -> MII oocyte -> blastocyst -> 2-cell	2.827278914783465	8-cell	-0.20068847739403312	False
blastocyst -> morula -> 2-cell -> 8-cell -> 4-cell -> zygote/PN -> MII oocyte	2.8272914730898537	blastocyst	-0.39573323929505916	False
4-cell -> morula -> 8-cell -> zygote/PN -> MII oocyte -> blastocyst -> 2-cell	2.8276939887051733	4-cell	-0.135697481725658	False
morula -> zygote/PN -> MII oocyte -> 8-cell -> 4-cell -> blastocyst -> 2-cell	2.828393262319781			False
blastocyst -> MII oocyte -> 8-cell -> 4-cell -> zygote/PN -> morula -> 2-cell	2.8284350301701853	zygote/PN	-0.20091201350124943	False
2-cell -> 8-cell -> 4-cell -> morula -> MII oocyte -> zygote/PN -> blastocyst	2.828714916566639	4-cell	-0.135697481725658	False
blastocyst -> 8-cell -> 4-cell -> morula -> 2-cell -> zygote/PN -> MII oocyte	2.828820902874311	4-cell	-0.135697481725658	False
2-cell -> morula -> MII oocyte -> 4-cell -> zygote/PN -> 8-cell -> blastocyst	2.8290689528773654	2-cell	-0.2658915429166202	False
blastocyst -> 8-cell -> MII oocyte -> zygote/PN -> 2-cell -> morula -> 4-cell	2.82925695999824	2-cell	-0.2658915429166202	False
4-cell -> 8-cell -> morula -> zygote/PN -> MII oocyte -> blastocyst -> 2-cell	2.8296931750089582	8-cell	-0.20068847739403312	False
8-cell -> 2-cell -> morula -> MII oocyte -> 4-cell -> zygote/PN -> blastocyst	2.829694207268642	2-cell	-0.2658915429166202	False
blastocyst -> zygote/PN -> 2-cell -> MII oocyte -> 8-cell -> morula -> 4-cell	2.8297605525159826	8-cell	-0.20068847739403312	False
4-cell -> MII oocyte -> morula -> 8-cell -> zygote/PN -> blastocyst -> 2-cell	2.8298261346644376	MII oocyte	-0.16141955089898677	False
8-cell -> 2-cell -> morula -> 4-cell -> zygote/PN -> MII oocyte -> blastocyst	2.8299170238570133	2-cell	-0.2658915429166202	False
morula -> MII oocyte -> zygote/PN -> 2-cell -> blastocyst -> 4-cell -> 8-cell	2.830154636918062			False
8-cell -> morula -> 4-cell -> 2-cell -> blastocyst -> zygote/PN -> MII oocyte	2.8301589819680357	8-cell	-0.20068847739403312	False
MII oocyte -> 8-cell -> morula -> 2-cell -> 4-cell -> zygote/PN -> blastocyst	2.8302269652862573	8-cell	-0.20068847739403312	False
blastocyst -> MII oocyte -> 8-cell -> 2-cell -> zygote/PN -> morula -> 4-cell	2.830507262241998	zygote/PN	-0.20091201350124943	False
8-cell -> zygote/PN -> MII oocyte -> 2-cell -> morula -> 4-cell -> blastocyst	2.8312502570972065	2-cell	-0.2658915429166202	False
blastocyst -> zygote/PN -> 2-cell -> MII oocyte -> morula -> 8-cell -> 4-cell	2.8313403032226754	MII oocyte	-0.16141955089898677	False
2-cell -> 8-cell -> 4-cell -> morula -> zygote/PN -> MII oocyte -> blastocyst	2.8313736218403553	4-cell	-0.135697481725658	False
zygote/PN -> 4-cell -> MII oocyte -> 2-cell -> morula -> 8-cell -> blastocyst	2.8315576535324043	2-cell	-0.2658915429166202	False
blastocyst -> morula -> MII oocyte -> 4-cell -> 2-cell -> 8-cell -> zygote/PN	2.831980375405899	blastocyst	-0.39573323929505916	False
morula -> 8-cell -> 4-cell -> 2-cell -> blastocyst -> zygote/PN -> MII oocyte	2.832449147977802			False
blastocyst -> morula -> 8-cell -> zygote/PN -> MII oocyte -> 2-cell -> 4-cell	2.8326749000645473	blastocyst	-0.39573323929505916	False
