sample_id	stage	A_raw	n_age_regions_used	Hm_raw	rna_stage	Hr_raw	P_raw	A	P	Hm	Hr	stage_order
GSM2986386	8-cell	0.23160654790231117	3	0.0058014475928499	8-cell	7.008318594141211	0.6354066812794584	0.5958980454735453	1.0	0.0460829545988217	0.23667709995994704	4
GSM2986388	8-cell	0.3881701367045683	3	0.0029615606559695	8-cell	7.008318594141211	0.6354066812794584	0.9987188525905356	1.0	0.005138361239771955	0.23667709995994704	4
GSM2986389	8-cell	0.0	4	0.0035248589700845	8-cell	7.008318594141211	0.6354066812794584	0.0	1.0	0.013259818510395784	0.23667709995994704	4
GSM2481644	morula	0.05753309183607523	11	0.0046017126059753	morula	6.871444681274461	0.6069585656148415	0.14802628546420774	0.8974013993086855	0.028785554290988908	0.0	5
GSM2481645	morula	0.13184711681546066	23	0.0049876824665311	morula	6.871444681274461	0.6069585656148415	0.33922805690620633	0.8974013993086855	0.03435034589732879	0.0	5
GSM2481646	morula	0.06630562260434443	28	0.0059059664523438	morula	6.871444681274461	0.6069585656148415	0.17059703739680449	0.8974013993086855	0.047589874520440265	0.0	5
GSM2481647	morula	0.017981343797112182	27	0.005089834122174	morula	6.871444681274461	0.6069585656148415	0.04626400989408332	0.8974013993086855	0.0358231362211037	0.0	5
GSM2481648	morula	0.04920791398459261	29	0.005209464545319	morula	6.871444681274461	0.6069585656148415	0.12660652313516246	0.8974013993086855	0.03754792989701805	0.0	5
GSM2481649	morula	0.04042619177106661	21	0.0048733942954508	morula	6.871444681274461	0.6069585656148415	0.1040121226299618	0.8974013993086855	0.03270257512523856	0.0	5
GSM2481650	morula	0.16344070276033057	80	0.026173951537801	morula	6.871444681274461	0.6069585656148415	0.42051486112034825	0.8974013993086855	0.33980728527515563	0.0	5
GSM2481651	morula	0.21739187244626804	92	0.0273753429104814	morula	6.871444681274461	0.6069585656148415	0.5593252568455241	0.8974013993086855	0.35712856683064775	0.0	5
GSM2481592	blastocyst	0.24288731722800325	124	0.0672672028182835	blastocyst	7.011920883742807	0.3581308171552688	0.6249222179483804	0.0	0.9322768098995668	0.24290604043709701	6
GSM2481593	blastocyst	0.22388005917439646	139	0.0627391462679105	blastocyst	7.011920883742807	0.3581308171552688	0.5760186440790745	0.0	0.866992719975387	0.24290604043709701	6
GSM2481594	blastocyst	0.24873630340108374	140	0.0623105099622277	blastocyst	7.011920883742807	0.3581308171552688	0.6399710128123778	0.0	0.8608127770321703	0.24290604043709701	6
GSM2481595	blastocyst	0.27573705018099653	134	0.0669907209837009	blastocyst	7.011920883742807	0.3581308171552688	0.7094409495572689	0.0	0.9282905820884753	0.24290604043709701	6
GSM2986409	blastocyst	0.24288731722800325	124	0.0672672028182835	blastocyst	7.011920883742807	0.3581308171552688	0.6249222179483804	0.0	0.9322768098995668	0.24290604043709701	6
