source	term_id	term_name	p_value_gprofiler	significant_gprofiler	term_size	query_size	intersection_size	precision	recall	representative_genes
WP	WP:WP236	Adipogenesis	1.0	False	130	19	1	0.05263157894736842	0.007692307692307693	WNT5B
WP	WP:WP2361	Gastric cancer network 1	1.0	False	28	19	1	0.05263157894736842	0.03571428571428571	SMOC2
WP	WP:WP2369	Histone modifications	1.0	False	65	19	1	0.05263157894736842	0.015384615384615385	SMYD1
WP	WP:WP24	Peptide GPCRs	1.0	False	75	19	1	0.05263157894736842	0.013333333333333334	FSHR
WP	WP:WP2406	Cardiac progenitor differentiation	1.0	False	53	19	1	0.05263157894736842	0.018867924528301886	NKX2-5
WP	WP:WP2571	Polycystic kidney disease pathway	1.0	False	84	19	2	0.10526315789473684	0.023809523809523808	WNT5B,WNT7B
REAC	REAC:R-HSA-162582	Signal Transduction	1.0	False	2570	21	7	0.3333333333333333	0.002723735408560311	FSHR,RASA3,WNT5B,GREM2,ATN1,PLEKHG5,WNT7B
REAC	REAC:R-HSA-201451	Signaling by BMP	1.0	False	31	21	1	0.047619047619047616	0.03225806451612903	GREM2
REAC	REAC:R-HSA-372790	Signaling by GPCR	1.0	False	695	21	3	0.14285714285714285	0.004316546762589928	FSHR,PLEKHG5,WNT7B
REAC	REAC:R-HSA-194315	Signaling by Rho GTPases	1.0	False	701	21	1	0.047619047619047616	0.0014265335235378032	PLEKHG5
REAC	REAC:R-HSA-9716542	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	1.0	False	716	21	1	0.047619047619047616	0.0013966480446927375	PLEKHG5
REAC	REAC:R-HSA-9006936	Signaling by TGFB family members	1.0	False	156	21	1	0.047619047619047616	0.00641025641025641	GREM2
REAC	REAC:R-HSA-195721	Signaling by WNT	1.0	False	327	21	2	0.09523809523809523	0.0061162079510703364	WNT5B,WNT7B
REAC	REAC:R-HSA-8849932	Synaptic adhesion-like molecules	1.0	False	21	21	1	0.047619047619047616	0.047619047619047616	LRFN2
REAC	REAC:R-HSA-1483191	Synthesis of PC	1.0	False	28	21	1	0.047619047619047616	0.03571428571428571	CHAT
REAC	REAC:R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	1.0	False	83	21	1	0.047619047619047616	0.012048192771084338	NR2F2
REAC	REAC:R-HSA-112315	Transmission across Chemical Synapses	1.0	False	258	21	1	0.047619047619047616	0.003875968992248062	CHAT
REAC	REAC:R-HSA-382551	Transport of small molecules	1.0	False	729	21	1	0.047619047619047616	0.0013717421124828531	SLC3A1
REAC	REAC:R-HSA-948021	Transport to the Golgi and subsequent modification	1.0	False	187	21	1	0.047619047619047616	0.0053475935828877	ANK2
WP	WP:WP1991	SRF and miRs in smooth muscle differentiation and proliferation	1.0	False	11	19	1	0.05263157894736842	0.09090909090909091	NKX2-5
GO:BP	GO:0061448	connective tissue development	1.0	False	291	34	2	0.058823529411764705	0.006872852233676976	WNT5B,WNT7B
KEGG	KEGG:04310	Wnt signaling pathway	1.0	False	178	21	2	0.09523809523809523	0.011235955056179775	WNT5B,WNT7B
GO:BP	GO:2000026	regulation of multicellular organismal development	1.0	False	1392	34	2	0.058823529411764705	0.0014367816091954023	SMOC2,NKX2-5
GO:BP	GO:0090287	regulation of cellular response to growth factor stimulus	1.0	False	318	34	2	0.058823529411764705	0.006289308176100629	GREM2,SMOC2
GO:BP	GO:0090288	negative regulation of cellular response to growth factor stimulus	1.0	False	103	34	1	0.029411764705882353	0.009708737864077669	GREM2
GO:BP	GO:0090303	positive regulation of wound healing	1.0	False	61	34	1	0.029411764705882353	0.01639344262295082	SMOC2
GO:BP	GO:0072337	modified amino acid transport	1.0	False	40	34	1	0.029411764705882353	0.025	SLC3A1
GO:BP	GO:0072348	sulfur compound transport	1.0	False	65	34	1	0.029411764705882353	0.015384615384615385	SLC3A1
GO:BP	GO:0072359	circulatory system development	1.0	False	1135	34	6	0.17647058823529413	0.0052863436123348016	ANK2,NR2F2,WNT7B,SMOC2,SMYD1,NKX2-5
GO:BP	GO:0072657	protein localization to membrane	1.0	False	445	34	1	0.029411764705882353	0.0022471910112359553	ANK2
GO:BP	GO:0072659	protein localization to plasma membrane	1.0	False	286	34	1	0.029411764705882353	0.0034965034965034965	ANK2
GO:BP	GO:0080090	regulation of primary metabolic process	1.0	False	5215	34	12	0.35294117647058826	0.0023010546500479385	IRF9,PRR16,NR2F2,ATN1,ST18,ARID3C,ALX4,SMOC2,DAPL1,SMYD1,HOXD10,NKX2-5
GO:BP	GO:0090257	regulation of muscle system process	1.0	False	226	34	2	0.058823529411764705	0.008849557522123894	ANK2,NKX2-5
GO:BP	GO:0080134	regulation of response to stress	1.0	False	1410	34	1	0.029411764705882353	0.0007092198581560284	SMOC2
GO:BP	GO:0086002	cardiac muscle cell action potential involved in contraction	1.0	False	59	34	1	0.029411764705882353	0.01694915254237288	ANK2
GO:BP	GO:0086003	cardiac muscle cell contraction	1.0	False	82	34	1	0.029411764705882353	0.012195121951219513	ANK2
GO:BP	GO:0086004	regulation of cardiac muscle cell contraction	1.0	False	35	34	1	0.029411764705882353	0.02857142857142857	ANK2
GO:BP	GO:0086005	ventricular cardiac muscle cell action potential	1.0	False	34	34	1	0.029411764705882353	0.029411764705882353	ANK2
GO:BP	GO:0086009	membrane repolarization	1.0	False	53	34	1	0.029411764705882353	0.018867924528301886	ANK2
GO:BP	GO:0086010	membrane depolarization during action potential	1.0	False	29	34	1	0.029411764705882353	0.034482758620689655	ANK2
GO:BP	GO:0086012	membrane depolarization during cardiac muscle cell action potential	1.0	False	21	34	1	0.029411764705882353	0.047619047619047616	ANK2
GO:BP	GO:0086014	atrial cardiac muscle cell action potential	1.0	False	18	34	1	0.029411764705882353	0.05555555555555555	ANK2
GO:BP	GO:0072044	collecting duct development	1.0	False	14	34	1	0.029411764705882353	0.07142857142857142	WNT7B
GO:BP	GO:0086001	cardiac muscle cell action potential	1.0	False	83	34	1	0.029411764705882353	0.012048192771084338	ANK2
GO:BP	GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	1.0	False	149	34	1	0.029411764705882353	0.006711409395973154	GREM2
GO:BP	GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	1.0	False	270	34	1	0.029411764705882353	0.003703703703703704	GREM2
GO:BP	GO:0090090	negative regulation of canonical Wnt signaling pathway	1.0	False	137	34	1	0.029411764705882353	0.0072992700729927005	NKX2-5
GO:BP	GO:0097190	apoptotic signaling pathway	1.0	False	612	34	1	0.029411764705882353	0.0016339869281045752	DAPL1
GO:BP	GO:0097435	supramolecular fiber organization	1.0	False	798	34	2	0.058823529411764705	0.002506265664160401	KRT25,NKX2-5
GO:BP	GO:0097479	synaptic vesicle localization	1.0	False	62	34	1	0.029411764705882353	0.016129032258064516	PCDH17
GO:BP	GO:0097485	neuron projection guidance	1.0	False	235	34	1	0.029411764705882353	0.00425531914893617	WNT7B
GO:BP	GO:0097553	calcium ion transmembrane import into cytosol	1.0	False	182	34	1	0.029411764705882353	0.005494505494505495	ANK2
GO:BP	GO:0097581	lamellipodium organization	1.0	False	89	34	1	0.029411764705882353	0.011235955056179775	ABLIM1
GO:BP	GO:0097722	sperm motility	1.0	False	199	34	1	0.029411764705882353	0.005025125628140704	CCDC146
GO:BP	GO:0098609	cell-cell adhesion	1.0	False	965	34	4	0.11764705882352941	0.004145077720207254	PCDH17,DSC1,WNT7B,DAPL1
GO:BP	GO:0098655	monoatomic cation transmembrane transport	1.0	False	859	34	1	0.029411764705882353	0.0011641443538998836	ANK2
GO:BP	GO:0098657	import into cell	1.0	False	958	34	2	0.058823529411764705	0.0020876826722338203	ANK2,GSG1L
GO:BP	GO:0098771	inorganic ion homeostasis	1.0	False	445	34	1	0.029411764705882353	0.0022471910112359553	ANK2
GO:BP	GO:0098884	postsynaptic neurotransmitter receptor internalization	1.0	False	31	34	1	0.029411764705882353	0.03225806451612903	GSG1L
GO:BP	GO:0086015	SA node cell action potential	1.0	False	11	34	1	0.029411764705882353	0.09090909090909091	ANK2
GO:BP	GO:0086018	SA node cell to atrial cardiac muscle cell signaling	1.0	False	11	34	1	0.029411764705882353	0.09090909090909091	ANK2
GO:BP	GO:0086026	atrial cardiac muscle cell to AV node cell signaling	1.0	False	18	34	1	0.029411764705882353	0.05555555555555555	ANK2
GO:BP	GO:0086046	membrane depolarization during SA node cell action potential	1.0	False	5	34	1	0.029411764705882353	0.2	ANK2
GO:BP	GO:0086065	cell communication involved in cardiac conduction	1.0	False	57	34	1	0.029411764705882353	0.017543859649122806	ANK2
GO:BP	GO:0086066	atrial cardiac muscle cell to AV node cell communication	1.0	False	18	34	1	0.029411764705882353	0.05555555555555555	ANK2
GO:BP	GO:0086070	SA node cell to atrial cardiac muscle cell communication	1.0	False	13	34	1	0.029411764705882353	0.07692307692307693	ANK2
GO:BP	GO:0086091	regulation of heart rate by cardiac conduction	1.0	False	42	34	1	0.029411764705882353	0.023809523809523808	ANK2
GO:BP	GO:0090066	regulation of anatomical structure size	1.0	False	498	34	2	0.058823529411764705	0.004016064257028112	PRR16,WNT7B
GO:BP	GO:0072053	renal inner medulla development	1.0	False	2	34	1	0.029411764705882353	0.5	WNT7B
GO:BP	GO:0097091	synaptic vesicle clustering	1.0	False	17	34	1	0.029411764705882353	0.058823529411764705	PCDH17
GO:BP	GO:0072054	renal outer medulla development	1.0	False	2	34	1	0.029411764705882353	0.5	WNT7B
GO:BP	GO:0072061	inner medullary collecting duct development	1.0	False	2	34	1	0.029411764705882353	0.5	WNT7B
GO:BP	GO:0072006	nephron development	1.0	False	159	34	1	0.029411764705882353	0.006289308176100629	WNT7B
GO:BP	GO:0072009	nephron epithelium development	1.0	False	123	34	1	0.029411764705882353	0.008130081300813009	WNT7B
GO:BP	GO:0070371	ERK1 and ERK2 cascade	1.0	False	300	34	1	0.029411764705882353	0.0033333333333333335	FSHR
GO:BP	GO:0070372	regulation of ERK1 and ERK2 cascade	1.0	False	276	34	1	0.029411764705882353	0.0036231884057971015	FSHR
GO:BP	GO:0070374	positive regulation of ERK1 and ERK2 cascade	1.0	False	189	34	1	0.029411764705882353	0.005291005291005291	FSHR
GO:BP	GO:0070498	interleukin-1-mediated signaling pathway	1.0	False	31	34	1	0.029411764705882353	0.03225806451612903	ST18
GO:BP	GO:0035137	hindlimb morphogenesis	1.0	False	35	34	2	0.058823529411764705	0.05714285714285714	ALX4,HOXD10
GO:BP	GO:0070588	calcium ion transmembrane transport	1.0	False	326	34	1	0.029411764705882353	0.003067484662576687	ANK2
GO:BP	GO:0070741	response to interleukin-6	1.0	False	35	34	1	0.029411764705882353	0.02857142857142857	ST18
GO:BP	GO:0072001	renal system development	1.0	False	331	34	1	0.029411764705882353	0.0030211480362537764	WNT7B
GO:BP	GO:0070848	response to growth factor	1.0	False	734	34	2	0.058823529411764705	0.0027247956403269754	GREM2,SMOC2
GO:BP	GO:0070925	organelle assembly	1.0	False	1057	34	3	0.08823529411764706	0.002838221381267739	CCDC146,ABLIM1,NKX2-5
GO:BP	GO:0070972	protein localization to endoplasmic reticulum	1.0	False	33	34	1	0.029411764705882353	0.030303030303030304	ANK2
GO:BP	GO:0071300	cellular response to retinoic acid	1.0	False	66	34	2	0.058823529411764705	0.030303030303030304	WNT5B,WNT7B
GO:BP	GO:0071345	cellular response to cytokine stimulus	1.0	False	891	34	2	0.058823529411764705	0.002244668911335578	GREM2,ST18
GO:BP	GO:0071347	cellular response to interleukin-1	1.0	False	83	34	1	0.029411764705882353	0.012048192771084338	ST18
GO:BP	GO:0071354	cellular response to interleukin-6	1.0	False	31	34	1	0.029411764705882353	0.03225806451612903	ST18
GO:BP	GO:0071356	cellular response to tumor necrosis factor	1.0	False	198	34	1	0.029411764705882353	0.005050505050505051	ST18
GO:BP	GO:0061383	trabecula morphogenesis	1.0	False	48	34	1	0.029411764705882353	0.020833333333333332	NKX2-5
GO:BP	GO:0061384	heart trabecula morphogenesis	1.0	False	33	34	1	0.029411764705882353	0.030303030303030304	NKX2-5
GO:BP	GO:0070887	cellular response to chemical stimulus	1.0	False	2199	34	5	0.14705882352941177	0.002273760800363802	FSHR,WNT5B,PLEKHG5,WNT7B,SMOC2
GO:BP	GO:0071901	negative regulation of protein serine/threonine kinase activity	1.0	False	53	34	1	0.029411764705882353	0.018867924528301886	NR2F2
GO:BP	GO:0071900	regulation of protein serine/threonine kinase activity	1.0	False	193	34	1	0.029411764705882353	0.0051813471502590676	NR2F2
GO:BP	GO:0071897	DNA biosynthetic process	1.0	False	165	34	1	0.029411764705882353	0.006060606060606061	SMOC2
GO:BP	GO:0072070	loop of Henle development	1.0	False	12	34	1	0.029411764705882353	0.08333333333333333	WNT7B
GO:BP	GO:0072073	kidney epithelium development	1.0	False	152	34	1	0.029411764705882353	0.006578947368421052	WNT7B
GO:BP	GO:0072080	nephron tubule development	1.0	False	100	34	1	0.029411764705882353	0.01	WNT7B
GO:BP	GO:0072089	stem cell proliferation	1.0	False	125	34	1	0.029411764705882353	0.008	WNT7B
GO:BP	GO:0072148	epithelial cell fate commitment	1.0	False	15	34	1	0.029411764705882353	0.06666666666666667	NR2F2
GO:BP	GO:0072170	metanephric tubule development	1.0	False	25	34	1	0.029411764705882353	0.04	WNT7B
GO:BP	GO:0072205	metanephric collecting duct development	1.0	False	9	34	1	0.029411764705882353	0.1111111111111111	WNT7B
GO:BP	GO:0072207	metanephric epithelium development	1.0	False	29	34	1	0.029411764705882353	0.034482758620689655	WNT7B
GO:BP	GO:0072234	metanephric nephron tubule development	1.0	False	23	34	1	0.029411764705882353	0.043478260869565216	WNT7B
GO:BP	GO:0072236	metanephric loop of Henle development	1.0	False	6	34	1	0.029411764705882353	0.16666666666666666	WNT7B
GO:BP	GO:0072243	metanephric nephron epithelium development	1.0	False	26	34	1	0.029411764705882353	0.038461538461538464	WNT7B
GO:BP	GO:0071363	cellular response to growth factor stimulus	1.0	False	706	34	2	0.058823529411764705	0.0028328611898017	GREM2,SMOC2
GO:BP	GO:0071371	cellular response to gonadotropin stimulus	1.0	False	17	34	1	0.029411764705882353	0.058823529411764705	FSHR
GO:BP	GO:0071372	cellular response to follicle-stimulating hormone stimulus	1.0	False	10	34	1	0.029411764705882353	0.1	FSHR
GO:BP	GO:0071396	cellular response to lipid	1.0	False	600	34	2	0.058823529411764705	0.0033333333333333335	WNT5B,WNT7B
GO:BP	GO:0071495	cellular response to endogenous stimulus	1.0	False	1238	34	3	0.08823529411764706	0.0024232633279483036	FSHR,GREM2,SMOC2
GO:BP	GO:0071705	nitrogen compound transport	1.0	False	798	34	1	0.029411764705882353	0.0012531328320802004	SLC3A1
GO:BP	GO:0071772	response to BMP	1.0	False	171	34	1	0.029411764705882353	0.005847953216374269	GREM2
GO:BP	GO:0071773	cellular response to BMP stimulus	1.0	False	171	34	1	0.029411764705882353	0.005847953216374269	GREM2
GO:BP	GO:0071774	response to fibroblast growth factor	1.0	False	161	34	1	0.029411764705882353	0.006211180124223602	SMOC2
GO:BP	GO:0071840	cellular component organization or biogenesis	1.0	False	8538	34	13	0.38235294117647056	0.0015226048254860622	PCDH17,DSC1,ANK2,CCDC146,PRR16,GSG1L,ABLIM1,LRFN2,KRT25,WNT7B,SMOC2,SMYD1,NKX2-5
GO:BP	GO:0072060	outer medullary collecting duct development	1.0	False	1	34	1	0.029411764705882353	1.0	WNT7B
KEGG	KEGG:04350	TGF-beta signaling pathway	1.0	False	109	21	1	0.047619047619047616	0.009174311926605505	GREM2
GO:BP	GO:0090407	organophosphate biosynthetic process	1.0	False	603	34	1	0.029411764705882353	0.001658374792703151	CHAT
GO:BP	GO:0099537	trans-synaptic signaling	1.0	False	772	34	3	0.08823529411764706	0.0038860103626943004	PCDH17,LRFN2,CHAT
GO:BP	GO:1905314	semi-lunar valve development	1.0	False	49	34	1	0.029411764705882353	0.02040816326530612	NKX2-5
GO:BP	GO:1905330	regulation of morphogenesis of an epithelium	1.0	False	66	34	1	0.029411764705882353	0.015151515151515152	WNT5B
GO:BP	GO:1905332	positive regulation of morphogenesis of an epithelium	1.0	False	37	34	1	0.029411764705882353	0.02702702702702703	WNT5B
GO:BP	GO:1990709	presynaptic active zone organization	1.0	False	11	34	1	0.029411764705882353	0.09090909090909091	PCDH17
GO:BP	GO:1990778	protein localization to cell periphery	1.0	False	355	34	1	0.029411764705882353	0.0028169014084507044	ANK2
GO:BP	GO:1990822	basic amino acid transmembrane transport	1.0	False	20	34	1	0.029411764705882353	0.05	SLC3A1
GO:BP	GO:1903034	regulation of response to wounding	1.0	False	163	34	1	0.029411764705882353	0.006134969325153374	SMOC2
GO:BP	GO:1903036	positive regulation of response to wounding	1.0	False	68	34	1	0.029411764705882353	0.014705882352941176	SMOC2
GO:BP	GO:1903037	regulation of leukocyte cell-cell adhesion	1.0	False	375	34	1	0.029411764705882353	0.0026666666666666666	DAPL1
GO:BP	GO:1905209	positive regulation of cardiocyte differentiation	1.0	False	14	34	1	0.029411764705882353	0.07142857142857142	NKX2-5
GO:BP	GO:1903038	negative regulation of leukocyte cell-cell adhesion	1.0	False	143	34	1	0.029411764705882353	0.006993006993006993	DAPL1
GO:BP	GO:1903131	mononuclear cell differentiation	1.0	False	523	34	1	0.029411764705882353	0.0019120458891013384	ARID3C
GO:BP	GO:1903169	regulation of calcium ion transmembrane transport	1.0	False	144	34	1	0.029411764705882353	0.006944444444444444	ANK2
GO:BP	GO:1903514	release of sequestered calcium ion into cytosol by endoplasmic reticulum	1.0	False	37	34	1	0.029411764705882353	0.02702702702702703	ANK2
GO:BP	GO:1903522	regulation of blood circulation	1.0	False	254	34	2	0.058823529411764705	0.007874015748031496	ANK2,NKX2-5
GO:BP	GO:1903524	positive regulation of blood circulation	1.0	False	38	34	1	0.029411764705882353	0.02631578947368421	NKX2-5
GO:BP	GO:1903779	regulation of cardiac conduction	1.0	False	25	34	2	0.058823529411764705	0.08	ANK2,NKX2-5
GO:BP	GO:1904018	positive regulation of vasculature development	1.0	False	167	34	1	0.029411764705882353	0.005988023952095809	SMOC2
GO:BP	GO:1904019	epithelial cell apoptotic process	1.0	False	82	34	1	0.029411764705882353	0.012195121951219513	NKX2-5
GO:BP	GO:1904030	negative regulation of cyclin-dependent protein kinase activity	1.0	False	16	34	1	0.029411764705882353	0.0625	NR2F2
GO:BP	GO:1903115	regulation of actin filament-based movement	1.0	False	40	34	1	0.029411764705882353	0.025	ANK2
GO:BP	GO:1905207	regulation of cardiocyte differentiation	1.0	False	26	34	1	0.029411764705882353	0.038461538461538464	NKX2-5
GO:BP	GO:1905198	manchette assembly	1.0	False	11	34	1	0.029411764705882353	0.09090909090909091	CCDC146
GO:BP	GO:1905039	carboxylic acid transmembrane transport	1.0	False	152	34	1	0.029411764705882353	0.006578947368421052	SLC3A1
GO:BP	GO:2000050	regulation of non-canonical Wnt signaling pathway	1.0	False	26	34	1	0.029411764705882353	0.038461538461538464	WNT5B
GO:BP	GO:2000052	positive regulation of non-canonical Wnt signaling pathway	1.0	False	15	34	1	0.029411764705882353	0.06666666666666667	WNT5B
GO:BP	GO:2000142	regulation of DNA-templated transcription initiation	1.0	False	81	34	1	0.029411764705882353	0.012345679012345678	NKX2-5
GO:BP	GO:2000144	positive regulation of DNA-templated transcription initiation	1.0	False	68	34	1	0.029411764705882353	0.014705882352941176	NKX2-5
GO:BP	GO:2000145	regulation of cell motility	1.0	False	1005	34	3	0.08823529411764706	0.0029850746268656717	WNT5B,NR2F2,SMOC2
GO:BP	GO:2000146	negative regulation of cell motility	1.0	False	308	34	1	0.029411764705882353	0.003246753246753247	NR2F2
GO:BP	GO:2000147	positive regulation of cell motility	1.0	False	571	34	2	0.058823529411764705	0.0035026269702276708	WNT5B,SMOC2
GO:BP	GO:2000278	regulation of DNA biosynthetic process	1.0	False	85	34	1	0.029411764705882353	0.011764705882352941	SMOC2
GO:BP	GO:2000573	positive regulation of DNA biosynthetic process	1.0	False	46	34	1	0.029411764705882353	0.021739130434782608	SMOC2
GO:BP	GO:2000736	regulation of stem cell differentiation	1.0	False	81	34	1	0.029411764705882353	0.012345679012345678	NKX2-5
GO:BP	GO:2000738	positive regulation of stem cell differentiation	1.0	False	23	34	1	0.029411764705882353	0.043478260869565216	NKX2-5
GO:BP	GO:2000807	regulation of synaptic vesicle clustering	1.0	False	7	34	1	0.029411764705882353	0.14285714285714285	PCDH17
GO:BP	GO:2001026	regulation of endothelial cell chemotaxis	1.0	False	21	34	1	0.029411764705882353	0.047619047619047616	SMOC2
GO:BP	GO:2001028	positive regulation of endothelial cell chemotaxis	1.0	False	15	34	1	0.029411764705882353	0.06666666666666667	SMOC2
GO:BP	GO:2001141	regulation of RNA biosynthetic process	1.0	False	3397	34	9	0.2647058823529412	0.0026493965263467765	IRF9,NR2F2,ATN1,ST18,ARID3C,ALX4,SMYD1,HOXD10,NKX2-5
GO:BP	GO:1904062	regulation of monoatomic cation transmembrane transport	1.0	False	258	34	1	0.029411764705882353	0.003875968992248062	ANK2
GO:BP	GO:1904064	positive regulation of cation transmembrane transport	1.0	False	117	34	1	0.029411764705882353	0.008547008547008548	ANK2
GO:BP	GO:1904071	presynaptic active zone assembly	1.0	False	4	34	1	0.029411764705882353	0.25	PCDH17
GO:BP	GO:1904103	regulation of convergent extension involved in gastrulation	1.0	False	2	34	1	0.029411764705882353	0.5	WNT5B
GO:BP	GO:1904105	positive regulation of convergent extension involved in gastrulation	1.0	False	2	34	1	0.029411764705882353	0.5	WNT5B
GO:BP	GO:1904936	interneuron migration	1.0	False	15	34	1	0.029411764705882353	0.06666666666666667	NR2F2
GO:BP	GO:1904035	regulation of epithelial cell apoptotic process	1.0	False	55	34	1	0.029411764705882353	0.01818181818181818	NKX2-5
GO:BP	GO:0090304	nucleic acid metabolic process	1.0	False	7401	34	10	0.29411764705882354	0.0013511687609782462	IRF9,NR2F2,ATN1,ST18,ARID3C,ALX4,SMOC2,SMYD1,HOXD10,NKX2-5
GO:BP	GO:1904036	negative regulation of epithelial cell apoptotic process	1.0	False	28	34	1	0.029411764705882353	0.03571428571428571	NKX2-5
GO:BP	GO:0160307	protein biosynthetic process	1.0	False	712	34	2	0.058823529411764705	0.0028089887640449437	PRR16,DAPL1
