cluster_name	acc_2-cell_mean	acc_2-cell_max	acc_4-cell_mean	acc_4-cell_max	acc_8-cell_mean	acc_8-cell_max	acc_morula_mean	acc_morula_max	n_overlapping_peaks	meth_2_cell	meth_4_cell	meth_8_cell	meth_morula	meth_blastocyst	basin_residual_rank	observed_minus_strict_pred_delta_beta	latent_residual_delta_beta	module_id	curvature	is_inverted_u	is_u_shape
cluster_4889	-0.19552694624999994	1.215175191	-0.12114589995000002	0.854082723	0.5934635837	2.027190703	0.69390860785	2.06016942	20	0.21980807103295447	0.10246536353381172	0.3374842603955989	0.4714285714285714	0.3431438127090301	84	0.1775516334381394	-0.015037580151164553	M01	-0.2622290697525137	True	False
cluster_4897									0	0.15	0.0	0.005555555555555557	0.0	0.0	89	-0.031220836913798258	-0.01366492636868455	M06	0.0055555555555555	False	False
cluster_4899									0	0.029166666666666667	0.04142857142857143	0.057777777777777775	0.0	0.13333333333333336	121	-0.059205846130387915	0.007327443864934964	M00	0.191111111111111	False	True
cluster_4904									0	0.05	0.0	0.5	0.0	0.0	18	-0.2204698686929519	0.07951997997463606	M12	0.5	False	False
cluster_4907									0	0.2599446386946387	0.4286666666666666	0.4320658141347797	0.23214285714285715	0.22051282051282048	54	-0.1481369219125609	0.028191874667370782	M08	0.18829292036188588	False	False
cluster_4909									0	0.11555555555555555	0.01	0.6099999999999998	0.0	0.5755555555555556	39	-0.3182889463960755	0.0455104341629634	M15	1.1855555555555553	False	True
cluster_4920	-0.8137245135	-0.250885864	0.17018859949999993	1.0657280409999998	-0.0360641575	0.41820824	-0.5375087559999999	-0.210570734	2	0.08520358491071353	0.06335858585858585	0.0816198070934913	0.13541666666666666	0.3901449275362319	75	0.017542968032702166	0.019617327282446258	M13	0.20093140129639006	False	False
cluster_5002	-0.05712799359999998	0.71387884	0.3939334882	1.388943301	-0.158640414	0.296653274	-0.8750030294	-0.344442992	5	0.4017110712389997	0.36289011153254336	0.4900816503341478	0.09455128205128203	0.4819085843709646	28	-0.3262877823532926	-0.06206678272947911	M01	0.7828876706025484	False	True
cluster_5020	-0.140426778375	0.717560132	0.384662488625	1.388943301	-0.007336246374999996	0.973680898	-0.6553253875	-0.126622892	8	0.12549351723392033	0.0020512820512820517	0.04261664261664262	0.02083333333333333	0.0908385093167702	83	-0.024119501666228383	-0.015386451646331638	M00	0.0917884852667461	False	True
cluster_5024	-0.262996337	0.71387884	0.373672515	1.388943301	0.05070952757142858	0.973680898	-0.7308543154285715	-0.20949426	7	0.04166666666666666	0.005	0.0	0.0	0.04	136	-0.010587155722975531	-0.004546241878128551	M02	0.04	False	False
cluster_5064	-0.2838570815384615	0.71387884	0.29217902407692303	1.388943301	0.2501697850769231	1.4588179609999998	-0.3087862028461539	1.017316803	13	0.09652315822680753	0.04773497967793384	0.08095989159112083	0.0	0.0281733746130031	56	-0.08798507302188784	-0.026514052553844446	M07	0.10913326620412388	False	True
cluster_5215	-0.05415558952941176	0.706178249	0.037530461117647046	1.766862123	0.35175699541176475	2.220907522	0.313585376882353	2.0854897340000003	17	0.17106060606060608	0.1227142857142857	0.07959910459910459	1.0	0.25	65	0.8148807074730644	0.02257791147741315	M13	-1.6704008954008955	True	False
cluster_5240	-0.21838729752941177	0.706178249	0.10106988370588235	1.766862123	0.25439053982352944	2.056946706	0.30835851129411757	2.0854897340000003	17	0.075	0.04	0.06444444444444444	0.0	0.0	50	-0.057839199101874864	0.030657010714861713	M06	0.0644444444444444	False	False
cluster_5252	-0.2612927009473684	0.706178249	0.14635657615789477	1.766862123	0.34937187363157896	2.056946706	0.1751024924736842	1.644779131	19	0.0	0.27	0.022222222222222227	0.0	1.0	139	-0.11914105469925293	0.0044561738151872405	M15	1.022222222222222	False	True
cluster_5307	-0.2171065470952381	0.706178249	0.16738431519047622	1.766862123	0.2489644943809524	2.056946706	0.17775505247619044	1.644779131	21	0.0	0.004444444444444445	0.011111111111111113	0.0	0.06000000000000001	148	-0.014967062885084934	-0.002172344139453054	M02	0.0711111111111111	False	True
cluster_5336	-0.27607193765217397	0.706178249	0.20823682017391307	1.766862123	0.32990672400000004	2.056946706	0.16075562617391304	1.644779131	23	0.09928571428571427	0.08	0.08333333333333333	0.0	0.0	115	-0.07892614210866405	0.00859409368006767	M06	0.0833333333333333	False	False
cluster_5400	0.05154515100000001	0.968807498	-0.35751462850000004	-0.357108183	-0.677181347	-0.376495411	-0.337068425	0.643446293	2	0.004470877768662838	0.007892976588628763	0.019787940136199597	0.0	0.0158947970268725	125	-0.024713052990296625	0.00690351861809765	M02	0.035682737163072	False	True
cluster_5447	0.6335851665	0.968807498	-0.528474197	-0.357921074	-0.8063574345000001	-0.376495411	-0.858729041	-0.399874939	2	0.0	0.005	0.004232804232804232	0.0	0.0	113	-0.014610287148903597	0.00867662871760068	M02	0.0042328042328042	False	False
cluster_5516	0.19080182800000006	0.994847549	0.023009596500000007	0.310295309	-0.29788756	-0.034180457000000004	-0.9350170645	-0.400460905	2	0.125	0.04	0.05925925925925925	0.0	0.0	85	-0.09363665043189832	0.0145793093893729	M07	0.0592592592592592	False	False
cluster_5580	-0.49585821259999996	0.46887771	0.26000154119999996	0.912339857	-0.2496069314	0.970195358	0.6871017704	1.968560645	5	0.025	0.0	0.0	0.0	0.0	156	-0.004664703199253952	-1.2258168814039169e-05	M02	0.0	False	False
cluster_5599	-0.6069104902857142	0.46887771	0.26364026542857144	1.07377136	0.03320373128571425	2.016275728	0.5679394668571428	1.968560645	7	0.08607142857142858	0.034	0.05234860924516097	0.09375	0.029629629629629624	87	0.021082107461539268	0.014392782084662069	M06	-0.10552176112520947	True	False
cluster_5608	-0.6069104902857142	0.46887771	0.26364026542857144	1.07377136	0.03320373128571425	2.016275728	0.5679394668571428	1.968560645	7	0.08107284038450972	0.03034881698376366	0.06403091220084682	0.0	0.09435483870967742	114	-0.07432066152103105	0.008632481304293806	M00	0.1583857509105242	False	True
cluster_5656	-0.7665591271666666	-0.157210042	0.12958586600000002	1.07377136	0.493653457	2.016275728	0.5889355736666666	1.968560645	6	0.05166666666666666	0.028171122994652405	0.061910986616868974	0.0	0.12	106	-0.08382954018762044	0.010248699091131932	M14	0.18191098661686889	False	True
cluster_5659	-0.7665591271666666	-0.157210042	0.12958586600000002	1.07377136	0.493653457	2.016275728	0.5889355736666666	1.968560645	6	0.13333333333333333	0.05333333333333333	0.06666666666666668	0.0	0.0	110	-0.09015086365838527	0.009463649726266442	M07	0.0666666666666666	False	False
cluster_5661	-0.8884289442	-0.421565319	0.16279749240000002	1.07377136	0.5991790972000001	2.016275728	0.41118150059999997	1.968560645	5	0.903125	0.09	0.7822222222222219	0.7916666666666667	0.5416666666666667	35	0.16847657816768324	0.051670412114539495	M01	-0.2594444444444448	True	False
cluster_5678	-0.8884289442	-0.421565319	0.16279749240000002	1.07377136	0.5991790972000001	2.016275728	0.41118150059999997	1.968560645	5	0.4226190476190477	0.6101960784313726	0.0417989417989418	0.6862745098039216	0.8066666666666666	4	0.28924559652860776	-0.16456915596653188	M10	-0.5240834111422348	False	False
cluster_5679	-0.8884289442	-0.421565319	0.16279749240000002	1.07377136	0.5991790972000001	2.016275728	0.41118150059999997	1.968560645	5	0.38907635467980295	0.3525291005291005	0.5709321386858208	0.5	0.2866666666666667	31	0.01191051782286745	-0.06131858774405247	M01	-0.1424011946475125	False	False
cluster_5760	1.102084363	1.102084363	-0.755474357	-0.755474357	-1.20853184	-1.20853184	1.22353073	1.22353073	1	0.08885022948041388	0.0666024346024346	0.05378577987402089	0.171875	0.04573158220670307	92	0.09272216979768716	0.013484134338562334	M06	-0.2442326379192762	True	False
cluster_5923	-0.63754466975	0.242130144	-0.015784474250000013	0.981507106	0.31481923675	0.896367459	0.07055736325	1.851899126	4	0.2001124437781109	0.048344988344988335	0.3910493827160493	0.013888888888888888	0.11861471861471863	20	-0.21327507160262552	0.0774541554875099	M09	0.4818863235529903	False	True
cluster_5928	-0.63754466975	0.242130144	-0.015784474250000013	0.981507106	0.31481923675	0.896367459	0.07055736325	1.851899126	4	0.1606060606060606	0.08	0.22430199430199424	0.0	0.0	63	-0.1478406828267043	0.02366686550510441	M04	0.2243019943019942	False	False
cluster_5966	-0.4914712377777778	1.050176361	-0.051700435222222244	1.635803201	0.2753692315555556	0.896367459	0.35704966155555545	1.851899126	9	0.0	0.0	0.011111111111111113	0.0	0.0	135	-0.006998677226548026	-0.004766905141351932	M02	0.0111111111111111	False	False
cluster_5977	-0.4596705543636363	1.050176361	-0.005768947818181835	1.635803201	0.3431352132727273	0.94129751	0.45986059836363624	1.851899126	11	0.05455090718248612	0.04063403263403264	0.06802425506823308	1.0	0.04484848484848485	38	0.8549572312818791	0.04621324834127211	M06	-1.8871272600832825	True	False
cluster_6020	-0.39624780349999994	1.050176361	-0.03369917735714285	1.635803201	0.26345072778571427	0.94129751	0.22297081885714284	1.851899126	14	0.036706349206349215	0.049504840324913764	0.01423761423761424	0.0	0.029118773946360157	100	-0.03728257169463604	-0.011444463148376315	M06	0.0433563881839743	False	True
cluster_6087									0	0.2	0.4828571428571429	0.5088888888888888	1.0	0.6666666666666666	22	0.4452380336659061	-0.07473464492067426	M10	-0.8244444444444444	True	False
cluster_6114	-0.957681439	-0.957681439	-0.5615354579999999	-0.5615354579999999	1.037215059	1.037215059	-0.664971657	-0.664971657	1	0.4380275923240976	0.2979237760361513	0.5232050531171626	0.2272727272727273	0.15968559837728194	33	-0.19884179631592366	-0.05900512375137872	M01	0.2283451969489899	False	False
cluster_6143	-0.957681439	-0.957681439	-0.5615354579999999	-0.5615354579999999	1.037215059	1.037215059	-0.664971657	-0.664971657	1	0.05	0.0	0.8037037037037039	0.0	0.2	49	-0.3783579650199369	0.03248292470823936	M08	1.003703703703704	False	True
cluster_6163	-0.193102015	1.221897832	-0.28589342199999995	0.203218473	0.4251660773333333	1.037215059	-0.41662308366666667	0.050379367	3	0.13541754139580225	0.3595535947712418	0.3610440242019189	0.0	0.016666666666666666	155	-0.29174881585383466	-0.00018083828924028627	M08	0.3777106908685855	False	True
cluster_6171	-0.193102015	1.221897832	-0.28589342199999995	0.203218473	0.4251660773333333	1.037215059	-0.41662308366666667	0.050379367	3	0.11330266357206012	0.14661335765683592	0.2763552645736553	0.15833333333333333	0.1323529411764706	70	-0.05886813429899046	0.021250280367365745	M04	0.09204153908345927	False	False
cluster_6262	-0.193102015	1.221897832	-0.28589342199999995	0.203218473	0.4251660773333333	1.037215059	-0.41662308366666667	0.050379367	3	0.16166666666666668	0.3495238095238096	0.07609427609427609	0.0	0.2333333333333333	2	-0.22329559998725115	-0.1912454605053165	M10	0.3094276094276093	False	True
cluster_6275	-0.193102015	1.221897832	-0.28589342199999995	0.203218473	0.4251660773333333	1.037215059	-0.41662308366666667	0.050379367	3	0.04199134199134199	0.018036363636363642	0.0401058201058201	0.0	0.025	140	-0.0438543076863948	-0.004303317856818155	M06	0.06510582010582011	False	True
cluster_6400	-0.5058193502	1.221897832	-0.08833924119999999	0.210695105	0.7045703208	1.476969686	0.08897375539999999	1.302369181	5	0.1236491090562027	0.05373110450413482	0.1022695664759132	0.05	0.1010127103472968	117	-0.07021070920749578	0.007936545118927506	M04	0.10328227682321	False	True
cluster_6406	-0.5058193502	1.221897832	-0.08833924119999999	0.210695105	0.7045703208	1.476969686	0.08897375539999999	1.302369181	5	0.016666666666666666	0.02666666666666666	0.022222222222222227	0.0	0.0	69	-0.03939850043333856	0.021592150581891487	M02	0.0222222222222222	False	False
cluster_6410	-0.5058193502	1.221897832	-0.08833924119999999	0.210695105	0.7045703208	1.476969686	0.08897375539999999	1.302369181	5	0.01986238793064215	0.031907480603132775	0.018347298347298348	0.017857142857142856	0.06333333333333332	154	-0.024474245487543345	0.0005424621144622049	M06	0.045966345966346	False	True
cluster_6442	-0.3016792691111111	1.221897832	-0.3110539578888888	0.328301109	0.5203003905555555	1.576236012	0.3996295670000001	1.302369181	9	0.05	0.04	0.0	0.0	0.0	93	-0.015299962991754797	-0.013198134685181622	M02	0.0	False	False
cluster_6495	-0.3239379619333333	1.221897832	-0.07710238166666666	1.35706471	0.7099012865333333	1.808531776	0.1908751656	1.302369181	15	0.2604291541791542	0.19974242424242425	0.2437020495844025	0.0	0.0568452380952381	23	-0.2050325310592072	0.07461082849874705	M09	0.3005472876796404	False	True
cluster_6498	-0.3239379619333333	1.221897832	-0.07710238166666666	1.35706471	0.7099012865333333	1.808531776	0.1908751656	1.302369181	15	0.05	0.0	0.5	1.0	0.028571428571428567	10	0.6839411513095702	0.12336847335978415	M12	-1.4714285714285715	True	False
cluster_6518	-0.3239379619333333	1.221897832	-0.07710238166666666	1.35706471	0.7099012865333333	1.808531776	0.1908751656	1.302369181	15	0.057179487179487176	0.12895238095238096	0.13150960895213767	0.5	0.11190476190476192	59	0.3466789280921529	0.024956902722702987	M04	-0.7565856291431006	True	False
cluster_6532	-0.331077949	1.221897832	-0.12433010281250001	1.35706471	0.7564254166250001	1.808531776	0.2810479545000001	1.6336397880000002	16	0.34361354225484664	0.12337373737373734	0.3156073437703985	0.09375	0.08660633484162898	41	-0.15080890837579172	0.043380022403272996	M09	0.2147136786120274	False	False
cluster_6604	-0.331077949	1.221897832	-0.12433010281250001	1.35706471	0.7564254166250001	1.808531776	0.2810479545000001	1.6336397880000002	16	0.6816468253968253	0.8173492063492064	0.9893365893365892	0.8898809523809523	0.625	44	0.018876363642905125	0.04068701600287178	M03	-0.16542531542531547	False	False
cluster_6651	-0.3039750262352941	1.221897832	-0.10047627000000002	1.35706471	0.6766300351176471	1.808531776	0.2759873700588236	1.6336397880000002	17	0.6725003504296672	0.3857946816926621	0.6546166341780376	0.5178571428571428	0.3557338086749852	19	-0.07383800124525662	-0.07784538965855077	M01	-0.025363842861262864	False	False
cluster_6655	-0.3039750262352941	1.221897832	-0.10047627000000002	1.35706471	0.6766300351176471	1.808531776	0.2759873700588236	1.6336397880000002	17	0.4160415928157864	0.31231328320802004	0.5552155194879653	0.5	0.3432688737124221	14	0.015422882905597847	-0.10061235696372343	M01	-0.10151560679961258	False	False
cluster_6871	-0.551575237	-0.551575237	0.090062338	0.090062338	-0.7312770559999999	-0.7312770559999999	1.056105408	1.056105408	1	0.01918011346890657	0.03947619047619047	0.03244875705654088	0.0	0.03557312252964427	128	-0.030644137554901738	0.006441220815951875	M02	0.068021879586185	False	True
cluster_6892	-0.551575237	-0.551575237	0.090062338	0.090062338	-0.7312770559999999	-0.7312770559999999	1.056105408	1.056105408	1	0.05	0.04	0.04444444444444445	0.0	0.0	3	-0.10137309368940643	-0.1797887109823562	M05	0.0444444444444444	False	False
cluster_6960	-0.4606751793333334	-0.044957828	-0.644494575	-0.030389494	0.13909698566666664	1.138795447	1.6387179753333332	2.3353779	3	0.35	0.4460634920634921	0.43820987654320975	0.03125	0.2895238095238095	12	-0.3775473110042004	-0.11508728696770935	M01	0.6652336860670192	False	True
cluster_6975	-0.565317166	-0.000925967	-0.3739242016	0.396697329	-0.23910084199999998	1.138795447	1.34243392	2.3353779	5	0.9166666666666669	0.928	0.7148148148148149	1.0	0.45	36	0.1711368283058644	-0.04996564627518983	M03	-0.8351851851851853	True	False
cluster_7000	-0.5335332782000001	-0.000925967	-0.04263368049999998	1.537095736	0.1644166312	2.176879804	0.9356224585999998	2.3353779	10	0.008125	0.004444444444444445	0.014387464387464388	0.16666666666666666	0.05	142	0.13857243145542975	0.0038976825557504686	M02	-0.2689458689458689	True	False
cluster_7042	-0.5258263642727273	-0.000925967	-0.10641330972727273	1.537095736	0.13075499772727273	2.176879804	0.9119015956363635	2.3353779	11	0.11606060606060604	0.021714285714285717	0.011111111111111113	0.125	0.015384615384615384	8	0.05353087377873125	-0.12979276926158487	M05	-0.2235042735042736	True	False
cluster_7052	-0.5258263642727273	-0.000925967	-0.10641330972727273	1.537095736	0.13075499772727273	2.176879804	0.9119015956363635	2.3353779	11	0.2372727272727273	0.2813333333333333	0.28899470899470897	0.3333333333333333	0.125	104	0.03838760644265599	-0.010730532250050504	M08	-0.2526719576719577	True	False
cluster_7072	-0.5258263642727273	-0.000925967	-0.10641330972727273	1.537095736	0.13075499772727273	2.176879804	0.9119015956363635	2.3353779	11	0.4875516550573759	0.3976678876678877	0.6232234198027038	0.0	0.3344129554655871	24	-0.487504142266471	-0.07313538531657726	M01	0.9576363752682908	False	True
cluster_7095	-0.3109127056153846	1.875555518	0.021874314846153833	1.746821409	0.051630560153846136	2.176879804	0.7327324244615383	2.3353779	13	0.08581932773109244	0.031044595004550514	0.02671188071188071	0.27884615384615385	0.0	101	0.20442243560770554	0.011326551648274024	M06	-0.5309804269804269	True	False
cluster_7341									0	0.9777777777777776	0.9054285714285716	0.9666666666666668	1.0	0.7111111111111109	122	0.05335802091096253	0.007242376902662567	M03	-0.3222222222222222	True	False
cluster_7425	0.937401222	0.937401222	-0.727126435	-0.727126435	-0.459117725	-0.459117725	0.33573697	0.33573697	1	0.14747474747474745	0.3753333333333333	0.8268384326355341	0.7247474747474747	0.3864864864864865	61	0.13436352642485072	0.02389330799416733	M01	-0.2361700303729288	False	False
cluster_7504	-0.18980829183333336	0.937401222	0.36681364	1.036286405	-0.25333507166666663	1.885766387	-0.07645641433333332	0.640024036	6	0.125406408177306	0.06535706914344684	0.08592172025505357	0.0125	0.11138959931798806	138	-0.07961527153697176	0.004487800132003807	M00	0.1723113195730415	False	True
cluster_7612	-0.5016192375	0.091118714	0.44125154360000013	1.15488834	-0.07447457629999996	2.101664692	0.03081375180000001	1.471174505	10	0.1388682696158698	0.17189690272999378	0.07851167189028184	0.01619644723092999	0.1498267478042759	146	-0.11624105911634244	-0.002472216708342139	M04	0.1959455252326979	False	True
cluster_7683	-0.958233105	-0.958233105	0.83836331	0.83836331	0.259227259	0.259227259	-0.7102907340000001	-0.7102907340000001	1	0.052739982123269705	0.0906557975218287	0.06701972682364839	0.0	0.0	99	-0.07890418003207253	-0.011594583301013851	M06	0.0670197268236483	False	False
