cluster_name	cluster_7072	cluster_2190	cluster_5659	cluster_6087	cluster_4373	cluster_4364	cluster_5928	cluster_3275	cluster_3660	cluster_5977	cluster_5608	cluster_6960	cluster_5656	cluster_2324	cluster_6262	cluster_1688	cluster_4899	cluster_5336	cluster_3227	cluster_2365	cluster_5002	cluster_5923	cluster_2743	cluster_652	cluster_2910	cluster_6498	cluster_1007	cluster_6163	cluster_5215	cluster_1715	cluster_6406	cluster_125	cluster_883	cluster_7504	cluster_7683	cluster_1333	cluster_3348	cluster_6400	cluster_4593	cluster_483	cluster_5064	cluster_6655	cluster_4532	cluster_1387	cluster_4420	cluster_7612	cluster_293	cluster_4551	cluster_1257	cluster_6020	cluster_3967	cluster_3928	cluster_4064	cluster_6275	cluster_6518	cluster_123	cluster_5760	cluster_2126	cluster_950	cluster_1851	cluster_23	cluster_2004	cluster_6532	cluster_6171	cluster_3362	cluster_5400	cluster_1564	cluster_1742	cluster_1586	cluster_2832	cluster_5447	cluster_242	cluster_6871	cluster_4028	cluster_618	cluster_5307	cluster_126	cluster_4907	cluster_3336	cluster_4084	cluster_2727	cluster_6114	cluster_4404	cluster_5679	cluster_6651	cluster_3369	cluster_1921	cluster_5024	cluster_916	cluster_3123	cluster_1607	cluster_3519	cluster_4889	cluster_7052	cluster_915	cluster_1806	cluster_1718	cluster_1406	cluster_5020	cluster_386	cluster_3303	cluster_3416	cluster_6410	cluster_5599	cluster_587	cluster_3133	cluster_4920	cluster_3766	cluster_643	cluster_3978	cluster_1922	cluster_2355	cluster_3762	cluster_1758	cluster_2776	cluster_7000	cluster_1764	cluster_7042	cluster_1523	cluster_7095	cluster_832	cluster_4538	cluster_634	cluster_1556	cluster_5966	cluster_2637	cluster_7425	cluster_4909	cluster_4897	cluster_6442	cluster_543	cluster_4141	cluster_1976	cluster_6143	cluster_4605	cluster_67	cluster_6495	cluster_900	cluster_1126	cluster_5678	cluster_840	cluster_4449	cluster_3684	cluster_6975	cluster_5516	cluster_315	cluster_5661	cluster_6892	cluster_2623	cluster_7341	cluster_4026	cluster_6604	cluster_4904	cluster_5252	cluster_5240	cluster_5580
cluster_4420	0.0	0.0	0.0	0.0	0.0	0.0	-0.7050576326005183	0.0	0.0	-0.7279492236862749	-0.7705951667792614	0.0	0.0	0.0	0.0	0.0	-0.7791707640457466	-0.7369368589082976	0.0	0.0	0.0	0.0	0.0	-0.749944639733317	0.0	0.0	-0.7402664195839617	0.0	0.0	0.0	0.0	0.0	0.0	-0.7241068101557522	0.0	0.0	-0.7383991069193085	-0.7758742199245514	0.0	0.0	0.0	0.0	0.0	-0.6423084018721681	15.223575209818879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6717814637707684	0.0	0.0	0.0	-0.7939156269355201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7660430569875025	0.0	0.0	-0.74464550207413	-0.6013775985824363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7649709148459118	0.0	0.0	-0.7498996157796609	0.0	0.0	-0.6692669749842336	-0.6681403607145843	0.0	0.0	-0.7029248509349739	0.0	0.0	0.0
cluster_7612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.768784928123741	0.0	0.0	0.0	0.0	-0.7576827396077165	0.0	-0.7997462132795786	-0.7149603019028619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7413758829765303	0.0	0.0	0.0	-0.7176763116983353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.293232081853432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7234463803745501	0.0	0.0	0.0	0.0	0.0	0.0	-0.7035937538716823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6473228029250416	0.0	0.0	0.0	-0.6126004976599707	0.0	0.0	0.0	-0.7442216992104894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6632546618275585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6985659083953751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cluster_293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8080514519255699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7520748274049768	0.0	0.0	-0.7982380920600992	0.0	-0.7658152680390372	0.0	0.0	0.0	-0.753572646333025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.949045801277665	-0.7602730493053096	0.0	-0.8258933298264252	0.0	0.0	0.0	-0.7576852601203912	0.0	0.0	-0.7725684160328253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7689196114858095	-0.7994131956985531	0.0	-0.7366250011280091	0.0	-0.7542944026708841	0.0	0.0	0.0	0.0	-0.7728111511985799	0.0	0.0	0.0	0.0	-0.7820570557984927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7888064525573704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7687299633108626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7832166263814444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cluster_4551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7283443966787825	-0.7223770764153448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7652509456626742	0.0	0.0	-0.7479635728353612	0.0	0.0	-0.7283365042157816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7602730493053096	9.626088444938931	0.0	-0.7539047314233368	-0.751119317853808	0.0	0.0	0.0	0.0	0.0	-0.740269234034848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7360884578302302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7665829945955586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7202040727101547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7053740913777408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cluster_1257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.172444810169019	-0.7559999570729435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7359995880438678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7436435386096012	0.0	0.0	-0.7468158835939583	-0.6934304187144762	0.0	-0.743185683218269	0.0	0.0	-0.7390565429097027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7541513430473861	-0.7350863373414616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7680979632757652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7569775543415873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cluster_6020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8022268355085457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7734108189397789	0.0	0.0	-0.8232191966000361	0.0	-0.7783357330380523	0.0	0.0	0.0	-0.796271978734893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8258933298264252	-0.7539047314233368	-0.7559999570729435	21.586471715675994	-0.7957087383840655	0.0	-0.7669213628151873	-0.7537955853295841	0.0	0.0	-0.7900927538757105	0.0	0.0	-0.7416247116691519	0.0	0.0	0.0	0.0	0.0	0.0	-0.7763791759043178	0.0	-0.7396861186615783	0.0	0.0	0.0	-0.7935370102875626	-0.703866135646781	-0.7836574372508684	-0.7796217845071428	-0.7804650228762768	0.0	0.0	0.0	-0.7834436265345879	0.0	0.0	0.0	0.0	0.0	0.0	-0.7862408689928917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7152596722124113	0.0	-0.7773091918243573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7704079617509625	0.0	0.0	0.0	0.0	0.0	-0.6968135302331179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8029032740485496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7394751717268782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cluster_3967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6791761500806259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7533974228813966	-0.7584862526715147	0.0	-0.8320829407646005	0.0	-0.7838079457316753	0.0	0.0	0.0	0.0	0.0	-0.7548623208982662	0.0	0.0	0.0	0.0	0.0	0.0	-0.751119317853808	0.0	-0.7957087383840655	19.81641226686618	0.0	-0.8029255893759721	-0.7542044353703998	0.0	-0.8133915666735115	-0.7934754798587355	0.0	0.0	-0.7408473506848208	-0.7871548881472527	0.0	0.0	0.0	0.0	-0.7835272790270237	0.0	0.0	-0.7403129383464202	0.0	0.0	0.0	0.0	0.0	-0.7887452057885365	0.0	-0.8073170775689937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7572341463599735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7347333961082149	0.0	0.0	0.0	0.0	-0.7501355719433913	0.0	0.0	0.0	0.0	0.0	0.0	-0.79081231329768	0.0	-0.6925607576180401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5992513885330223	0.0	0.0	0.0	0.0	0.0	-0.8039661795810887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7671756133171493
cluster_3928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6674852834890858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6368575481792874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.748870973760049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6400867237082357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.671099740250478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6576610538251224	-0.6994334598430281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7944584347788666	0.0	0.0	-0.6901411511078546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6420812496240448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6495663289540454	0.0	0.0	0.0	0.0	0.0
cluster_4064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6803068966124112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7447366076736277	0.0	0.0	-0.8036265298488168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7669213628151873	-0.8029255893759721	0.0	12.814324772857047	0.0	0.0	-0.7648081807109612	-0.7845137619826509	0.0	0.0	-0.7581027322522274	0.0	0.0	0.0	0.0	0.0	-0.7806096798156724	0.0	0.0	-0.7388494522280052	-0.7780870258877701	0.0	0.0	0.0	0.0	0.0	0.0	-0.7994597314371886	0.0	0.0	0.0	-0.7679341010447188	0.0	0.0	0.0	0.0	0.0	0.0	-0.7734966602445134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7239891087480202	0.0	-0.7635267860855627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5824305660937403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cluster_6275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7481890010018262	-0.7659554535004689	0.0	-0.7540593092351531	0.0	-0.7601865016951359	-0.7365171767750219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7576852601203912	0.0	0.0	-0.7537955853295841	-0.7542044353703998	0.0	0.0	11.963786618514042	0.0	-0.7753016676142349	0.0	0.0	0.0	0.0	-0.7650064843220268	0.0	0.0	0.0	0.0	0.0	-0.7401975151816488	0.0	0.0	0.0	-0.7434956755272928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7258530055147542	0.0	-0.7662469561783125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.761045882495651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6560467086521409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cluster_6518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6857864788066547	0.0	-0.6397451434627671	-0.7854592595394396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6416654744189699	0.0	0.0	0.0	-0.6524661061439908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.819997812944118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7435346909544627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6568288420060123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6911156675932864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6738551017732516	0.0	0.0	0.0	-0.6495410482452828	0.0	0.0	0.0	0.0	0.0	0.0
cluster_123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6735906226308199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7602920478941594	-0.685968697237006	-0.7926444908771784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7504414752505553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8133915666735115	0.0	-0.7648081807109612	-0.7753016676142349	0.0	11.272881488396866	0.0	0.0	0.0	0.0	-0.7893396262671284	0.0	0.0	0.0	0.0	-0.7580966553786077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8645340649027917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7252372016507507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5929604500851045	0.0	0.0	0.0	0.0	0.0	-0.7636077464518252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7626669947722312
cluster_5760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.708792997433782	0.0	0.0	0.0	0.0	0.0	-0.7053924062915623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7275117371873622	-0.809409107865078	0.0	-0.8032783414264273	-0.7354492716123563	0.0	0.0	-0.7648284711884877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7725684160328253	-0.740269234034848	0.0	-0.7900927538757105	-0.7934754798587355	0.0	-0.7845137619826509	0.0	0.0	0.0	15.819853175782317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8359714379376497	0.0	0.0	-0.7043429659110262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7271593127176729	0.0	0.0	-0.7812761687889967	0.0	0.0	-0.6804813903967784	0.0	0.0	0.0	-0.7400736535124159	0.0	0.0	0.0	-0.7603627232265562	0.0	0.0	0.0	0.0	0.0	-0.7193222482336967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7352812962676984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cluster_2126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6614585199458921	-0.6778011185681649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6717814637707684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.693764144533754	0.0	0.0	0.0	-0.6884011575931299	0.0	0.0	0.0	-0.6462571028839891	0.0	0.0	0.0	-0.6732327039615449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.643674201068104	0.0	0.0	0.0	0.0	-0.675421569162798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6842118246102757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6715244829690867
cluster_950	0.0	0.0	0.0	0.0	-0.6853683215389719	0.0	0.0	0.0	0.0	0.0	0.0	-0.7520057715817836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.692086636002781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6534966788752714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.942699456318287	0.0	0.0	0.0	-0.758614557279773	-0.7512694369506521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6891156580181736	0.0	0.0	0.0	0.0	0.0	-0.7922681353301256	0.0	0.0	0.0	-0.789938291804704	-0.6663953625739555	-0.8010682625717389	-0.6791374809526002	0.0	0.0	0.0	0.0	-0.7418247955298707	0.0	-0.7948119375266312	0.0	-0.8095846209709938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7877878380257715	0.0	0.0	0.0	0.0	-0.7201673264902028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7055309631175453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6722273811767411	0.0	0.0	0.0	0.0
cluster_1851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7586650575695444	0.0	0.0	0.0	0.0	0.0	-0.7375361112643662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7359995880438678	-0.7416247116691519	-0.7408473506848208	0.0	-0.7581027322522274	0.0	0.0	0.0	0.0	0.0	0.0	9.012079092015536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7665668009167753	0.0	0.0	-0.7746905747149126	0.0	0.0	0.0	0.0	0.0	-0.7400314283535605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7794151567079827	-0.7879363011915075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6906632786468185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cluster_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.702290545305286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8165008134453233	0.0	-0.7662428266901741	0.0	-0.7648797414888558	-0.7570238781083608	0.0	0.0	0.0	0.0	-0.7971506836100044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7871548881472527	0.0	0.0	-0.7650064843220268	0.0	-0.7893396262671284	0.0	0.0	0.0	0.0	13.685149506562597	0.0	0.0	0.0	-0.7700079603506671	-0.7787252405865562	0.0	0.0	0.0	0.0	-0.7401019139920021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7185241145145664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7350810098818592	0.0	0.0	0.0	0.0	-0.7993478639651841	0.0	0.0	-0.7509600247763631	0.0	-0.728211265887844	0.0	0.0	0.0	-0.7186006252231422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
