transition_tested	A_drop_rank_largest_is_1	reset_entry_rank_largest_is_1	destination_reset_rank_lowest_is_1	mean_transport_A	mean_transport_P	reset_entry_score	p_min	p_min_definition	iteration
8-cell -> morula	1	1	1	-0.2127909183284459	-0.05585654749411469	0.22625171210094344	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	480
8-cell -> morula	1	1	1	-0.21587663929596831	-0.030392617191935346	0.24959952293661922	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	481
8-cell -> morula	1	1	1	-0.21649664936861357	-0.028852687569554065	0.23751355944926356	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	482
8-cell -> morula	1	1	1	-0.19587940555970662	-0.03255062430608463	0.21850088272472457	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	483
8-cell -> morula	1	1	1	-0.21836460019039955	-0.06816593936201698	0.21836460019039955	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	484
8-cell -> morula	1	1	1	-0.2239290327776096	-0.041007944866367586	0.24914106211797152	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	485
8-cell -> morula	1	1	1	-0.21403216050202412	-0.05978820721183665	0.2241955302634252	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	486
8-cell -> morula	1	1	1	-0.200625897530589	-0.05192419932213494	0.21588378958328877	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	487
8-cell -> morula	1	1	1	-0.18824276749949317	-0.042804216964599226	0.20466531244710037	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	488
8-cell -> morula	1	1	1	-0.21513887463181228	-0.09300946480115047	0.21513887463181228	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	489
8-cell -> morula	1	1	1	-0.21189841639141577	-0.0835228055444223	0.21189841639141577	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	490
8-cell -> morula	1	1	1	-0.2137480134783778	-0.027720158661943543	0.2497808828744561	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	491
8-cell -> morula	1	1	1	-0.18768996274131225	-0.04543891326055051	0.18768996274131225	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	492
8-cell -> morula	1	1	1	-0.22232392104673937	-0.034272015415930814	0.22232392104673937	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	493
8-cell -> morula	1	1	1	-0.1879035960039004	-0.028542857406000953	0.2250309428444485	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	494
8-cell -> morula	1	1	1	-0.18371933906334612	-0.03525625663347272	0.1992973742976024	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	495
8-cell -> morula	1	1	1	-0.205679075179997	-0.051111331462876955	0.2206350939454766	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	496
8-cell -> morula	1	1	1	-0.19504182331403352	-0.0508495321476472	0.21045268546219364	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	497
8-cell -> morula	1	1	1	-0.17641241007615996	-0.015278104006378652	0.2115568306283643	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	498
8-cell -> morula	1	1	1	-0.19946070119042822	-0.02751996424822265	0.20622375408918633	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	499
