z1,z2,FK_x,FK_y,Fentry_x,Fentry_y,Fexit_x,Fexit_y,Fzga_x,Fzga_y,Fwrong_exit_x,Fwrong_exit_y,gM,g8,gB
-3.2,-3.9,0.9258253066704821,1.6667853612380177,-0.48998188331814574,0.13175126976508666,-0.17286178700355365,-0.08473912645212969,0.6347978670136994,0.43194615232451344,0.17286178700355365,0.08473912645212969,0.19251471880870946,0.5073860887580216,0.022947500171212016
-3.1,-3.9,0.8819353066704823,1.6667853612380177,-0.49508931872546763,0.13312460850079844,-0.17276932348147606,-0.08469379961486066,0.627818405882875,0.42719700060643895,0.17276932348147606,0.08469379961486066,0.192411742961581,0.5126749407811946,0.02150993341522854
-3.0,-3.9,0.8380453066704822,1.6667853612380177,-0.49976658962416953,0.13438228026565255,-0.1722972770262024,-0.08446239622051828,0.6203156773583531,0.4220917932853302,0.1722972770262024,0.08446239622051828,0.1918860287931871,0.5175183488094321,0.020039304786287685
-2.9,-3.9,0.7941553066704821,1.6667853612380177,-0.5040005499021754,0.1355207502004685,-0.17144875751245903,-0.08404644077068411,0.6123103482087736,0.41664459299696266,0.17144875751245903,0.08404644077068411,0.19094103974486348,0.5219026997794441,0.018555221190829745
-2.8,-3.9,0.7502653066704821,1.6667853612380177,-0.5077792264803879,0.13653679886300207,-0.1702293407476355,-0.08344866659963436,0.6038242762545083,0.4108702728244048,0.1702293407476355,0.08344866659963436,0.18958298554641995,0.5258155953271677,0.017076132710133123
-2.7,-3.9,0.7063753066704822,1.6667853612380177,-0.5110918757111728,0.13742753739293842,-0.1686470074502878,-0.08267298596079771,0.5948804110813602,0.4047844487389765,0.1686470074502878,0.08267298596079771,0.1878207542570125,0.5292459101895315,0.015618984981535192
-2.5999999999999996,-3.9,0.662485306670482,1.6667853612380177,-0.5139290342655638,0.13819042119495684,-0.16671205626317262,-0.08172444738459822,0.5855026908448913,0.3984034093810873,0.16671205626317262,0.08172444738459822,0.18566581538849092,0.5321838448991789,0.014198942278958205
-2.5,-3.9,0.6185953066704821,1.6667853612380177,-0.516282564171909,0.13882326204917625,-0.16443699212719176,-0.08060918095789153,0.5757159358133637,0.39174404362187676,0.16443699212719176,0.08060918095789153,0.18313209558839924,0.5346209724228922,0.012829185376115148
-2.4,-3.9,0.5747053066704821,1.6667853612380177,-0.5181456917059903,0.13932423856832263,-0.1618363917087686,-0.07933433235469102,0.565545739309887,0.3848237663551509,0.1618363917087686,0.07933433235469102,0.18023582876757632,0.5365502784330924,0.011520784890693556
-2.3,-3.9,0.530815306670482,1.6667853612380177,-0.5195130398725207,0.13969190493168157,-0.15892674790634448,-0.07790798661120288,0.5550183567217144,0.3776604429741177,0.15892674790634448,0.07790798661120288,0.17699538292834832,0.5379661949430827,0.010282647678012399
-2.2,-3.9,0.4869253066704822,1.6667853612380177,-0.5203806542600325,0.13992519783722135,-0.15572629575568867,-0.07633908278231422,0.5441605932467425,0.3702723129888565,0.15572629575568867,0.07633908278231422,0.173431066276736,0.5388646270803052,0.009121531108977673
-2.0999999999999996,-3.9,0.44303530667048197,1.6667853612380177,-0.5207460220951688,0.14002344162510294,-0.15225482230326987,-0.0746373207390138,0.5329996910442286,0.3626779132383892,0.15225482230326987,0.0746373207390138,0.1695649154800271,0.5392429728174423,0.00804211783484424
