z1,z2,in_morula_basin,in_8cell_basin,in_blast_basin,dist_morula,dist_8cell,dist_blast
3.9000000000000004,-4.0,0,0,0,8.111764364246651,7.01639194060443,8.815085798137053
4.0,-4.0,0,0,0,8.19912087081686,7.101776979509239,8.907130863286069
-4.0,-3.9,0,0,0,3.956359297677802,4.058564485612204,3.369702634087174
-3.9,-3.9,0,0,0,3.93670431268648,4.012159778271702,3.377297503827536
-3.8,-3.9,0,0,0,3.91950287647899,3.9677331675516947,3.3878283629111694
-3.7,-3.9,0,0,0,3.9047874144349803,3.925351817531567,3.4012679405967186
-3.6,-3.9,0,0,0,3.8925861204516155,3.88508266242907,3.4175819216101773
-3.5,-3.9,0,0,0,3.8829226953849214,3.846992032278664,3.4367293722524006
-3.4,-3.9,0,0,0,3.875816121997797,3.811145247681344,3.45866323386479
-3.3,-3.9,0,0,0,3.871280481280165,3.777606186652159,3.483330870370157
-3.2,-3.9,0,0,0,3.869324814220632,3.746436827699253,3.5106746559115076
-3.1,-3.9,0,0,0,3.8699530321628286,3.717696774408829,3.540632588513675
-3.0,-3.9,0,0,0,3.8731638778070074,3.691442767937543,3.573138916139522
-2.9,-3.9,0,0,0,3.8789509377603317,3.6677281948730824,3.6081247624238806
-2.8,-3.9,0,0,0,3.8873027063446575,3.6466025988549307,3.6455187406461174
-2.7,-3.9,0,0,0,3.898202699188081,3.6281112050878632,3.6852475460391694
-2.5999999999999996,-3.9,0,0,0,3.911629614004882,3.612294467370106,3.727236518222769
-2.5,-3.9,0,0,0,3.927557534952572,3.5991876474423017,3.7714101672927405
-2.4,-3.9,0,0,0,3.9459561760827335,3.5888204363007388,3.817692658811697
-2.3,-3.9,0,0,0,3.966791158703494,3.581216626583541,3.8660082545605605
-2.2,-3.9,0,0,0,3.9900243169648673,3.5763938442273067,3.916281707374491
-2.0999999999999996,-3.9,0,0,0,4.015614025672002,3.5743633463227464,3.968438609667753
-2.0,-3.9,0,0,0,4.043515544223422,3.5751298905136464,4.022405696332407
-1.9,-3.9,0,0,0,4.073681370649793,3.5786916794483274,4.078111103571488
-1.7999999999999998,-3.9,0,0,0,4.106061599974107,3.5850403817894803,4.135484585905107
-1.6999999999999997,-3.9,0,0,0,4.140604281501031,3.5941612292118776,4.194457694082085
-1.5999999999999996,-3.9,0,0,0,4.177255770142332,3.606033186768864,4.254963916959822
-1.5,-3.9,0,0,0,4.21596106746613,3.6206291920862292,4.316938790603329
-1.4,-3.9,0,0,0,4.256664148789858,3.6379164571352587,4.380319977924147
-1.2999999999999998,-3.9,0,0,0,4.299308273291837,3.6578568249186745,4.445047322153846
-1.1999999999999997,-3.9,0,0,0,4.343836274768925,3.6804071723265483,4.511062877346395
-1.0999999999999996,-3.9,0,0,0,4.3901908312966444,3.705519849713569,4.578310918947992
-1.0,-3.9,0,0,0,4.438314712636302,3.733143147420126,4.646737937278589
-0.8999999999999999,-3.9,0,0,0,4.488151004768735,3.7632217794913996,4.716292616550604
